Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
G7DB83,G7DB83_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,106,1037409
G7DDM4,G7DDM4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,223,1037409
G7DGG2,G7DGG2_BRAJP,unreviewed,Transposase,Bradyrhizobium japonicum USDA 6,422,1037409
G7D909,G7D909_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,91,1037409
G7D1U4,G7D1U4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,705,1037409
G7D3C4,G7D3C4_BRAJP,unreviewed,Multidrug resistance protein,Bradyrhizobium japonicum USDA 6,538,1037409
G7DAR8,G7DAR8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,329,1037409
G7DE05,G7DE05_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,95,1037409
G7DFP1,G7DFP1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,264,1037409
G7DH97,G7DH97_BRAJP,unreviewed,Histidine kinase (EC 2.7.13.3),Bradyrhizobium japonicum USDA 6,744,1037409
G7DJI0,G7DJI0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,209,1037409
G7DLE9,G7DLE9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,131,1037409
G7DN35,G7DN35_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,91,1037409
G7DNU0,G7DNU0_BRAJP,unreviewed,Murein endopeptidase,Bradyrhizobium japonicum USDA 6,314,1037409
G7DQJ3,G7DQJ3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,526,1037409
G7DR63,G7DR63_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,194,1037409
G7D2Y2,G7D2Y2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,480,1037409
G7D432,G7D432_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,126,1037409
G7D7I9,G7D7I9_BRAJP,unreviewed,Transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,305,1037409
G7D998,G7D998_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,450,1037409
G7DCB6,G7DCB6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,735,1037409
G7D7Y8,G7D7Y8_BRAJP,unreviewed,Methylthioribose kinase (MTR kinase) (EC 2.7.1.100),Bradyrhizobium japonicum USDA 6,428,1037409
G7DCF1,G7DCF1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,430,1037409
G7DHK3,G7DHK3_BRAJP,unreviewed,Two-component response regulator,Bradyrhizobium japonicum USDA 6,79,1037409
G7DK40,G7DK40_BRAJP,unreviewed,Prephenate dehydratase,Bradyrhizobium japonicum USDA 6,286,1037409
G7DQ12,G7DQ12_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,627,1037409
G7DR11,G7DR11_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,253,1037409
G7DRY2,G7DRY2_BRAJP,unreviewed,Two-component sensor histidine kinase,Bradyrhizobium japonicum USDA 6,484,1037409
G7DIF0,G7DIF0_BRAJP,unreviewed,Transketolase (EC 2.2.1.1),Bradyrhizobium japonicum USDA 6,661,1037409
G7DQP2,G7DQP2_BRAJP,unreviewed,Maf-like protein BJ6T_13310,Bradyrhizobium japonicum USDA 6,209,1037409
G7D692,G7D692_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,247,1037409
G7D8I4,G7D8I4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,117,1037409
G7DA72,G7DA72_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,243,1037409
G7DAH4,G7DAH4_BRAJP,unreviewed,Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT),Bradyrhizobium japonicum USDA 6,165,1037409
G7DDZ2,G7DDZ2_BRAJP,unreviewed,Transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,305,1037409
G7DLZ6,G7DLZ6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,352,1037409
G7DML2,G7DML2_BRAJP,unreviewed,Sulfur oxidation protein,Bradyrhizobium japonicum USDA 6,103,1037409
G7DHB7,G7DHB7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,761,1037409
G7D4A6,G7D4A6_BRAJP,unreviewed,ABC transporter ATP-binding protein,Bradyrhizobium japonicum USDA 6,329,1037409
G7DPT7,G7DPT7_BRAJP,unreviewed,Bifunctional protein HldE [Includes: D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase); D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-glycero-beta-D-manno-heptose-7-phosphate kinase) (D-beta-D-heptose 7-phosphotransferase)],Bradyrhizobium japonicum USDA 6,494,1037409
G7D5W2,G7D5W2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,256,1037409
G7DMT7,G7DMT7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,352,1037409
G7DAQ3,G7DAQ3_BRAJP,unreviewed,Two-component response regulator,Bradyrhizobium japonicum USDA 6,196,1037409
G7DEB7,G7DEB7_BRAJP,unreviewed,Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase),Bradyrhizobium japonicum USDA 6,361,1037409
G7D862,G7D862_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,138,1037409
G7DPR5,G7DPR5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,451,1037409
G7DCQ2,G7DCQ2_BRAJP,unreviewed,Cysteine synthase,Bradyrhizobium japonicum USDA 6,344,1037409
G7D6G4,G7D6G4_BRAJP,unreviewed,Major facilitator superfamily transporter,Bradyrhizobium japonicum USDA 6,412,1037409
G7DAJ5,G7DAJ5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,475,1037409
G7DDR2,G7DDR2_BRAJP,unreviewed,ABC transporter permease protein,Bradyrhizobium japonicum USDA 6,420,1037409
G7DG29,G7DG29_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,281,1037409
G7DNQ2,G7DNQ2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,134,1037409
G7DM84,G7DM84_BRAJP,unreviewed,Histidine kinase (EC 2.7.13.3),Bradyrhizobium japonicum USDA 6,445,1037409
G7D347,G7D347_BRAJP,unreviewed,Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase),Bradyrhizobium japonicum USDA 6,345,1037409
G7D622,G7D622_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,303,1037409
G7DNR2,G7DNR2_BRAJP,unreviewed,Transcriptional regulator,Bradyrhizobium japonicum USDA 6,967,1037409
G7D632,G7D632_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,103,1037409
G7D490,G7D490_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,127,1037409
G7DF30,G7DF30_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,239,1037409
G7DFG2,G7DFG2_BRAJP,unreviewed,Citrate lyase beta subunit,Bradyrhizobium japonicum USDA 6,293,1037409
G7DI13,G7DI13_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,227,1037409
G7DL70,G7DL70_BRAJP,unreviewed,ABC transporter ATP-binding protein,Bradyrhizobium japonicum USDA 6,251,1037409
G7DN41,G7DN41_BRAJP,unreviewed,Catabolite gene activator,Bradyrhizobium japonicum USDA 6,242,1037409
G7D476,G7D476_BRAJP,unreviewed,Zinc binding dehydrogenase,Bradyrhizobium japonicum USDA 6,334,1037409
G7DHY5,G7DHY5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,382,1037409
G7DQJ5,G7DQJ5_BRAJP,unreviewed,Transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,515,1037409
G7D1Z4,G7D1Z4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,77,1037409
G7D474,G7D474_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,304,1037409
G7DFT0,G7DFT0_BRAJP,unreviewed,C4-dicarboxylate-binding protein,Bradyrhizobium japonicum USDA 6,337,1037409
G7DGX2,G7DGX2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,164,1037409
G7DIW1,G7DIW1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,227,1037409
G7DLA5,G7DLA5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,130,1037409
G7DLR8,G7DLR8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,360,1037409
G7DCU3,G7DCU3_BRAJP,unreviewed,Anthranilate phosphoribosyltransferase (EC 2.4.2.18),Bradyrhizobium japonicum USDA 6,337,1037409
G7D8I7,G7D8I7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,387,1037409
G7DF42,G7DF42_BRAJP,unreviewed,Chemotaxis protein methyltransferase (EC 2.1.1.80),Bradyrhizobium japonicum USDA 6,293,1037409
G7DKN1,G7DKN1_BRAJP,unreviewed,Carboxymethylenebutenolidase,Bradyrhizobium japonicum USDA 6,223,1037409
G7DM03,G7DM03_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,89,1037409
G7D8H3,G7D8H3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,154,1037409
G7DIQ5,G7DIQ5_BRAJP,unreviewed,Phospholipid N-methyltransferase,Bradyrhizobium japonicum USDA 6,181,1037409
G7DN79,G7DN79_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,346,1037409
G7D2F2,G7D2F2_BRAJP,unreviewed,5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase,Bradyrhizobium japonicum USDA 6,340,1037409
G7DLU1,G7DLU1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,585,1037409
G7DBW5,G7DBW5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,272,1037409
G7DE35,G7DE35_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,123,1037409
G7DKG7,G7DKG7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,306,1037409
G7D3C8,G7D3C8_BRAJP,unreviewed,Oxidoreductase,Bradyrhizobium japonicum USDA 6,1149,1037409
G7D9A6,G7D9A6_BRAJP,unreviewed,Threonine synthase,Bradyrhizobium japonicum USDA 6,413,1037409
G7DI32,G7DI32_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,194,1037409
G7DMU7,G7DMU7_BRAJP,unreviewed,Phosphate transport system permease protein PstA,Bradyrhizobium japonicum USDA 6,281,1037409
G7D378,G7D378_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,140,1037409
G7DCE3,G7DCE3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,325,1037409
G7DDY6,G7DDY6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,225,1037409
G7DE49,G7DE49_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,1734,1037409
G7DGN1,G7DGN1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,63,1037409
G7DI28,G7DI28_BRAJP,unreviewed,GTPase Der (GTP-binding protein EngA),Bradyrhizobium japonicum USDA 6,461,1037409
G7DNA1,G7DNA1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,370,1037409
G7DPJ0,G7DPJ0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,312,1037409
G7DRK4,G7DRK4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,213,1037409
G7DRU0,G7DRU0_BRAJP,unreviewed,Hydroxypyruvate isomerase (EC 5.3.1.22),Bradyrhizobium japonicum USDA 6,261,1037409
G7DG03,G7DG03_BRAJP,unreviewed,Two-component response regulator,Bradyrhizobium japonicum USDA 6,146,1037409
G7DI52,G7DI52_BRAJP,unreviewed,RNA polymerase,Bradyrhizobium japonicum USDA 6,173,1037409
G7DQL8,G7DQL8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,72,1037409
G7D370,G7D370_BRAJP,unreviewed,Inositol monophosphatase family protein,Bradyrhizobium japonicum USDA 6,260,1037409
G7DGA7,G7DGA7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,152,1037409
G7DL13,G7DL13_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,194,1037409
G7DPD0,G7DPD0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,110,1037409
G7D3H2,G7D3H2_BRAJP,unreviewed,Glycolate oxidase iron-sulfur subunit,Bradyrhizobium japonicum USDA 6,440,1037409
G7D6D4,G7D6D4_BRAJP,unreviewed,D-alanyl-D-alanine carboxypeptidase,Bradyrhizobium japonicum USDA 6,616,1037409
G7DM11,G7DM11_BRAJP,unreviewed,ABC transporter substrate-binding protein,Bradyrhizobium japonicum USDA 6,531,1037409
G7DNA0,G7DNA0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,216,1037409
G7DK37,G7DK37_BRAJP,unreviewed,ABC transporter substrate-binding protein,Bradyrhizobium japonicum USDA 6,633,1037409
G7DDU0,G7DDU0_BRAJP,unreviewed,Probable membrane transporter protein,Bradyrhizobium japonicum USDA 6,247,1037409
G7DLI0,G7DLI0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,379,1037409
G7D7B0,G7D7B0_BRAJP,unreviewed,Leucine-responsive transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,153,1037409
G7DDG2,G7DDG2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,311,1037409
G7DFP2,G7DFP2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,67,1037409
G7DG78,G7DG78_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,85,1037409
G7DIV3,G7DIV3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,211,1037409
G7DLB5,G7DLB5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,308,1037409
G7DRW3,G7DRW3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,142,1037409
G7DAJ0,G7DAJ0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,280,1037409
G7D9X1,G7D9X1_BRAJP,unreviewed,Transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,233,1037409
G7DKL0,G7DKL0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,475,1037409
G7DPP0,G7DPP0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,545,1037409
G7DF37,G7DF37_BRAJP,unreviewed,Histidine kinase (EC 2.7.13.3),Bradyrhizobium japonicum USDA 6,1202,1037409
G7D509,G7D509_BRAJP,unreviewed,50S ribosomal protein L5,Bradyrhizobium japonicum USDA 6,185,1037409
G7D825,G7D825_BRAJP,unreviewed,Alcohol dehydrogenase,Bradyrhizobium japonicum USDA 6,359,1037409
G7DL75,G7DL75_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,438,1037409
G7D5L3,G7D5L3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,151,1037409
G7DDH5,G7DDH5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,272,1037409
G7DNC1,G7DNC1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,60,1037409
G7DQX7,G7DQX7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,66,1037409
G7D2Q4,G7D2Q4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,454,1037409
G7D4T5,G7D4T5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,214,1037409
G7D844,G7D844_BRAJP,unreviewed,Outer-membrane immunogenic protein,Bradyrhizobium japonicum USDA 6,239,1037409
G7DE46,G7DE46_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,281,1037409
G7DH49,G7DH49_BRAJP,unreviewed,Ammonium transporter,Bradyrhizobium japonicum USDA 6,423,1037409
G7DKC8,G7DKC8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,103,1037409
G7DCU7,G7DCU7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,436,1037409
G7D3T9,G7D3T9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,68,1037409
G7D8T6,G7D8T6_BRAJP,unreviewed,Two-component response regulator,Bradyrhizobium japonicum USDA 6,202,1037409
G7D963,G7D963_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,54,1037409
G7DCI4,G7DCI4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,540,1037409
G7DDB7,G7DDB7_BRAJP,unreviewed,Tyrosine recombinase XerD,Bradyrhizobium japonicum USDA 6,318,1037409
G7DGG1,G7DGG1_BRAJP,unreviewed,Two-component response regulator,Bradyrhizobium japonicum USDA 6,128,1037409
G7DDX1,G7DDX1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,59,1037409
G7DMK7,G7DMK7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,345,1037409
G7D374,G7D374_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,432,1037409
G7DFD1,G7DFD1_BRAJP,unreviewed,Heme exporter protein B,Bradyrhizobium japonicum USDA 6,222,1037409
G7DKT6,G7DKT6_BRAJP,unreviewed,ABC transporter permease protein,Bradyrhizobium japonicum USDA 6,336,1037409
G7DKG1,G7DKG1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,174,1037409
G7DP79,G7DP79_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,481,1037409
G7DPY5,G7DPY5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,155,1037409
G7DRL0,G7DRL0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,315,1037409
G7DQQ9,G7DQQ9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,208,1037409
G7D7G3,G7D7G3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,69,1037409
G7D356,G7D356_BRAJP,unreviewed,"Glutamate synthase, small subunit",Bradyrhizobium japonicum USDA 6,483,1037409
G7D6P7,G7D6P7_BRAJP,unreviewed,Adenylate cyclase 1,Bradyrhizobium japonicum USDA 6,419,1037409
G7DP74,G7DP74_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,329,1037409
G7D2G4,G7D2G4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,433,1037409
G7D7Y7,G7D7Y7_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,115,1037409
G7DMB9,G7DMB9_BRAJP,unreviewed,"Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)",Bradyrhizobium japonicum USDA 6,838,1037409
G7D1V5,G7D1V5_BRAJP,unreviewed,Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase),Bradyrhizobium japonicum USDA 6,364,1037409
G7D8A4,G7D8A4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,222,1037409
G7DFE7,G7DFE7_BRAJP,unreviewed,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),Bradyrhizobium japonicum USDA 6,292,1037409
G7DI09,G7DI09_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,122,1037409
G7DGB3,G7DGB3_BRAJP,unreviewed,Glutamine synthetase translation inhibitor,Bradyrhizobium japonicum USDA 6,67,1037409
G7DL46,G7DL46_BRAJP,unreviewed,Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase),Bradyrhizobium japonicum USDA 6,171,1037409
G7D4S3,G7D4S3_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,107,1037409
G7D617,G7D617_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,589,1037409
G7DJD0,G7DJD0_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,228,1037409
G7DMI0,G7DMI0_BRAJP,unreviewed,Acyl-CoA dehydrogenase,Bradyrhizobium japonicum USDA 6,387,1037409
G7D2Z6,G7D2Z6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,862,1037409
G7D664,G7D664_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,475,1037409
G7D6Q2,G7D6Q2_BRAJP,unreviewed,Delta-aminolevulinic acid dehydratase (EC 4.2.1.24),Bradyrhizobium japonicum USDA 6,353,1037409
G7DE36,G7DE36_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,161,1037409
G7DHZ0,G7DHZ0_BRAJP,unreviewed,Acyl carrier protein (ACP),Bradyrhizobium japonicum USDA 6,79,1037409
G7D4P9,G7D4P9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,83,1037409
G7DFM9,G7DFM9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,664,1037409
G7D8Y4,G7D8Y4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,293,1037409
G7DHD1,G7DHD1_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,412,1037409
G7DIJ8,G7DIJ8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,105,1037409
G7DDS6,G7DDS6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,287,1037409
G7D4F5,G7D4F5_BRAJP,unreviewed,Pyruvate dehydrogenase E1 component (EC 1.2.4.1),Bradyrhizobium japonicum USDA 6,787,1037409
G7D5V0,G7D5V0_BRAJP,unreviewed,"DNA-binding stress response protein, Dps family",Bradyrhizobium japonicum USDA 6,233,1037409
G7D8C9,G7D8C9_BRAJP,unreviewed,Probable membrane transporter protein,Bradyrhizobium japonicum USDA 6,256,1037409
G7DD03,G7DD03_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,439,1037409
G7DIY9,G7DIY9_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,135,1037409
G7D5J6,G7D5J6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,437,1037409
G7DF20,G7DF20_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,371,1037409
G7DFG3,G7DFG3_BRAJP,unreviewed,Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase),Bradyrhizobium japonicum USDA 6,214,1037409
G7DIT4,G7DIT4_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,135,1037409
G7DBQ6,G7DBQ6_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,455,1037409
G7DE08,G7DE08_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,164,1037409
G7DLT4,G7DLT4_BRAJP,unreviewed,Transcriptional regulatory protein,Bradyrhizobium japonicum USDA 6,312,1037409
G7D4Y4,G7D4Y4_BRAJP,unreviewed,2-hydroxyacid dehydrogenase,Bradyrhizobium japonicum USDA 6,317,1037409
G7DKD1,G7DKD1_BRAJP,unreviewed,Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha),Bradyrhizobium japonicum USDA 6,567,1037409
G7D3H8,G7D3H8_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,403,1037409
G7DC30,G7DC30_BRAJP,unreviewed,Proline iminopeptidase (PIP) (EC 3.4.11.5) (Prolyl aminopeptidase),Bradyrhizobium japonicum USDA 6,328,1037409
G7DHU2,G7DHU2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,187,1037409
G7DIQ4,G7DIQ4_BRAJP,unreviewed,Chaperone protein DnaJ,Bradyrhizobium japonicum USDA 6,375,1037409
G7D3L2,G7D3L2_BRAJP,unreviewed,Hypothetical metabolite transport protein,Bradyrhizobium japonicum USDA 6,437,1037409
G7D6E5,G7D6E5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,346,1037409
G7D7X0,G7D7X0_BRAJP,unreviewed,NADH-quinone oxidoreductase subunit D (EC 1.6.5.11) (NADH dehydrogenase I subunit D) (NDH-1 subunit D),Bradyrhizobium japonicum USDA 6,398,1037409
G7DA09,G7DA09_BRAJP,unreviewed,Histidine kinase (EC 2.7.13.3),Bradyrhizobium japonicum USDA 6,856,1037409
G7DAU9,G7DAU9_BRAJP,unreviewed,3-oxoadipate CoA-transferase subunit A,Bradyrhizobium japonicum USDA 6,215,1037409
G7DD81,G7DD81_BRAJP,unreviewed,Cytochrome O ubiquinol oxidase subunit IV,Bradyrhizobium japonicum USDA 6,126,1037409
G7DGJ5,G7DGJ5_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,63,1037409
G7DMS2,G7DMS2_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,452,1037409
G7D910,G7D910_BRAJP,unreviewed,Basal-body rod modification protein FlgD,Bradyrhizobium japonicum USDA 6,236,1037409
G7DN69,G7DN69_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,153,1037409
G7DR76,G7DR76_BRAJP,unreviewed,Uncharacterized protein,Bradyrhizobium japonicum USDA 6,383,1037409
