Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q9PKC2,RSMH_CHLMU,reviewed,Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH),Chlamydia muridarum (strain MoPn / Nigg),302,243161
Q9PJV5,RS7_CHLMU,reviewed,30S ribosomal protein S7,Chlamydia muridarum (strain MoPn / Nigg),157,243161
Q9PJB7,RS4_CHLMU,reviewed,30S ribosomal protein S4,Chlamydia muridarum (strain MoPn / Nigg),209,243161
Q9PJM7,RS8_CHLMU,reviewed,30S ribosomal protein S8,Chlamydia muridarum (strain MoPn / Nigg),133,243161
Q9PJP0,RUVA_CHLMU,reviewed,Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),Chlamydia muridarum (strain MoPn / Nigg),200,243161
Q9PJN9,RUVC_CHLMU,reviewed,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC),Chlamydia muridarum (strain MoPn / Nigg),170,243161
Q9PJG0,SAMHT_CHLMU,reviewed,S-adenosylmethionine/S-adenosylhomocysteine transporter (SAM/SAH transporter) (SAMHT),Chlamydia muridarum (strain MoPn / Nigg),318,243161
Q9PKZ8,RUVB_CHLMU,reviewed,Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),Chlamydia muridarum (strain MoPn / Nigg),330,243161
Q9PLM5,SECA_CHLMU,reviewed,Protein translocase subunit SecA,Chlamydia muridarum (strain MoPn / Nigg),968,243161
P56835,SIGA_CHLMU,reviewed,RNA polymerase sigma factor SigA (Sigma-66) (Sigma-70) (Sigma-A),Chlamydia muridarum (strain MoPn / Nigg),571,243161
Q9PJN1,SECY_CHLMU,reviewed,Protein translocase subunit SecY,Chlamydia muridarum (strain MoPn / Nigg),457,243161
Q9PKA0,SODM_CHLMU,reviewed,Superoxide dismutase [Mn] (EC 1.15.1.1),Chlamydia muridarum (strain MoPn / Nigg),205,243161
Q9PKF2,SKPL_CHLMU,reviewed,Skp-like protein,Chlamydia muridarum (strain MoPn / Nigg),173,243161
Q9PLE0,SYC_CHLMU,reviewed,Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS),Chlamydia muridarum (strain MoPn / Nigg),475,243161
Q9PJU7,SYE_CHLMU,reviewed,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),Chlamydia muridarum (strain MoPn / Nigg),506,243161
Q9PKZ4,SSB_CHLMU,reviewed,Single-stranded DNA-binding protein (SSB),Chlamydia muridarum (strain MoPn / Nigg),157,243161
Q9PLH5,SYA_CHLMU,reviewed,Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS),Chlamydia muridarum (strain MoPn / Nigg),875,243161
Q9PKW3,SSRP_CHLMU,reviewed,SsrA-binding protein (Small protein B),Chlamydia muridarum (strain MoPn / Nigg),151,243161
Q9PJR8,SYFB_CHLMU,reviewed,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),Chlamydia muridarum (strain MoPn / Nigg),790,243161
Q9PJV1,SRP_CHLMU,reviewed,Sulfur-rich protein (Cysteine-rich protein A),Chlamydia muridarum (strain MoPn / Nigg),152,243161
Q9PJP6,TLC2_CHLMU,reviewed,"ADP,ATP carrier protein 2 (ADP/ATP translocase 2)",Chlamydia muridarum (strain MoPn / Nigg),543,243161
Q9PKX5,TLC1_CHLMU,reviewed,"ADP,ATP carrier protein 1 (ADP/ATP translocase 1)",Chlamydia muridarum (strain MoPn / Nigg),529,243161
Q9PJE1,TOLB_CHLMU,reviewed,Protein TolB,Chlamydia muridarum (strain MoPn / Nigg),426,243161
Q9PLL9,TIG_CHLMU,reviewed,Trigger factor (TF) (EC 5.2.1.8) (PPIase),Chlamydia muridarum (strain MoPn / Nigg),433,243161
Q9PL79,TILS_CHLMU,reviewed,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),Chlamydia muridarum (strain MoPn / Nigg),321,243161
Q9PK66,TPIS_CHLMU,reviewed,Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase),Chlamydia muridarum (strain MoPn / Nigg),270,243161
Q9PL12,TRMD_CHLMU,reviewed,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),Chlamydia muridarum (strain MoPn / Nigg),352,243161
Q9PK67,TRPF_CHLMU,reviewed,N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24),Chlamydia muridarum (strain MoPn / Nigg),208,243161
Q9PL91,TRMB_CHLMU,reviewed,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase),Chlamydia muridarum (strain MoPn / Nigg),224,243161
Q9PJT0,TRUA_CHLMU,reviewed,tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I),Chlamydia muridarum (strain MoPn / Nigg),267,243161
Q9PKJ5,TSAD_CHLMU,reviewed,tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD),Chlamydia muridarum (strain MoPn / Nigg),340,243161
Q9PKT7,TRXB_CHLMU,reviewed,Thioredoxin reductase (TRXR) (EC 1.8.1.9),Chlamydia muridarum (strain MoPn / Nigg),312,243161
Q9PKU2,TRUB_CHLMU,reviewed,tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),Chlamydia muridarum (strain MoPn / Nigg),241,243161
Q9PJJ6,UPP_CHLMU,reviewed,Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase),Chlamydia muridarum (strain MoPn / Nigg),303,243161
Q9PJJ8,UHPT_CHLMU,reviewed,Probable hexose phosphate transport protein,Chlamydia muridarum (strain MoPn / Nigg),456,243161
Q9PKH2,UBIX_CHLMU,reviewed,Flavin prenyltransferase UbiX (EC 2.5.1.129),Chlamydia muridarum (strain MoPn / Nigg),192,243161
Q9PK88,VATI_CHLMU,reviewed,V-type ATP synthase subunit I (V-ATPase subunit I),Chlamydia muridarum (strain MoPn / Nigg),649,243161
Q9PK86,VATB_CHLMU,reviewed,V-type ATP synthase beta chain (V-ATPase subunit B),Chlamydia muridarum (strain MoPn / Nigg),438,243161
Q9PK87,VATD_CHLMU,reviewed,V-type ATP synthase subunit D (V-ATPase subunit D),Chlamydia muridarum (strain MoPn / Nigg),203,243161
Q9PJF4,UVRB_CHLMU,reviewed,UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B),Chlamydia muridarum (strain MoPn / Nigg),676,243161
Q9PK60,UVRA_CHLMU,reviewed,UvrABC system protein A (UvrA protein) (Excinuclease ABC subunit A),Chlamydia muridarum (strain MoPn / Nigg),1787,243161
Q9PL53,XERD_CHLMU,reviewed,Tyrosine recombinase XerD,Chlamydia muridarum (strain MoPn / Nigg),301,243161
Q9PLU2,Y003_CHLMU,reviewed,Uncharacterized protein TC_0003,Chlamydia muridarum (strain MoPn / Nigg),143,243161
Q9PLR1,Y034_CHLMU,reviewed,Uncharacterized protein TC_0034,Chlamydia muridarum (strain MoPn / Nigg),133,243161
Q9PLN5,Y064_CHLMU,reviewed,Putative phosphate permease TC_0064,Chlamydia muridarum (strain MoPn / Nigg),426,243161
Q9PK47,XERC_CHLMU,reviewed,Tyrosine recombinase XerC,Chlamydia muridarum (strain MoPn / Nigg),315,243161
Q9PLQ8,Y037_CHLMU,reviewed,Uncharacterized protein TC_0037,Chlamydia muridarum (strain MoPn / Nigg),82,243161
Q9PLN6,Y063_CHLMU,reviewed,UPF0111 protein TC_0063,Chlamydia muridarum (strain MoPn / Nigg),224,243161
Q9PLN1,Y068_CHLMU,reviewed,Uncharacterized protein TC_0068,Chlamydia muridarum (strain MoPn / Nigg),392,243161
P58106,Y118_CHLMU,reviewed,Uncharacterized RNA methyltransferase TC_0118 (EC 2.1.1.-),Chlamydia muridarum (strain MoPn / Nigg),397,243161
Q9PLQ9,Y036_CHLMU,reviewed,Uncharacterized protein TC_0036,Chlamydia muridarum (strain MoPn / Nigg),84,243161
Q9PLQ3,Y042_CHLMU,reviewed,Uncharacterized protein TC_0042,Chlamydia muridarum (strain MoPn / Nigg),283,243161
Q9PLA1,Y206_CHLMU,reviewed,Uncharacterized protein TC_0206,Chlamydia muridarum (strain MoPn / Nigg),238,243161
Q9PKW7,Y344_CHLMU,reviewed,Putative zinc metalloprotease TC_0344 (EC 3.4.24.-),Chlamydia muridarum (strain MoPn / Nigg),619,243161
Q9PLJ0,Y109_CHLMU,reviewed,UPF0098 protein TC_0109,Chlamydia muridarum (strain MoPn / Nigg),150,243161
Q9PLJ2,Y107_CHLMU,reviewed,Uncharacterized lipoprotein TC_0107,Chlamydia muridarum (strain MoPn / Nigg),218,243161
Q9PLI2,Y117_CHLMU,reviewed,UPF0092 membrane protein TC_0117,Chlamydia muridarum (strain MoPn / Nigg),114,243161
Q9PL35,Y273_CHLMU,reviewed,Uncharacterized protein TC_0273,Chlamydia muridarum (strain MoPn / Nigg),367,243161
Q9PLR5,Y030_CHLMU,reviewed,UPF0109 protein TC_0030,Chlamydia muridarum (strain MoPn / Nigg),78,243161
Q9PL60,Y248_CHLMU,reviewed,Uncharacterized protein TC_0248,Chlamydia muridarum (strain MoPn / Nigg),601,243161
Q9PL34,Y274_CHLMU,reviewed,Uncharacterized protein TC_0274,Chlamydia muridarum (strain MoPn / Nigg),193,243161
Q9PKJ0,Y475_CHLMU,reviewed,Uncharacterized protein TC_0475,Chlamydia muridarum (strain MoPn / Nigg),249,243161
Q9PL03,Y305_CHLMU,reviewed,Uncharacterized protein TC_0305,Chlamydia muridarum (strain MoPn / Nigg),259,243161
Q9PKA6,Y561_CHLMU,reviewed,Uncharacterized protein TC_0561,Chlamydia muridarum (strain MoPn / Nigg),558,243161
Q9PJN7,Y791_CHLMU,reviewed,Uncharacterized protein TC_0791,Chlamydia muridarum (strain MoPn / Nigg),287,243161
Q9PL33,Y275_CHLMU,reviewed,Uncharacterized protein TC_0275,Chlamydia muridarum (strain MoPn / Nigg),316,243161
Q9PJZ7,Y679_CHLMU,reviewed,Uncharacterized protein TC_0679,Chlamydia muridarum (strain MoPn / Nigg),328,243161
Q9PJX8,Y698_CHLMU,reviewed,Probable metal transport system membrane protein TC_0698,Chlamydia muridarum (strain MoPn / Nigg),293,243161
Q9PJT2,Y746_CHLMU,reviewed,Uncharacterized metallophosphoesterase TC_0746 (EC 3.1.-.-),Chlamydia muridarum (strain MoPn / Nigg),329,243161
Q9PJC5,Y906_CHLMU,reviewed,UPF0242 protein TC_0906,Chlamydia muridarum (strain MoPn / Nigg),419,243161
Q9PL67,Y241_CHLMU,reviewed,UPF0056 membrane protein TC_0241,Chlamydia muridarum (strain MoPn / Nigg),204,243161
Q9PL40,Y268_CHLMU,reviewed,Uncharacterized protein TC_0268,Chlamydia muridarum (strain MoPn / Nigg),614,243161
Q9PJT6,Y741_CHLMU,reviewed,Uncharacterized protein TC_0741,Chlamydia muridarum (strain MoPn / Nigg),1007,243161
Q9PJX1,YBEY_CHLMU,reviewed,Endoribonuclease YbeY (EC 3.1.-.-),Chlamydia muridarum (strain MoPn / Nigg),161,243161
Q9PKZ7,Y311_CHLMU,reviewed,Uncharacterized protein TC_0311,Chlamydia muridarum (strain MoPn / Nigg),286,243161
Q9PKX2,Y338_CHLMU,reviewed,Uncharacterized metal-binding lipoprotein TC_0338,Chlamydia muridarum (strain MoPn / Nigg),326,243161
Q9PKV2,Y359_CHLMU,reviewed,Uncharacterized protein TC_0359,Chlamydia muridarum (strain MoPn / Nigg),579,243161
Q9PKI2,Y483_CHLMU,reviewed,UPF0301 protein TC_0483,Chlamydia muridarum (strain MoPn / Nigg),190,243161
Q9PK08,Y665_CHLMU,reviewed,UPF0160 protein TC_0665,Chlamydia muridarum (strain MoPn / Nigg),289,243161
Q9PK02,Y671_CHLMU,reviewed,Uncharacterized protein TC_0671,Chlamydia muridarum (strain MoPn / Nigg),379,243161
Q9PJG1,Y868_CHLMU,reviewed,Uncharacterized protein TC_0868,Chlamydia muridarum (strain MoPn / Nigg),436,243161
Q9PL08,Y300_CHLMU,reviewed,Uncharacterized protein TC_0300,Chlamydia muridarum (strain MoPn / Nigg),100,243161
Q9PJW3,Y713_CHLMU,reviewed,UPF0158 protein TC_0713,Chlamydia muridarum (strain MoPn / Nigg),332,243161
Q9PJT5,Y742_CHLMU,reviewed,Probable transcriptional regulatory protein TC_0742,Chlamydia muridarum (strain MoPn / Nigg),238,243161
Q9PL02,Y306_CHLMU,reviewed,Uncharacterized protein TC_0306,Chlamydia muridarum (strain MoPn / Nigg),398,243161
Q9PKX1,Y339_CHLMU,reviewed,Probable metal transport system ATP-binding protein TC_0339,Chlamydia muridarum (strain MoPn / Nigg),259,243161
Q9PKC1,Y545_CHLMU,reviewed,Uncharacterized protein TC_0545,Chlamydia muridarum (strain MoPn / Nigg),186,243161
Q9PK58,Y612_CHLMU,reviewed,Nucleoid-associated protein TC_0612,Chlamydia muridarum (strain MoPn / Nigg),96,243161
Q9PJY0,Y696_CHLMU,reviewed,Uncharacterized periplasmic metal-binding protein TC_0696,Chlamydia muridarum (strain MoPn / Nigg),276,243161
Q9PJK4,Y825_CHLMU,reviewed,Uncharacterized protein TC_0825,Chlamydia muridarum (strain MoPn / Nigg),238,243161
Q9PJF6,Y873_CHLMU,reviewed,Uncharacterized protein TC_0873,Chlamydia muridarum (strain MoPn / Nigg),183,243161
Q9PKX0,Y341_CHLMU,reviewed,Probable metal transport system membrane protein TC_0341,Chlamydia muridarum (strain MoPn / Nigg),447,243161
Q9PKW9,Y342_CHLMU,reviewed,Probable metal transport system membrane protein TC_0342,Chlamydia muridarum (strain MoPn / Nigg),316,243161
Q9PK45,Y628_CHLMU,reviewed,Maf-like protein TC_0628,Chlamydia muridarum (strain MoPn / Nigg),196,243161
Q9PK09,Y664_CHLMU,reviewed,Uncharacterized HIT-like protein TC_0664,Chlamydia muridarum (strain MoPn / Nigg),126,243161
Q9PK06,Y667_CHLMU,reviewed,UPF0235 protein TC_0667,Chlamydia muridarum (strain MoPn / Nigg),100,243161
Q9PJX9,Y697_CHLMU,reviewed,Probable metal transport system ATP-binding protein TC_0697,Chlamydia muridarum (strain MoPn / Nigg),236,243161
Q9PJW8,Y708_CHLMU,reviewed,Uncharacterized protein TC_0708,Chlamydia muridarum (strain MoPn / Nigg),621,243161
Q9PJB1,Y921_CHLMU,reviewed,UPF0159 protein TC_0921,Chlamydia muridarum (strain MoPn / Nigg),529,243161
Q9PK39,Y634_CHLMU,reviewed,Uncharacterized protein TC_0634,Chlamydia muridarum (strain MoPn / Nigg),353,243161
Q9PJU6,Y731_CHLMU,reviewed,Uncharacterized protein TC_0731 (EUO),Chlamydia muridarum (strain MoPn / Nigg),185,243161
Q9PK84,Y583_CHLMU,reviewed,Uncharacterized protein TC_0583,Chlamydia muridarum (strain MoPn / Nigg),266,243161
Q9PJR9,Y759_CHLMU,reviewed,Uncharacterized protein TC_0759,Chlamydia muridarum (strain MoPn / Nigg),300,243161
Q9PJK7,Y822_CHLMU,reviewed,Uncharacterized acyl-CoA thioester hydrolase TC_0822 (EC 3.1.2.-),Chlamydia muridarum (strain MoPn / Nigg),159,243161
Q9PJB6,Y916_CHLMU,reviewed,UPF0176 protein TC_0916,Chlamydia muridarum (strain MoPn / Nigg),328,243161
Q9PKE3,YIDC_CHLMU,reviewed,Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC),Chlamydia muridarum (strain MoPn / Nigg),787,243161
Q9PJD4,IXTPA_CHLMU,reviewed,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),Chlamydia muridarum (strain MoPn / Nigg),209,243161
Q9PKR0,KAD_CHLMU,reviewed,Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase),Chlamydia muridarum (strain MoPn / Nigg),253,243161
Q9PJU2,ISPT_CHLMU,reviewed,Isoprenyl transferase (EC 2.5.1.-),Chlamydia muridarum (strain MoPn / Nigg),253,243161
Q9PL59,ISPH_CHLMU,reviewed,4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4),Chlamydia muridarum (strain MoPn / Nigg),308,243161
Q9PJT1,ISPD_CHLMU,reviewed,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT),Chlamydia muridarum (strain MoPn / Nigg),218,243161
Q9PLC0,ISPE_CHLMU,reviewed,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (CMK) (EC 2.7.1.148) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase),Chlamydia muridarum (strain MoPn / Nigg),283,243161
Q9PJV8,ISPF_CHLMU,reviewed,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)",Chlamydia muridarum (strain MoPn / Nigg),178,243161
Q9PJU0,KCY_CHLMU,reviewed,Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase),Chlamydia muridarum (strain MoPn / Nigg),216,243161
Q9PL09,KGUA_CHLMU,reviewed,Guanylate kinase (EC 2.7.4.8) (GMP kinase),Chlamydia muridarum (strain MoPn / Nigg),205,243161
Q9PLS0,KDSA_CHLMU,reviewed,2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase),Chlamydia muridarum (strain MoPn / Nigg),269,243161
Q9PKL1,KDSB_CHLMU,reviewed,3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase),Chlamydia muridarum (strain MoPn / Nigg),254,243161
Q9PKI5,KDTA_CHLMU,reviewed,3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (EC 2.4.99.14) (Kdo(2)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase),Chlamydia muridarum (strain MoPn / Nigg),430,243161
Q9PKK5,KTHY_CHLMU,reviewed,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),Chlamydia muridarum (strain MoPn / Nigg),203,243161
Q9PKX6,LEPA_CHLMU,reviewed,Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA),Chlamydia muridarum (strain MoPn / Nigg),602,243161
Q9PK50,LON_CHLMU,reviewed,Lon protease (EC 3.4.21.53) (ATP-dependent protease La),Chlamydia muridarum (strain MoPn / Nigg),819,243161
Q9PKE2,LGT_CHLMU,reviewed,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),Chlamydia muridarum (strain MoPn / Nigg),274,243161
Q9PJZ4,LPXK_CHLMU,reviewed,Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase),Chlamydia muridarum (strain MoPn / Nigg),369,243161
Q9PJK8,LNT_CHLMU,reviewed,Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.-),Chlamydia muridarum (strain MoPn / Nigg),542,243161
Q9PKF1,LPXD_CHLMU,reviewed,UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-),Chlamydia muridarum (strain MoPn / Nigg),354,243161
Q9PJI2,LIPA_CHLMU,reviewed,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA),Chlamydia muridarum (strain MoPn / Nigg),308,243161
Q9PK17,LTUA_CHLMU,reviewed,Late transcription unit A protein,Chlamydia muridarum (strain MoPn / Nigg),46,243161
Q9PJY4,LPXB_CHLMU,reviewed,Lipid-A-disaccharide synthase (EC 2.4.1.182),Chlamydia muridarum (strain MoPn / Nigg),607,243161
Q9PJK9,LPXC_CHLMU,reviewed,UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase),Chlamydia muridarum (strain MoPn / Nigg),286,243161
Q9PJY8,LSPA_CHLMU,reviewed,Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II),Chlamydia muridarum (strain MoPn / Nigg),167,243161
Q9PJL1,LPXA_CHLMU,reviewed,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129),Chlamydia muridarum (strain MoPn / Nigg),280,243161
Q9PKV8,LTUB_CHLMU,reviewed,Late transcription unit B protein,Chlamydia muridarum (strain MoPn / Nigg),97,243161
Q9PKU9,MALQ_CHLMU,reviewed,4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme),Chlamydia muridarum (strain MoPn / Nigg),527,243161
Q9PL68,MAP1_CHLMU,reviewed,Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M),Chlamydia muridarum (strain MoPn / Nigg),291,243161
Q9PLP9,MCSB_CHLMU,reviewed,Protein-arginine kinase (EC 2.7.14.1),Chlamydia muridarum (strain MoPn / Nigg),356,243161
Q9PK18,MDH_CHLMU,reviewed,Malate dehydrogenase (EC 1.1.1.37),Chlamydia muridarum (strain MoPn / Nigg),326,243161
Q9PJW4,MENG_CHLMU,reviewed,Demethylmenaquinone methyltransferase (EC 2.1.1.163),Chlamydia muridarum (strain MoPn / Nigg),229,243161
Q9PJK1,MIP_CHLMU,reviewed,Peptidyl-prolyl cis-trans isomerase Mip (PPIase) (EC 5.2.1.8) (Rotamase),Chlamydia muridarum (strain MoPn / Nigg),243,243161
Q9PLM9,MNME_CHLMU,reviewed,tRNA modification GTPase MnmE (EC 3.6.-.-),Chlamydia muridarum (strain MoPn / Nigg),444,243161
P75024,MOMPM_CHLMU,reviewed,Major outer membrane porin (MOMP),Chlamydia muridarum (strain MoPn / Nigg),387,243161
Q9PLF7,MIAA_CHLMU,reviewed,tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase),Chlamydia muridarum (strain MoPn / Nigg),314,243161
Q9PKC6,MURE_CHLMU,reviewed,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)",Chlamydia muridarum (strain MoPn / Nigg),483,243161
Q9PLG2,MURG_CHLMU,reviewed,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase),Chlamydia muridarum (strain MoPn / Nigg),353,243161
Q9PKA7,MNMA_CHLMU,reviewed,tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),Chlamydia muridarum (strain MoPn / Nigg),358,243161
Q9PJP3,MNMG_CHLMU,reviewed,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A),Chlamydia muridarum (strain MoPn / Nigg),610,243161
Q9PLG6,MRAY_CHLMU,reviewed,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase),Chlamydia muridarum (strain MoPn / Nigg),335,243161
Q9PLG1,MUDD_CHLMU,reviewed,Bifunctional enzyme MurC/Ddl [Includes: UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase); D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)],Chlamydia muridarum (strain MoPn / Nigg),802,243161
Q9PL89,MURB_CHLMU,reviewed,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase),Chlamydia muridarum (strain MoPn / Nigg),296,243161
Q9PLD0,MUTS_CHLMU,reviewed,DNA mismatch repair protein MutS,Chlamydia muridarum (strain MoPn / Nigg),820,243161
Q9PJT7,MURA_CHLMU,reviewed,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT),Chlamydia muridarum (strain MoPn / Nigg),442,243161
Q9PJB9,MURJ_CHLMU,reviewed,Probable lipid II flippase MurJ,Chlamydia muridarum (strain MoPn / Nigg),536,243161
Q9PLG5,MURD_CHLMU,reviewed,UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase),Chlamydia muridarum (strain MoPn / Nigg),416,243161
Q9PLI3,NQRF_CHLMU,reviewed,Na(+)-translocating NADH-quinone reductase subunit F (Na(+)-NQR subunit F) (Na(+)-translocating NQR subunit F) (EC 1.6.5.8) (NQR complex subunit F) (NQR-1 subunit F),Chlamydia muridarum (strain MoPn / Nigg),431,243161
Q9PJZ0,NRDR_CHLMU,reviewed,Transcriptional repressor NrdR,Chlamydia muridarum (strain MoPn / Nigg),152,243161
Q9PLN4,PGK_CHLMU,reviewed,Phosphoglycerate kinase (EC 2.7.2.3),Chlamydia muridarum (strain MoPn / Nigg),403,243161
Q9PKB4,NQRD_CHLMU,reviewed,Na(+)-translocating NADH-quinone reductase subunit D (Na(+)-NQR subunit D) (Na(+)-translocating NQR subunit D) (EC 1.6.5.8) (NQR complex subunit D) (NQR-1 subunit D),Chlamydia muridarum (strain MoPn / Nigg),213,243161
Q9PLU3,NQRA_CHLMU,reviewed,Na(+)-translocating NADH-quinone reductase subunit A (Na(+)-NQR subunit A) (Na(+)-translocating NQR subunit A) (EC 1.6.5.8) (NQR complex subunit A) (NQR-1 subunit A),Chlamydia muridarum (strain MoPn / Nigg),465,243161
