Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
A0A1D9EI26,A0A1D9EI26_9XANT,unreviewed,MFS transporter,Xanthomonas axonopodis pv. glycines str. 8ra,426,1401257
A0A1D9EKB6,A0A1D9EKB6_9XANT,unreviewed,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ (Flavocytochrome MsrQ),Xanthomonas axonopodis pv. glycines str. 8ra,218,1401257
A0A1D9EMI2,A0A1D9EMI2_9XANT,unreviewed,Nucleoprotein/polynucleotide-associated enzyme,Xanthomonas axonopodis pv. glycines str. 8ra,181,1401257
A0A1D9EML3,A0A1D9EML3_9XANT,unreviewed,Dimethylmenaquinone methyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,461,1401257
A0A1D9EHK9,A0A1D9EHK9_9XANT,unreviewed,50S ribosomal protein L35,Xanthomonas axonopodis pv. glycines str. 8ra,65,1401257
A0A1D9ECM8,A0A1D9ECM8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,106,1401257
A0A1D9EHK2,A0A1D9EHK2_9XANT,unreviewed,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2),Xanthomonas axonopodis pv. glycines str. 8ra,295,1401257
A0A1D9ELJ7,A0A1D9ELJ7_9XANT,unreviewed,Short-chain dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,330,1401257
A0A1D9EEF1,A0A1D9EEF1_9XANT,unreviewed,Efflux transporter periplasmic adaptor subunit,Xanthomonas axonopodis pv. glycines str. 8ra,414,1401257
A0A1D9EIP2,A0A1D9EIP2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,318,1401257
A0A1D9EJD4,A0A1D9EJD4_9XANT,unreviewed,Hybrid sensor histidine kinase/response regulator,Xanthomonas axonopodis pv. glycines str. 8ra,726,1401257
A0A1D9EKB9,A0A1D9EKB9_9XANT,unreviewed,Heme exporter protein D,Xanthomonas axonopodis pv. glycines str. 8ra,68,1401257
A0A1D9ECX5,A0A1D9ECX5_9XANT,unreviewed,Transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,1115,1401257
A0A1D9EEY2,A0A1D9EEY2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,228,1401257
A0A1D9EG65,A0A1D9EG65_9XANT,unreviewed,Ferric enterobactin receptor,Xanthomonas axonopodis pv. glycines str. 8ra,799,1401257
A0A1D9ED04,A0A1D9ED04_9XANT,unreviewed,Tat pathway signal protein,Xanthomonas axonopodis pv. glycines str. 8ra,261,1401257
A0A1D9EF59,A0A1D9EF59_9XANT,unreviewed,Phosphomannomutase,Xanthomonas axonopodis pv. glycines str. 8ra,448,1401257
A0A1D9EJB4,A0A1D9EJB4_9XANT,unreviewed,Flagellar export protein FliJ,Xanthomonas axonopodis pv. glycines str. 8ra,151,1401257
A0A1D9ENF7,A0A1D9ENF7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,184,1401257
A0A1D9ELI9,A0A1D9ELI9_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,211,1401257
A0A1D9EMI9,A0A1D9EMI9_9XANT,unreviewed,2-octaprenyl-6-methoxyphenyl hydroxylase,Xanthomonas axonopodis pv. glycines str. 8ra,402,1401257
A0A1D9EM32,A0A1D9EM32_9XANT,unreviewed,Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54),Xanthomonas axonopodis pv. glycines str. 8ra,465,1401257
A0A1D9ECL7,A0A1D9ECL7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,194,1401257
A0A1D9ED75,A0A1D9ED75_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,298,1401257
A0A1D9EHY8,A0A1D9EHY8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,64,1401257
A0A1D9EIV1,A0A1D9EIV1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,481,1401257
A0A1D9EEM6,A0A1D9EEM6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,71,1401257
A0A1D9EFW5,A0A1D9EFW5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,334,1401257
A0A1D9EGR3,A0A1D9EGR3_9XANT,unreviewed,Peptidase,Xanthomonas axonopodis pv. glycines str. 8ra,301,1401257
A0A1D9EHH9,A0A1D9EHH9_9XANT,unreviewed,Type IV pilus modification protein PilV,Xanthomonas axonopodis pv. glycines str. 8ra,159,1401257
A0A1D9EIE3,A0A1D9EIE3_9XANT,unreviewed,Sugar ABC transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,293,1401257
A0A1D9EL00,A0A1D9EL00_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,224,1401257
A0A1D9EL64,A0A1D9EL64_9XANT,unreviewed,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD (EC 2.1.1.190) (23S rRNA(m5U1939)-methyltransferase),Xanthomonas axonopodis pv. glycines str. 8ra,444,1401257
A0A1D9EPS3,A0A1D9EPS3_9XANT,unreviewed,Peptidase S53,Xanthomonas axonopodis pv. glycines str. 8ra,651,1401257
A0A1D9EG52,A0A1D9EG52_9XANT,unreviewed,Protein TolR,Xanthomonas axonopodis pv. glycines str. 8ra,149,1401257
A0A1D9EJ11,A0A1D9EJ11_9XANT,unreviewed,Transmembrane repetitive protein,Xanthomonas axonopodis pv. glycines str. 8ra,609,1401257
A0A1D9EE72,A0A1D9EE72_9XANT,unreviewed,RNA-splicing ligase RtcB,Xanthomonas axonopodis pv. glycines str. 8ra,407,1401257
A0A1D9EFD8,A0A1D9EFD8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,151,1401257
A0A1D9EFR5,A0A1D9EFR5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,532,1401257
A0A1D9EH43,A0A1D9EH43_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,171,1401257
A0A1D9EHT6,A0A1D9EHT6_9XANT,unreviewed,Glutaredoxin,Xanthomonas axonopodis pv. glycines str. 8ra,106,1401257
A0A1D9EII5,A0A1D9EII5_9XANT,unreviewed,Cell division protein FtsX,Xanthomonas axonopodis pv. glycines str. 8ra,413,1401257
A0A1D9EM25,A0A1D9EM25_9XANT,unreviewed,DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha),Xanthomonas axonopodis pv. glycines str. 8ra,332,1401257
A0A1D9ENE9,A0A1D9ENE9_9XANT,unreviewed,Pyridine nucleotide-disulfide oxidoreductase,Xanthomonas axonopodis pv. glycines str. 8ra,469,1401257
A0A1D9ENA8,A0A1D9ENA8_9XANT,unreviewed,Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase),Xanthomonas axonopodis pv. glycines str. 8ra,431,1401257
A0A1D9EEZ1,A0A1D9EEZ1_9XANT,unreviewed,ATP synthase subunit alpha (EC 3.6.3.14) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha),Xanthomonas axonopodis pv. glycines str. 8ra,515,1401257
A0A1D9EP32,A0A1D9EP32_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,155,1401257
A0A1D9EEH5,A0A1D9EEH5_9XANT,unreviewed,Dihydroneopterin aldolase,Xanthomonas axonopodis pv. glycines str. 8ra,526,1401257
A0A1D9EK17,A0A1D9EK17_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,330,1401257
A0A1D9EFQ6,A0A1D9EFQ6_9XANT,unreviewed,Glyoxalase,Xanthomonas axonopodis pv. glycines str. 8ra,130,1401257
A0A1D9EHU4,A0A1D9EHU4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,165,1401257
A0A1D9EDX6,A0A1D9EDX6_9XANT,unreviewed,Acyl carrier protein,Xanthomonas axonopodis pv. glycines str. 8ra,89,1401257
A0A1D9EE98,A0A1D9EE98_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,302,1401257
A0A1D9EMH5,A0A1D9EMH5_9XANT,unreviewed,DNA mismatch repair protein MutT,Xanthomonas axonopodis pv. glycines str. 8ra,315,1401257
A0A1D9EDG4,A0A1D9EDG4_9XANT,unreviewed,LacI family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,350,1401257
A0A1D9EE38,A0A1D9EE38_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,103,1401257
A0A1D9EIB1,A0A1D9EIB1_9XANT,unreviewed,Acetylornithine deacetylase,Xanthomonas axonopodis pv. glycines str. 8ra,366,1401257
A0A1D9EIU8,A0A1D9EIU8_9XANT,unreviewed,Dehydrogenase,Xanthomonas axonopodis pv. glycines str. 8ra,172,1401257
A0A1D9EJE4,A0A1D9EJE4_9XANT,unreviewed,Cell division protein FtsK,Xanthomonas axonopodis pv. glycines str. 8ra,785,1401257
A0A1D9EDS3,A0A1D9EDS3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,87,1401257
A0A1D9EFK5,A0A1D9EFK5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,293,1401257
A0A1D9EIB2,A0A1D9EIB2_9XANT,unreviewed,Acyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,294,1401257
A0A1D9EJ99,A0A1D9EJ99_9XANT,unreviewed,Two-component system response regulator,Xanthomonas axonopodis pv. glycines str. 8ra,127,1401257
A0A1D9EJI9,A0A1D9EJI9_9XANT,unreviewed,LytTR family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,315,1401257
A0A1D9EPH2,A0A1D9EPH2_9XANT,unreviewed,"Protocatechuate 3,4-dioxygenase",Xanthomonas axonopodis pv. glycines str. 8ra,119,1401257
A0A1D9EES0,A0A1D9EES0_9XANT,unreviewed,Glycosyl transferase,Xanthomonas axonopodis pv. glycines str. 8ra,394,1401257
A0A1D9EET8,A0A1D9EET8_9XANT,unreviewed,DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I),Xanthomonas axonopodis pv. glycines str. 8ra,830,1401257
A0A1D9EI65,A0A1D9EI65_9XANT,unreviewed,ATP-dependent RNA helicase DbpA,Xanthomonas axonopodis pv. glycines str. 8ra,458,1401257
A0A1D9EL95,A0A1D9EL95_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,263,1401257
A0A1D9EF26,A0A1D9EF26_9XANT,unreviewed,Protein kinase,Xanthomonas axonopodis pv. glycines str. 8ra,715,1401257
A0A1D9EG62,A0A1D9EG62_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,67,1401257
A0A1D9EGP5,A0A1D9EGP5_9XANT,unreviewed,Peptide chain release factor 3 (RF-3),Xanthomonas axonopodis pv. glycines str. 8ra,534,1401257
A0A1D9EI46,A0A1D9EI46_9XANT,unreviewed,Phosphate starvation-inducible protein PhoH,Xanthomonas axonopodis pv. glycines str. 8ra,328,1401257
A0A1D9EIE7,A0A1D9EIE7_9XANT,unreviewed,Phytoene synthase,Xanthomonas axonopodis pv. glycines str. 8ra,229,1401257
A0A1D9EJ85,A0A1D9EJ85_9XANT,unreviewed,Site-determining protein,Xanthomonas axonopodis pv. glycines str. 8ra,294,1401257
A0A1D9EK84,A0A1D9EK84_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,147,1401257
A0A1D9EKQ1,A0A1D9EKQ1_9XANT,unreviewed,ABC transporter ATP-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,562,1401257
A0A1D9ELL5,A0A1D9ELL5_9XANT,unreviewed,LexA repressor (EC 3.4.21.88),Xanthomonas axonopodis pv. glycines str. 8ra,201,1401257
A0A1D9EMX1,A0A1D9EMX1_9XANT,unreviewed,LysR family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,301,1401257
A0A1D9ECL6,A0A1D9ECL6_9XANT,unreviewed,Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB),Xanthomonas axonopodis pv. glycines str. 8ra,557,1401257
A0A1D9EGA9,A0A1D9EGA9_9XANT,unreviewed,Avirulence protein AvrBs3,Xanthomonas axonopodis pv. glycines str. 8ra,1164,1401257
A0A1D9EGT8,A0A1D9EGT8_9XANT,unreviewed,SUF system Fe-S cluster assembly regulator,Xanthomonas axonopodis pv. glycines str. 8ra,152,1401257
A0A1D9EMB5,A0A1D9EMB5_9XANT,unreviewed,Multidrug DMT transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,309,1401257
A0A1D9EP54,A0A1D9EP54_9XANT,unreviewed,Transposase,Xanthomonas axonopodis pv. glycines str. 8ra,90,1401257
A0A1D9EEG3,A0A1D9EEG3_9XANT,unreviewed,Acriflavine resistance protein B,Xanthomonas axonopodis pv. glycines str. 8ra,1082,1401257
A0A1D9EN40,A0A1D9EN40_9XANT,unreviewed,Nicotinate phosphoribosyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,467,1401257
A0A1D9ECX3,A0A1D9ECX3_9XANT,unreviewed,Ligand-gated channel,Xanthomonas axonopodis pv. glycines str. 8ra,733,1401257
A0A1D9EDU8,A0A1D9EDU8_9XANT,unreviewed,Maltose acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,192,1401257
A0A1D9EFY5,A0A1D9EFY5_9XANT,unreviewed,Type IV secretion protein Rhs,Xanthomonas axonopodis pv. glycines str. 8ra,937,1401257
A0A1D9EL25,A0A1D9EL25_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,1198,1401257
A0A1D9EN34,A0A1D9EN34_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,211,1401257
A0A1D9ENZ6,A0A1D9ENZ6_9XANT,unreviewed,AraC family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,253,1401257
A0A1D9ED69,A0A1D9ED69_9XANT,unreviewed,Helicase,Xanthomonas axonopodis pv. glycines str. 8ra,831,1401257
A0A1D9EHA0,A0A1D9EHA0_9XANT,unreviewed,Phosphatase,Xanthomonas axonopodis pv. glycines str. 8ra,511,1401257
A0A1D9EP33,A0A1D9EP33_9XANT,unreviewed,ABC transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,254,1401257
A0A1D9EHG5,A0A1D9EHG5_9XANT,unreviewed,Acyl-CoA thioesterase,Xanthomonas axonopodis pv. glycines str. 8ra,163,1401257
A0A1D9EPL2,A0A1D9EPL2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,440,1401257
A0A1D9EKN4,A0A1D9EKN4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,71,1401257
A0A1D9EJG2,A0A1D9EJG2_9XANT,unreviewed,Amino acid permease,Xanthomonas axonopodis pv. glycines str. 8ra,476,1401257
A0A1D9EKK8,A0A1D9EKK8_9XANT,unreviewed,Chaperone protein DnaJ,Xanthomonas axonopodis pv. glycines str. 8ra,375,1401257
A0A1D9EHW0,A0A1D9EHW0_9XANT,unreviewed,Gamma-glutamyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,592,1401257
A0A1D9EE24,A0A1D9EE24_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,347,1401257
A0A1D9EIL0,A0A1D9EIL0_9XANT,unreviewed,Type VI secretion system-associated protein,Xanthomonas axonopodis pv. glycines str. 8ra,444,1401257
A0A1D9EJ12,A0A1D9EJ12_9XANT,unreviewed,Capsid protein,Xanthomonas axonopodis pv. glycines str. 8ra,42,1401257
A0A1D9EK52,A0A1D9EK52_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,253,1401257
A0A1D9EKS9,A0A1D9EKS9_9XANT,unreviewed,GNAT family N-acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,309,1401257
A0A1D9EP00,A0A1D9EP00_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,111,1401257
A0A1D9EFL0,A0A1D9EFL0_9XANT,unreviewed,TonB-dependent receptor,Xanthomonas axonopodis pv. glycines str. 8ra,818,1401257
A0A1D9EHG1,A0A1D9EHG1_9XANT,unreviewed,NADH-quinone oxidoreductase subunit C (EC 1.6.5.11) (NADH dehydrogenase I subunit C) (NDH-1 subunit C),Xanthomonas axonopodis pv. glycines str. 8ra,250,1401257
A0A1D9EIR5,A0A1D9EIR5_9XANT,unreviewed,Coproporphyrinogen III oxidase,Xanthomonas axonopodis pv. glycines str. 8ra,186,1401257
A0A1D9EJT3,A0A1D9EJT3_9XANT,unreviewed,Beta-mannosidase,Xanthomonas axonopodis pv. glycines str. 8ra,328,1401257
A0A1D9EM31,A0A1D9EM31_9XANT,unreviewed,TonB-dependent receptor,Xanthomonas axonopodis pv. glycines str. 8ra,707,1401257
A0A1D9ELT4,A0A1D9ELT4_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,169,1401257
A0A1D9ECM4,A0A1D9ECM4_9XANT,unreviewed,tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL),Xanthomonas axonopodis pv. glycines str. 8ra,158,1401257
A0A1D9EDH8,A0A1D9EDH8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,301,1401257
A0A1D9EF04,A0A1D9EF04_9XANT,unreviewed,Metal ABC transporter permease,Xanthomonas axonopodis pv. glycines str. 8ra,231,1401257
A0A1D9EJU0,A0A1D9EJU0_9XANT,unreviewed,Thiol peroxidase,Xanthomonas axonopodis pv. glycines str. 8ra,160,1401257
A0A1D9EM75,A0A1D9EM75_9XANT,unreviewed,Elongation factor G (EF-G),Xanthomonas axonopodis pv. glycines str. 8ra,705,1401257
A0A1D9EER2,A0A1D9EER2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,71,1401257
A0A1D9EFM5,A0A1D9EFM5_9XANT,unreviewed,Peptidase,Xanthomonas axonopodis pv. glycines str. 8ra,808,1401257
A0A1D9EHF0,A0A1D9EHF0_9XANT,unreviewed,NADH-quinone oxidoreductase subunit A (EC 1.6.5.11) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1),Xanthomonas axonopodis pv. glycines str. 8ra,118,1401257
A0A1D9EGE5,A0A1D9EGE5_9XANT,unreviewed,Oxidoreductase,Xanthomonas axonopodis pv. glycines str. 8ra,133,1401257
A0A1D9EH63,A0A1D9EH63_9XANT,unreviewed,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),Xanthomonas axonopodis pv. glycines str. 8ra,467,1401257
A0A1D9EGK7,A0A1D9EGK7_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,84,1401257
A0A1D9EH98,A0A1D9EH98_9XANT,unreviewed,Phosphodiesterase,Xanthomonas axonopodis pv. glycines str. 8ra,432,1401257
A0A1D9EEV9,A0A1D9EEV9_9XANT,unreviewed,ABC transporter,Xanthomonas axonopodis pv. glycines str. 8ra,591,1401257
A0A1D9ELJ1,A0A1D9ELJ1_9XANT,unreviewed,DNA-binding protein,Xanthomonas axonopodis pv. glycines str. 8ra,167,1401257
A0A1D9ED06,A0A1D9ED06_9XANT,unreviewed,2-keto-3-deoxygluconate kinase,Xanthomonas axonopodis pv. glycines str. 8ra,340,1401257
A0A1D9EE11,A0A1D9EE11_9XANT,unreviewed,EvpB family type VI secretion protein,Xanthomonas axonopodis pv. glycines str. 8ra,497,1401257
A0A1D9EER7,A0A1D9EER7_9XANT,unreviewed,GNAT family N-acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,173,1401257
A0A1D9EGM8,A0A1D9EGM8_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,132,1401257
A0A1D9EHD6,A0A1D9EHD6_9XANT,unreviewed,N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24),Xanthomonas axonopodis pv. glycines str. 8ra,222,1401257
A0A1D9EL83,A0A1D9EL83_9XANT,unreviewed,TonB-dependent receptor,Xanthomonas axonopodis pv. glycines str. 8ra,897,1401257
A0A1D9ELF6,A0A1D9ELF6_9XANT,unreviewed,DNA repair nucleotidyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,472,1401257
A0A1D9EF02,A0A1D9EF02_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,72,1401257
A0A1D9ELX0,A0A1D9ELX0_9XANT,unreviewed,Phage capsid protein,Xanthomonas axonopodis pv. glycines str. 8ra,280,1401257
A0A1D9EIN3,A0A1D9EIN3_9XANT,unreviewed,Cell envelope biogenesis protein OmpA,Xanthomonas axonopodis pv. glycines str. 8ra,264,1401257
A0A1D9EKS6,A0A1D9EKS6_9XANT,unreviewed,Ferric uptake regulation protein,Xanthomonas axonopodis pv. glycines str. 8ra,136,1401257
A0A1D9EMB8,A0A1D9EMB8_9XANT,unreviewed,Transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,154,1401257
A0A1D9ENF8,A0A1D9ENF8_9XANT,unreviewed,Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase),Xanthomonas axonopodis pv. glycines str. 8ra,527,1401257
A0A1D9EED1,A0A1D9EED1_9XANT,unreviewed,Signal transduction protein,Xanthomonas axonopodis pv. glycines str. 8ra,431,1401257
A0A1D9EH79,A0A1D9EH79_9XANT,unreviewed,Ribonuclease G,Xanthomonas axonopodis pv. glycines str. 8ra,499,1401257
A0A1D9ELG4,A0A1D9ELG4_9XANT,unreviewed,Acetyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,68,1401257
A0A1D9EF99,A0A1D9EF99_9XANT,unreviewed,GntR family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,242,1401257
A0A1D9EHV5,A0A1D9EHV5_9XANT,unreviewed,LacI family transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,331,1401257
A0A1D9EJ10,A0A1D9EJ10_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,101,1401257
A0A1D9EJL6,A0A1D9EJL6_9XANT,unreviewed,ABC transporter,Xanthomonas axonopodis pv. glycines str. 8ra,738,1401257
A0A1D9ELF5,A0A1D9ELF5_9XANT,unreviewed,Endonuclease,Xanthomonas axonopodis pv. glycines str. 8ra,442,1401257
A0A1D9EF76,A0A1D9EF76_9XANT,unreviewed,General secretion pathway protein GspJ,Xanthomonas axonopodis pv. glycines str. 8ra,211,1401257
A0A1D9EIG0,A0A1D9EIG0_9XANT,unreviewed,30S ribosomal protein S1,Xanthomonas axonopodis pv. glycines str. 8ra,561,1401257
A0A1D9EJL5,A0A1D9EJL5_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,378,1401257
A0A1D9EKV0,A0A1D9EKV0_9XANT,unreviewed,Outer membrane protein assembly factor BamE,Xanthomonas axonopodis pv. glycines str. 8ra,131,1401257
A0A1D9EEW6,A0A1D9EEW6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,192,1401257
A0A1D9EG72,A0A1D9EG72_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,162,1401257
A0A1D9EIT2,A0A1D9EIT2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,603,1401257
A0A1D9EK12,A0A1D9EK12_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,206,1401257
A0A1D9EL27,A0A1D9EL27_9XANT,unreviewed,Glyoxalase,Xanthomonas axonopodis pv. glycines str. 8ra,129,1401257
A0A1D9EM07,A0A1D9EM07_9XANT,unreviewed,Sulfate transporter subunit,Xanthomonas axonopodis pv. glycines str. 8ra,365,1401257
A0A1D9EP87,A0A1D9EP87_9XANT,unreviewed,DNA-binding response regulator,Xanthomonas axonopodis pv. glycines str. 8ra,233,1401257
A0A1D9ECV3,A0A1D9ECV3_9XANT,unreviewed,DUF4375 domain-containing protein,Xanthomonas axonopodis pv. glycines str. 8ra,214,1401257
A0A1D9EJI2,A0A1D9EJI2_9XANT,unreviewed,Chemotaxis protein,Xanthomonas axonopodis pv. glycines str. 8ra,790,1401257
A0A1D9EFE3,A0A1D9EFE3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,431,1401257
A0A1D9EG31,A0A1D9EG31_9XANT,unreviewed,Glycogen debranching enzyme GlgX,Xanthomonas axonopodis pv. glycines str. 8ra,710,1401257
A0A1D9EIM2,A0A1D9EIM2_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,132,1401257
A0A1D9EIZ1,A0A1D9EIZ1_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,321,1401257
A0A1D9EJX9,A0A1D9EJX9_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,224,1401257
A0A1D9EM68,A0A1D9EM68_9XANT,unreviewed,DNA-binding transcriptional regulator OxyR,Xanthomonas axonopodis pv. glycines str. 8ra,313,1401257
A0A1D9EM98,A0A1D9EM98_9XANT,unreviewed,Transcriptional regulator,Xanthomonas axonopodis pv. glycines str. 8ra,199,1401257
A0A1D9EP90,A0A1D9EP90_9XANT,unreviewed,Histidine kinase,Xanthomonas axonopodis pv. glycines str. 8ra,361,1401257
A0A1D9EGA6,A0A1D9EGA6_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,87,1401257
A0A1D9EKQ9,A0A1D9EKQ9_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,176,1401257
A0A1D9EEX3,A0A1D9EEX3_9XANT,unreviewed,Fasciclin,Xanthomonas axonopodis pv. glycines str. 8ra,185,1401257
A0A1D9EGR7,A0A1D9EGR7_9XANT,unreviewed,Mannose-1-phosphate guanylyltransferase,Xanthomonas axonopodis pv. glycines str. 8ra,236,1401257
A0A1D9EGW4,A0A1D9EGW4_9XANT,unreviewed,3-dehydroquinate synthase (EC 4.2.3.4),Xanthomonas axonopodis pv. glycines str. 8ra,370,1401257
A0A1D9ED58,A0A1D9ED58_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,443,1401257
A0A1D9EEP3,A0A1D9EEP3_9XANT,unreviewed,Uncharacterized protein,Xanthomonas axonopodis pv. glycines str. 8ra,111,1401257
A0A1D9EFK6,A0A1D9EFK6_9XANT,unreviewed,UPF0149 protein BHE84_06615,Xanthomonas axonopodis pv. glycines str. 8ra,180,1401257
