Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q9Z848,RNR_CHLPN,reviewed,Ribonuclease R (RNase R) (EC 3.1.13.1) (VacB protein homolog),Chlamydia pneumoniae (Chlamydophila pneumoniae),676,83558
Q9Z9A0,RPOB_CHLPN,reviewed,DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta),Chlamydia pneumoniae (Chlamydophila pneumoniae),1252,83558
Q9Z999,RPOC_CHLPN,reviewed,DNA-directed RNA polymerase subunit beta' (RNAP subunit beta') (EC 2.7.7.6) (RNA polymerase subunit beta') (Transcriptase subunit beta'),Chlamydia pneumoniae (Chlamydophila pneumoniae),1393,83558
Q9Z942,RPIA_CHLPN,reviewed,Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI),Chlamydia pneumoniae (Chlamydophila pneumoniae),231,83558
Q9Z7S8,RPOA_CHLPN,reviewed,DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha),Chlamydia pneumoniae (Chlamydophila pneumoniae),374,83558
Q9Z6S7,RMUC_CHLPN,reviewed,DNA recombination protein RmuC homolog,Chlamydia pneumoniae (Chlamydophila pneumoniae),411,83558
Q9Z8Z9,RPE_CHLPN,reviewed,Ribulose-phosphate 3-epimerase (EC 5.1.3.1) (Pentose-5-phosphate 3-epimerase) (PPE) (R5P3E),Chlamydia pneumoniae (Chlamydophila pneumoniae),229,83558
Q9Z6J1,RNH3_CHLPN,reviewed,Ribonuclease HIII (RNase HIII) (EC 3.1.26.4),Chlamydia pneumoniae (Chlamydophila pneumoniae),298,83558
Q9Z803,RS10_CHLPN,reviewed,30S ribosomal protein S10,Chlamydia pneumoniae (Chlamydophila pneumoniae),105,83558
Q9Z7K6,RRF_CHLPN,reviewed,Ribosome-recycling factor (RRF) (Ribosome-releasing factor),Chlamydia pneumoniae (Chlamydophila pneumoniae),180,83558
Q9Z6Q9,RS15_CHLPN,reviewed,30S ribosomal protein S15,Chlamydia pneumoniae (Chlamydophila pneumoniae),89,83558
Q9Z7S6,RS13_CHLPN,reviewed,30S ribosomal protein S13,Chlamydia pneumoniae (Chlamydophila pneumoniae),122,83558
Q9Z965,RS16_CHLPN,reviewed,30S ribosomal protein S16,Chlamydia pneumoniae (Chlamydophila pneumoniae),119,83558
Q9Z7S7,RS11_CHLPN,reviewed,30S ribosomal protein S11,Chlamydia pneumoniae (Chlamydophila pneumoniae),133,83558
Q9Z800,RS12_CHLPN,reviewed,30S ribosomal protein S12,Chlamydia pneumoniae (Chlamydophila pneumoniae),123,83558
Q9Z7R1,RS19_CHLPN,reviewed,30S ribosomal protein S19,Chlamydia pneumoniae (Chlamydophila pneumoniae),88,83558
Q9Z7S0,RS8_CHLPN,reviewed,30S ribosomal protein S8,Chlamydia pneumoniae (Chlamydophila pneumoniae),133,83558
Q9Z6K0,RSMA_CHLPN,reviewed,"Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)",Chlamydia pneumoniae (Chlamydophila pneumoniae),277,83558
Q9Z6V5,RS6_CHLPN,reviewed,30S ribosomal protein S6,Chlamydia pneumoniae (Chlamydophila pneumoniae),112,83558
Q9Z8C2,RSMH_CHLPN,reviewed,Ribosomal RNA small subunit methyltransferase H (EC 2.1.1.199) (16S rRNA m(4)C1402 methyltransferase) (rRNA (cytosine-N(4)-)-methyltransferase RsmH),Chlamydia pneumoniae (Chlamydophila pneumoniae),297,83558
Q9Z801,RS7_CHLPN,reviewed,30S ribosomal protein S7,Chlamydia pneumoniae (Chlamydophila pneumoniae),157,83558
Q9Z8T8,RS9_CHLPN,reviewed,30S ribosomal protein S9,Chlamydia pneumoniae (Chlamydophila pneumoniae),134,83558
Q9Z8F3,RUVB_CHLPN,reviewed,Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),Chlamydia pneumoniae (Chlamydophila pneumoniae),337,83558
Q9Z7T3,RUVC_CHLPN,reviewed,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4) (Holliday junction nuclease RuvC) (Holliday junction resolvase RuvC),Chlamydia pneumoniae (Chlamydophila pneumoniae),168,83558
Q9Z7T4,RUVA_CHLPN,reviewed,Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),Chlamydia pneumoniae (Chlamydophila pneumoniae),207,83558
Q9Z7S5,SECY_CHLPN,reviewed,Protein translocase subunit SecY,Chlamydia pneumoniae (Chlamydophila pneumoniae),457,83558
Q9Z765,SECA_CHLPN,reviewed,Protein translocase subunit SecA,Chlamydia pneumoniae (Chlamydophila pneumoniae),970,83558
Q9Z7F0,SIGA_CHLPN,reviewed,RNA polymerase sigma factor SigA (Sigma-66) (Sigma-70) (Sigma-A),Chlamydia pneumoniae (Chlamydophila pneumoniae),572,83558
Q9Z714,SYA_CHLPN,reviewed,Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS),Chlamydia pneumoniae (Chlamydophila pneumoniae),872,83558
Q9Z7P2,SYDND_CHLPN,reviewed,Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS),Chlamydia pneumoniae (Chlamydophila pneumoniae),584,83558
Q9Z8F7,SSB_CHLPN,reviewed,Single-stranded DNA-binding protein (SSB),Chlamydia pneumoniae (Chlamydophila pneumoniae),160,83558
Q9Z8S6,SURE_CHLPN,reviewed,5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase),Chlamydia pneumoniae (Chlamydophila pneumoniae),281,83558
Q9Z8K1,SSRP_CHLPN,reviewed,SsrA-binding protein (Small protein B),Chlamydia pneumoniae (Chlamydophila pneumoniae),151,83558
Q9Z7C4,TOLB_CHLPN,reviewed,Protein TolB,Chlamydia pneumoniae (Chlamydophila pneumoniae),431,83558
Q9Z7U0,TLC2_CHLPN,reviewed,"ADP,ATP carrier protein 2 (ADP/ATP translocase 2)",Chlamydia pneumoniae (Chlamydophila pneumoniae),540,83558
Q9Z6J6,TPIS_CHLPN,reviewed,Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase),Chlamydia pneumoniae (Chlamydophila pneumoniae),254,83558
Q9Z6R2,TILS_CHLPN,reviewed,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),Chlamydia pneumoniae (Chlamydophila pneumoniae),319,83558
Q9Z964,TRMD_CHLPN,reviewed,tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase),Chlamydia pneumoniae (Chlamydophila pneumoniae),361,83558
Q9Z6S3,TRMB_CHLPN,reviewed,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase),Chlamydia pneumoniae (Chlamydophila pneumoniae),224,83558
Q9Z8Z0,TSAD_CHLPN,reviewed,tRNA N6-adenosine threonylcarbamoyltransferase (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaD) (tRNA threonylcarbamoyladenosine biosynthesis protein TsaD),Chlamydia pneumoniae (Chlamydophila pneumoniae),344,83558
Q9Z8M4,TRXB_CHLPN,reviewed,Thioredoxin reductase (TRXR) (EC 1.8.1.9),Chlamydia pneumoniae (Chlamydophila pneumoniae),311,83558
Q9Z7X4,TRUA_CHLPN,reviewed,tRNA pseudouridine synthase A (EC 5.4.99.12) (tRNA pseudouridine(38-40) synthase) (tRNA pseudouridylate synthase I) (tRNA-uridine isomerase I),Chlamydia pneumoniae (Chlamydophila pneumoniae),267,83558
Q9Z8L9,TRUB_CHLPN,reviewed,tRNA pseudouridine synthase B (EC 5.4.99.25) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase),Chlamydia pneumoniae (Chlamydophila pneumoniae),235,83558
Q9Z7H0,URK_CHLPN,reviewed,Uridine kinase (EC 2.7.1.48) (Cytidine monophosphokinase) (Uridine monophosphokinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),222,83558
Q9Z992,VATB_CHLPN,reviewed,V-type ATP synthase beta chain (V-ATPase subunit B),Chlamydia pneumoniae (Chlamydophila pneumoniae),438,83558
Q9Z991,VATD_CHLPN,reviewed,V-type ATP synthase subunit D (V-ATPase subunit D),Chlamydia pneumoniae (Chlamydophila pneumoniae),209,83558
Q9Z6N5,XERD_CHLPN,reviewed,Tyrosine recombinase XerD,Chlamydia pneumoniae (Chlamydophila pneumoniae),301,83558
Q9Z960,Y121_CHLPN,reviewed,Uncharacterized protein CPn_0121/CP_0652/CPj0121/CpB0122,Chlamydia pneumoniae (Chlamydophila pneumoniae),97,83558
Q9Z9B6,Y065_CHLPN,reviewed,Uncharacterized protein CPn_0065/CP_0709/CPj0065/CpB0066,Chlamydia pneumoniae (Chlamydophila pneumoniae),576,83558
Q9Z994,Y087_CHLPN,reviewed,Uncharacterized protein CPn_0087/CP_0687/CPj0087/CpB0087,Chlamydia pneumoniae (Chlamydophila pneumoniae),266,83558
Q9Z9F9,Y022_CHLPN,reviewed,Maf-like protein CPn_0022/CP_0754/CPj0022/CpB0026,Chlamydia pneumoniae (Chlamydophila pneumoniae),196,83558
Q9Z944,Y139_CHLPN,reviewed,UPF0301 protein CPn_0139/CP_0633/CPj0139/CpB0140,Chlamydia pneumoniae (Chlamydophila pneumoniae),188,83558
Q9Z9F7,XERC_CHLPN,reviewed,Tyrosine recombinase XerC,Chlamydia pneumoniae (Chlamydophila pneumoniae),312,83558
Q9Z9E2,Y039_CHLPN,reviewed,Nucleoid-associated protein CPn_0039/CP_0736/CPj0039/CpB0043,Chlamydia pneumoniae (Chlamydophila pneumoniae),96,83558
Q9Z6P9,Y1010_CHLPN,reviewed,UPF0056 membrane protein CPn_1010/CP_0843/CPj1010/CpB1048,Chlamydia pneumoniae (Chlamydophila pneumoniae),202,83558
Q9Z6K1,Y1058_CHLPN,reviewed,Protein CPn_1058/CP_0792/CPj1058/CpB1100,Chlamydia pneumoniae (Chlamydophila pneumoniae),363,83558
Q9Z6P3,Y1016_CHLPN,reviewed,Protein CPn_1016/CP_0837/CPj1016/CpB1054,Chlamydia pneumoniae (Chlamydophila pneumoniae),619,83558
Q9Z904,Y180_CHLPN,reviewed,Uncharacterized protein CPn_0180/CP_0588/CPj0180/CpB0183,Chlamydia pneumoniae (Chlamydophila pneumoniae),184,83558
Q9Z8Z4,Y190_CHLPN,reviewed,Uncharacterized protein CPn_0190/CP_0577/CPj0190/CpB0193,Chlamydia pneumoniae (Chlamydophila pneumoniae),452,83558
Q9Z8J6,Y347_CHLPN,reviewed,Probable metal transport system membrane protein CPn_0347/CP_0413/CPj0347/CpB0354,Chlamydia pneumoniae (Chlamydophila pneumoniae),448,83558
Q9Z9D4,Y047_CHLPN,reviewed,Uncharacterized protein CPn_0047/CP_0727/CPj0047/CpB0048,Chlamydia pneumoniae (Chlamydophila pneumoniae),66,83558
Q9Z8X8,Y206_CHLPN,reviewed,Uncharacterized protein CPn_0206/CP_0561/CPj0206/CpB0210,Chlamydia pneumoniae (Chlamydophila pneumoniae),251,83558
Q9JRX2,Y129_CHLPN,reviewed,Uncharacterized protein CPn_0129/CPn_0130/CP_0642/CPj0130/CpB0131,Chlamydia pneumoniae (Chlamydophila pneumoniae),394,83558
Q9Z949,Y132_CHLPN,reviewed,Uncharacterized protein CPn_0132/CP_0640/CPj0132/CpB0133,Chlamydia pneumoniae (Chlamydophila pneumoniae),325,83558
Q9Z8A3,Y440_CHLPN,reviewed,Uncharacterized protein CPn_0440/CP_0313/CPj0440/CpB0456,Chlamydia pneumoniae (Chlamydophila pneumoniae),212,83558
Q9Z8A2,Y441_CHLPN,reviewed,Uncharacterized protein CPn_0441/CP_0312/CPj0441/CpB0457,Chlamydia pneumoniae (Chlamydophila pneumoniae),316,83558
Q9Z953,Y128_CHLPN,reviewed,Uncharacterized protein CPn_0128/CP_0643/CPj0128/CpB0130,Chlamydia pneumoniae (Chlamydophila pneumoniae),259,83558
Q9K275,Y344_CHLPN,reviewed,Putative zinc metalloprotease CPn_0344/CP_0416/CPj0344/CpB0350 (EC 3.4.24.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),621,83558
Q9Z854,Y497_CHLPN,reviewed,UPF0235 protein CPn_0497/CP_0257/CPj0497/CpB0517,Chlamydia pneumoniae (Chlamydophila pneumoniae),90,83558
Q9Z852,Y499_CHLPN,reviewed,Uncharacterized protein CPn_0499/CP_0255/CPj0499/CpB0519,Chlamydia pneumoniae (Chlamydophila pneumoniae),385,83558
Q9Z7X6,Y578_CHLPN,reviewed,Uncharacterized metallophosphoesterase CPn_0578/CP_0170/CPj0578/CpB0602 (EC 3.1.-.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),320,83558
Q9Z843,YBEY_CHLPN,reviewed,Endoribonuclease YbeY (EC 3.1.-.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),158,83558
Q9Z862,Y489_CHLPN,reviewed,UPF0160 protein CPn_0489/CP_0265/CPj0489/CpB0509,Chlamydia pneumoniae (Chlamydophila pneumoniae),290,83558
Q9Z7M9,Y675_CHLPN,reviewed,Uncharacterized protein CPn_0675/CP_0072/CPj0675/CpB0702,Chlamydia pneumoniae (Chlamydophila pneumoniae),384,83558
Q9Z834,Y518_CHLPN,reviewed,UPF0158 protein CPn_0518/CP_0235/CPj0518/CpB0539,Chlamydia pneumoniae (Chlamydophila pneumoniae),324,83558
Q9Z7W1,Y593_CHLPN,reviewed,Uncharacterized protein CPn_0593/CP_0155/CPj0593/CpB0616,Chlamydia pneumoniae (Chlamydophila pneumoniae),362,83558
Q9Z7M4,Y680_CHLPN,reviewed,Putative phosphate permease CPn_0680/CP_0067/CPj0680/CpB0707,Chlamydia pneumoniae (Chlamydophila pneumoniae),426,83558
Q9Z7F1,Y755_CHLPN,reviewed,UPF0242 protein CPn_0755/CP_1117/CPj0755/CpB0783,Chlamydia pneumoniae (Chlamydophila pneumoniae),401,83558
Q9Z729,Y877_CHLPN,reviewed,UPF0098 protein CPn_0877/CP_0992/CPj0877/CpB0906,Chlamydia pneumoniae (Chlamydophila pneumoniae),150,83558
Q9Z8J5,Y348_CHLPN,reviewed,Probable metal transport system ATP-binding protein CPn_0348/CP_0412/CPj0348/CpB0355,Chlamydia pneumoniae (Chlamydophila pneumoniae),259,83558
Q9Z7Y0,Y573_CHLPN,reviewed,Probable transcriptional regulatory protein CPn_0573/CP_0176/CPj0573/CpB0595,Chlamydia pneumoniae (Chlamydophila pneumoniae),238,83558
Q9Z7T1,Y623_CHLPN,reviewed,Uncharacterized protein CPn_0623/CP_0124/CPj0623/CpB0649,Chlamydia pneumoniae (Chlamydophila pneumoniae),277,83558
Q9Z7H1,Y734_CHLPN,reviewed,UPF0176 protein CPn_0734/CP_0012/CPj0734/CpB0762,Chlamydia pneumoniae (Chlamydophila pneumoniae),324,83558
Q9Z8J4,Y349_CHLPN,reviewed,Uncharacterized metal-binding lipoprotein CPn_0349/CP_0411/CPj0349/CpB0356,Chlamydia pneumoniae (Chlamydophila pneumoniae),327,83558
Q9Z798,Y808_CHLPN,reviewed,Protein CPn_0808/CP_1063/CPj0808/CpB0837,Chlamydia pneumoniae (Chlamydophila pneumoniae),444,83558
Q9Z809,Y543_CHLPN,reviewed,Probable metal transport system membrane protein CPn_0543/CP_0209/CPj0543/CpB0565,Chlamydia pneumoniae (Chlamydophila pneumoniae),293,83558
Q9Z7P6,Y658_CHLPN,reviewed,Protein CPn_0658/CP_0089/CPj0658/CpB0684,Chlamydia pneumoniae (Chlamydophila pneumoniae),238,83558
Q9Z7K0,Y705_CHLPN,reviewed,Uncharacterized protein CPn_0705/CP_0041/CPj0705/CpB0732,Chlamydia pneumoniae (Chlamydophila pneumoniae),280,83558
Q9Z731,Y875_CHLPN,reviewed,Probable lipoprotein CPn_0875/CP_0994/CPj0875/CpB0904,Chlamydia pneumoniae (Chlamydophila pneumoniae),217,83558
Q9Z8J7,Y346_CHLPN,reviewed,Probable metal transport system membrane protein CPn_0346/CP_0414/CPj0346/CpB0353,Chlamydia pneumoniae (Chlamydophila pneumoniae),324,83558
Q9Z8C1,Y422_CHLPN,reviewed,Uncharacterized protein CPn_0422/CP_0331/CPj0422/CpB0438,Chlamydia pneumoniae (Chlamydophila pneumoniae),181,83558
Q9Z8A0,Y443_CHLPN,reviewed,Uncharacterized protein CPn_0443/CP_0310/CPj0443/CpB0459,Chlamydia pneumoniae (Chlamydophila pneumoniae),417,83558
Q9Z7J4,Y711_CHLPN,reviewed,Uncharacterized protein CPn_0711/CP_0035/CPj0711/CpB0738,Chlamydia pneumoniae (Chlamydophila pneumoniae),82,83558
Q9Z8A1,Y442_CHLPN,reviewed,Uncharacterized protein CPn_0442/CP_0311/CPj0442/CpB0458,Chlamydia pneumoniae (Chlamydophila pneumoniae),172,83558
Q9Z7Y1,Y572_CHLPN,reviewed,Uncharacterized protein CPn_0572/CP_0177/CPj0572/CpB0594,Chlamydia pneumoniae (Chlamydophila pneumoniae),755,83558
Q9Z7A3,Y803_CHLPN,reviewed,Protein CPn_0803/CP_1068/CPj0803/CpB0832,Chlamydia pneumoniae (Chlamydophila pneumoniae),184,83558
Q9Z7Z2,Y561_CHLPN,reviewed,Uncharacterized protein CPn_0561/CP_0189/CPj0561/CpB0583 (EUO),Chlamydia pneumoniae (Chlamydophila pneumoniae),178,83558
Q9Z8F4,Y389_CHLPN,reviewed,Uncharacterized protein CPn_0389/CP_0366/CPj0389/CpB0400,Chlamydia pneumoniae (Chlamydophila pneumoniae),272,83558
Q9Z7G3,Y742_CHLPN,reviewed,Protein CPn_0742/CP_0003/CPj0742/CpB0770,Chlamydia pneumoniae (Chlamydophila pneumoniae),142,83558
Q9Z826,Y526_CHLPN,reviewed,Uncharacterized protein CPn_0526/CP_0226/CPj0526/CpB0547,Chlamydia pneumoniae (Chlamydophila pneumoniae),329,83558
Q9Z810,Y542_CHLPN,reviewed,Probable metal transport system ATP-binding protein CPn_0542/CP_0210/CPj0542/CpB0563,Chlamydia pneumoniae (Chlamydophila pneumoniae),245,83558
Q9Z7I5,Y720_CHLPN,reviewed,UPF0109 protein CPn_0720/CP_0026/CPj0720/CpB0748,Chlamydia pneumoniae (Chlamydophila pneumoniae),78,83558
Q9Z7F9,Y746_CHLPN,reviewed,UPF0159 protein CPn_0746/CP_1126/CPj0746/CpB0774,Chlamydia pneumoniae (Chlamydophila pneumoniae),531,83558
Q9Z868,Y483_CHLPN,reviewed,Uncharacterized protein CPn_0483/CP_0271/CPj0483/CpB0503,Chlamydia pneumoniae (Chlamydophila pneumoniae),1043,83558
Q9Z840,Y512_CHLPN,reviewed,Uncharacterized protein CPn_0512/CP_0242/CPj0512/CpB0533,Chlamydia pneumoniae (Chlamydophila pneumoniae),620,83558
Q9Z811,Y541_CHLPN,reviewed,Uncharacterized periplasmic metal-binding protein CPn_0541/CP_0211/CPj0541/CpB0562,Chlamydia pneumoniae (Chlamydophila pneumoniae),278,83558
Q9Z7J5,Y710_CHLPN,reviewed,Uncharacterized protein CPn_0710/CP_0036/CPj0710/CpB0737,Chlamydia pneumoniae (Chlamydophila pneumoniae),84,83558
Q9Z722,Y884_CHLPN,reviewed,UPF0092 membrane protein CPn_0884/CP_0982/CPj0884/CpB0913,Chlamydia pneumoniae (Chlamydophila pneumoniae),117,83558
Q9Z721,Y885_CHLPN,reviewed,Uncharacterized RNA methyltransferase CPn_0885/CP_0981/CPj0885/CpB0914 (EC 2.1.1.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),401,83558
Q9Z8U7,YQGF_CHLPN,reviewed,Putative pre-16S rRNA nuclease (EC 3.1.-.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),151,83558
Q9Z8H0,ISPG_CHLPN,reviewed,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase),Chlamydia pneumoniae (Chlamydophila pneumoniae),613,83558
Q9Z7Y7,ISPT_CHLPN,reviewed,Isoprenyl transferase (EC 2.5.1.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),250,83558
Q9Z7D1,IXTPA_CHLPN,reviewed,dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase),Chlamydia pneumoniae (Chlamydophila pneumoniae),206,83558
Q9Z7Y5,KCY_CHLPN,reviewed,Cytidylate kinase (CK) (EC 2.7.4.25) (Cytidine monophosphate kinase) (CMP kinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),216,83558
Q9Z7I4,KDSA_CHLPN,reviewed,2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase),Chlamydia pneumoniae (Chlamydophila pneumoniae),269,83558
Q9Z6P2,ISPH_CHLPN,reviewed,4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4),Chlamydia pneumoniae (Chlamydophila pneumoniae),310,83558
Q9Z8U0,KAD_CHLPN,reviewed,Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),213,83558
Q9Z8U9,KDSB_CHLPN,reviewed,3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase),Chlamydia pneumoniae (Chlamydophila pneumoniae),254,83558
Q9Z8R5,KTHY_CHLPN,reviewed,Thymidylate kinase (EC 2.7.4.9) (dTMP kinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),206,83558
Q9Z961,KGUA_CHLPN,reviewed,Guanylate kinase (EC 2.7.4.8) (GMP kinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),205,83558
Q9Z984,KPYK_CHLPN,reviewed,Pyruvate kinase (PK) (EC 2.7.1.40),Chlamydia pneumoniae (Chlamydophila pneumoniae),484,83558
Q9Z9F4,LON_CHLPN,reviewed,Lon protease (EC 3.4.21.53) (ATP-dependent protease La),Chlamydia pneumoniae (Chlamydophila pneumoniae),819,83558
Q9Z8I4,LEPA_CHLPN,reviewed,Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA),Chlamydia pneumoniae (Chlamydophila pneumoniae),602,83558
Q9Z8N6,LPXD_CHLPN,reviewed,UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),360,83558
Q9Z7Q2,LPXC_CHLPN,reviewed,UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase),Chlamydia pneumoniae (Chlamydophila pneumoniae),282,83558
Q9Z774,LIPA_CHLPN,reviewed,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA),Chlamydia pneumoniae (Chlamydophila pneumoniae),307,83558
Q9Z7Q4,LPXA_CHLPN,reviewed,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129),Chlamydia pneumoniae (Chlamydophila pneumoniae),279,83558
Q9K266,LGT_CHLPN,reviewed,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),288,83558
Q9Z7Q1,LNT_CHLPN,reviewed,Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),541,83558
Q9Z8K5,LTUB_CHLPN,reviewed,Late transcription unit B protein,Chlamydia pneumoniae (Chlamydophila pneumoniae),97,83558
Q9Z823,LPXK_CHLPN,reviewed,Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase),Chlamydia pneumoniae (Chlamydophila pneumoniae),365,83558
Q9Z6Q0,MAP1_CHLPN,reviewed,Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M),Chlamydia pneumoniae (Chlamydophila pneumoniae),291,83558
Q9Z6U3,LPXB_CHLPN,reviewed,Lipid-A-disaccharide synthase (EC 2.4.1.182),Chlamydia pneumoniae (Chlamydophila pneumoniae),604,83558
Q9Z8L2,MALQ_CHLPN,reviewed,4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme),Chlamydia pneumoniae (Chlamydophila pneumoniae),526,83558
Q9Z817,LSPA_CHLPN,reviewed,Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II),Chlamydia pneumoniae (Chlamydophila pneumoniae),168,83558
Q9Z6N3,LTUA_CHLPN,reviewed,Late transcription unit A protein,Chlamydia pneumoniae (Chlamydophila pneumoniae),47,83558
Q9Z7P3,MIP_CHLPN,reviewed,Peptidyl-prolyl cis-trans isomerase Mip (PPIase) (EC 5.2.1.8) (Rotamase),Chlamydia pneumoniae (Chlamydophila pneumoniae),258,83558
Q9Z7K4,MCSB_CHLPN,reviewed,Protein-arginine kinase (EC 2.7.14.1),Chlamydia pneumoniae (Chlamydophila pneumoniae),358,83558
Q9Z6N1,MDH_CHLPN,reviewed,Malate dehydrogenase (EC 1.1.1.37),Chlamydia pneumoniae (Chlamydophila pneumoniae),328,83558
Q9Z8Q8,METN_CHLPN,reviewed,Methionine import ATP-binding protein MetN (EC 3.6.3.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),341,83558
Q9K2B6,MENG_CHLPN,reviewed,Demethylmenaquinone methyltransferase (EC 2.1.1.163),Chlamydia pneumoniae (Chlamydophila pneumoniae),230,83558
Q9Z6Z6,MIAA_CHLPN,reviewed,tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase),Chlamydia pneumoniae (Chlamydophila pneumoniae),342,83558
Q9Z768,MNME_CHLPN,reviewed,tRNA modification GTPase MnmE (EC 3.6.-.-),Chlamydia pneumoniae (Chlamydophila pneumoniae),442,83558
Q9Z7T7,MNMG_CHLPN,reviewed,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A),Chlamydia pneumoniae (Chlamydophila pneumoniae),611,83558
