Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
Q822M8,KGUA_CHLCV,reviewed,Guanylate kinase (EC 2.7.4.8) (GMP kinase),Chlamydophila caviae (strain GPIC),204,227941
Q824H0,ISPT_CHLCV,reviewed,Isoprenyl transferase (EC 2.5.1.-),Chlamydophila caviae (strain GPIC),250,227941
Q823H7,LEPA_CHLCV,reviewed,Elongation factor 4 (EF-4) (EC 3.6.5.n1) (Ribosomal back-translocase LepA),Chlamydophila caviae (strain GPIC),602,227941
Q824Q4,LPXC_CHLCV,reviewed,UDP-3-O-acyl-N-acetylglucosamine deacetylase (UDP-3-O-acyl-GlcNAc deacetylase) (EC 3.5.1.108) (UDP-3-O-[R-3-hydroxymyristoyl]-N-acetylglucosamine deacetylase),Chlamydophila caviae (strain GPIC),280,227941
Q823E0,LPXD_CHLCV,reviewed,UDP-3-O-acylglucosamine N-acyltransferase (EC 2.3.1.-),Chlamydophila caviae (strain GPIC),359,227941
Q823E7,LGT_CHLCV,reviewed,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),Chlamydophila caviae (strain GPIC),296,227941
Q820F0,LPXA_CHLCV,reviewed,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (UDP-N-acetylglucosamine acyltransferase) (EC 2.3.1.129),Chlamydophila caviae (strain GPIC),279,227941
Q821Z3,LPXB_CHLCV,reviewed,Lipid-A-disaccharide synthase (EC 2.4.1.182),Chlamydophila caviae (strain GPIC),626,227941
Q821K6,LIPA_CHLCV,reviewed,Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA),Chlamydophila caviae (strain GPIC),312,227941
Q824Q5,LNT_CHLCV,reviewed,Apolipoprotein N-acyltransferase (ALP N-acyltransferase) (EC 2.3.1.-),Chlamydophila caviae (strain GPIC),541,227941
Q824E2,LSPA_CHLCV,reviewed,Lipoprotein signal peptidase (EC 3.4.23.36) (Prolipoprotein signal peptidase) (Signal peptidase II) (SPase II),Chlamydophila caviae (strain GPIC),165,227941
Q824D6,LPXK_CHLCV,reviewed,Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130) (Lipid A 4'-kinase),Chlamydophila caviae (strain GPIC),367,227941
Q822E9,MDH_CHLCV,reviewed,Malate dehydrogenase (EC 1.1.1.37),Chlamydophila caviae (strain GPIC),330,227941
O34022,MALQ_CHLCV,reviewed,4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme),Chlamydophila caviae (strain GPIC),530,227941
Q821L2,MNME_CHLCV,reviewed,tRNA modification GTPase MnmE (EC 3.6.-.-),Chlamydophila caviae (strain GPIC),443,227941
Q81ZV1,MENG_CHLCV,reviewed,Demethylmenaquinone methyltransferase (EC 2.1.1.163),Chlamydophila caviae (strain GPIC),230,227941
Q823C4,METN_CHLCV,reviewed,Methionine import ATP-binding protein MetN (EC 3.6.3.-),Chlamydophila caviae (strain GPIC),341,227941
Q820E1,MIAA_CHLCV,reviewed,tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase),Chlamydophila caviae (strain GPIC),342,227941
Q820E9,MNMA_CHLCV,reviewed,tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),Chlamydophila caviae (strain GPIC),360,227941
Q824M2,MNMG_CHLCV,reviewed,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A),Chlamydophila caviae (strain GPIC),611,227941
Q821S0,MRAY_CHLCV,reviewed,Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase),Chlamydophila caviae (strain GPIC),348,227941
Q820E0,MURG_CHLCV,reviewed,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase),Chlamydophila caviae (strain GPIC),358,227941
Q821S1,MURD_CHLCV,reviewed,UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase),Chlamydophila caviae (strain GPIC),419,227941
Q822B0,MURB_CHLCV,reviewed,UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase),Chlamydophila caviae (strain GPIC),296,227941
Q821S4,MUDD_CHLCV,reviewed,Bifunctional enzyme MurC/Ddl [Includes: UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase); D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)],Chlamydophila caviae (strain GPIC),811,227941
Q821I9,MUTL_CHLCV,reviewed,DNA mismatch repair protein MutL,Chlamydophila caviae (strain GPIC),580,227941
Q823P3,NQRC_CHLCV,reviewed,Na(+)-translocating NADH-quinone reductase subunit C (Na(+)-NQR subunit C) (Na(+)-translocating NQR subunit C) (EC 1.6.5.8) (NQR complex subunit C) (NQR-1 subunit C),Chlamydophila caviae (strain GPIC),319,227941
Q824E0,NRDR_CHLCV,reviewed,Transcriptional repressor NrdR,Chlamydophila caviae (strain GPIC),152,227941
Q823P4,NQRD_CHLCV,reviewed,Na(+)-translocating NADH-quinone reductase subunit D (Na(+)-NQR subunit D) (Na(+)-translocating NQR subunit D) (EC 1.6.5.8) (NQR complex subunit D) (NQR-1 subunit D),Chlamydophila caviae (strain GPIC),213,227941
Q823P2,NQRB_CHLCV,reviewed,Na(+)-translocating NADH-quinone reductase subunit B (Na(+)-NQR subunit B) (Na(+)-translocating NQR subunit B) (EC 1.6.5.8) (NQR complex subunit B) (NQR-1 subunit B),Chlamydophila caviae (strain GPIC),503,227941
Q821M4,PCKG_CHLCV,reviewed,Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32),Chlamydophila caviae (strain GPIC),600,227941
Q824S8,PGK_CHLCV,reviewed,Phosphoglycerate kinase (EC 2.7.2.3),Chlamydophila caviae (strain GPIC),403,227941
Q823P5,NQRE_CHLCV,reviewed,Na(+)-translocating NADH-quinone reductase subunit E (Na(+)-NQR subunit E) (Na(+)-translocating NQR subunit E) (EC 1.6.5.8) (NQR complex subunit E) (NQR-1 subunit E),Chlamydophila caviae (strain GPIC),264,227941
Q821Q3,NQRF_CHLCV,reviewed,Na(+)-translocating NADH-quinone reductase subunit F (Na(+)-NQR subunit F) (Na(+)-translocating NQR subunit F) (EC 1.6.5.8) (NQR complex subunit F) (NQR-1 subunit F),Chlamydophila caviae (strain GPIC),431,227941
Q824F3,OBG_CHLCV,reviewed,GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg),Chlamydophila caviae (strain GPIC),335,227941
P94664,OMCB_CHLCV,reviewed,Large cysteine-rich periplasmic protein OmcB (Large-CRP) (60 kDa CRP) (60 kDa outer membrane protein) (Cysteine-rich outer membrane protein),Chlamydophila caviae (strain GPIC),558,227941
Q822R1,PKN1_CHLCV,reviewed,Serine/threonine-protein kinase pkn1 (EC 2.7.11.1),Chlamydophila caviae (strain GPIC),618,227941
Q821X8,PLSX_CHLCV,reviewed,Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase),Chlamydophila caviae (strain GPIC),316,227941
Q822C1,PNP_CHLCV,reviewed,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),Chlamydophila caviae (strain GPIC),694,227941
Q822K5,PKND_CHLCV,reviewed,Serine/threonine-protein kinase PknD (EC 2.7.11.1),Chlamydophila caviae (strain GPIC),930,227941
Q822T2,PYRG_CHLCV,reviewed,CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase),Chlamydophila caviae (strain GPIC),537,227941
Q823D7,RECR_CHLCV,reviewed,Recombination protein RecR,Chlamydophila caviae (strain GPIC),200,227941
Q821E6,RECA_CHLCV,reviewed,Protein RecA (Recombinase A),Chlamydophila caviae (strain GPIC),350,227941
Q823F3,RBFA_CHLCV,reviewed,Ribosome-binding factor A,Chlamydophila caviae (strain GPIC),120,227941
Q823G6,RECF_CHLCV,reviewed,DNA replication and repair protein RecF,Chlamydophila caviae (strain GPIC),367,227941
Q823A0,RIMO_CHLCV,reviewed,Ribosomal protein S12 methylthiotransferase RimO (S12 MTTase) (S12 methylthiotransferase) (EC 2.8.4.4) (Ribosomal protein S12 (aspartate-C(3))-methylthiotransferase) (Ribosome maturation factor RimO),Chlamydophila caviae (strain GPIC),460,227941
Q822M2,RF1_CHLCV,reviewed,Peptide chain release factor 1 (RF-1),Chlamydophila caviae (strain GPIC),361,227941
Q824F5,RL21_CHLCV,reviewed,50S ribosomal protein L21,Chlamydophila caviae (strain GPIC),106,227941
Q824P0,RL24_CHLCV,reviewed,50S ribosomal protein L24,Chlamydophila caviae (strain GPIC),113,227941
Q822I9,RL10_CHLCV,reviewed,50S ribosomal protein L10,Chlamydophila caviae (strain GPIC),170,227941
Q822I7,RL11_CHLCV,reviewed,50S ribosomal protein L11,Chlamydophila caviae (strain GPIC),141,227941
Q824N4,RL15_CHLCV,reviewed,50S ribosomal protein L15,Chlamydophila caviae (strain GPIC),144,227941
Q824P3,RL29_CHLCV,reviewed,50S ribosomal protein L29,Chlamydophila caviae (strain GPIC),72,227941
Q821P5,RISB_CHLCV,reviewed,"6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)",Chlamydophila caviae (strain GPIC),154,227941
Q824N6,RL18_CHLCV,reviewed,50S ribosomal protein L18,Chlamydophila caviae (strain GPIC),123,227941
Q822Z4,RL13_CHLCV,reviewed,50S ribosomal protein L13,Chlamydophila caviae (strain GPIC),150,227941
Q824P1,RL14_CHLCV,reviewed,50S ribosomal protein L14,Chlamydophila caviae (strain GPIC),122,227941
Q822M6,RL19_CHLCV,reviewed,50S ribosomal protein L19,Chlamydophila caviae (strain GPIC),121,227941
Q822I8,RL1_CHLCV,reviewed,50S ribosomal protein L1,Chlamydophila caviae (strain GPIC),232,227941
Q821X7,RL32_CHLCV,reviewed,50S ribosomal protein L32,Chlamydophila caviae (strain GPIC),60,227941
Q824N0,RL17_CHLCV,reviewed,50S ribosomal protein L17,Chlamydophila caviae (strain GPIC),142,227941
Q824F4,RL27_CHLCV,reviewed,50S ribosomal protein L27,Chlamydophila caviae (strain GPIC),82,227941
Q824P9,RL23_CHLCV,reviewed,50S ribosomal protein L23,Chlamydophila caviae (strain GPIC),111,227941
Q822Z9,RL33_CHLCV,reviewed,50S ribosomal protein L33,Chlamydophila caviae (strain GPIC),52,227941
Q824Q1,RL3_CHLCV,reviewed,50S ribosomal protein L3,Chlamydophila caviae (strain GPIC),221,227941
Q824P4,RL16_CHLCV,reviewed,50S ribosomal protein L16,Chlamydophila caviae (strain GPIC),138,227941
Q821W5,RL25_CHLCV,reviewed,50S ribosomal protein L25 (General stress protein CTC),Chlamydophila caviae (strain GPIC),185,227941
Q822B4,RL20_CHLCV,reviewed,50S ribosomal protein L20,Chlamydophila caviae (strain GPIC),121,227941
Q824P6,RL22_CHLCV,reviewed,50S ribosomal protein L22,Chlamydophila caviae (strain GPIC),111,227941
Q823F7,RL28_CHLCV,reviewed,50S ribosomal protein L28,Chlamydophila caviae (strain GPIC),89,227941
Q824P8,RL2_CHLCV,reviewed,50S ribosomal protein L2,Chlamydophila caviae (strain GPIC),284,227941
Q821V2,RS14_CHLCV,reviewed,30S ribosomal protein S14,Chlamydophila caviae (strain GPIC),101,227941
Q824P2,RS17_CHLCV,reviewed,30S ribosomal protein S17,Chlamydophila caviae (strain GPIC),83,227941
Q822M5,RS16_CHLCV,reviewed,30S ribosomal protein S16,Chlamydophila caviae (strain GPIC),119,227941
Q823T3,RS21_CHLCV,reviewed,30S ribosomal protein S21,Chlamydophila caviae (strain GPIC),58,227941
Q824X7,RS4_CHLCV,reviewed,30S ribosomal protein S4,Chlamydophila caviae (strain GPIC),209,227941
Q822C2,RS15_CHLCV,reviewed,30S ribosomal protein S15,Chlamydophila caviae (strain GPIC),89,227941
Q824N5,RS5_CHLCV,reviewed,30S ribosomal protein S5,Chlamydophila caviae (strain GPIC),165,227941
Q824N2,RS11_CHLCV,reviewed,30S ribosomal protein S11,Chlamydophila caviae (strain GPIC),132,227941
Q823V2,RSMA_CHLCV,reviewed,"Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)",Chlamydophila caviae (strain GPIC),278,227941
Q824P5,RS3_CHLCV,reviewed,30S ribosomal protein S3,Chlamydophila caviae (strain GPIC),223,227941
Q823G4,SSRP_CHLCV,reviewed,SsrA-binding protein (Small protein B),Chlamydophila caviae (strain GPIC),150,227941
Q823K0,SSB_CHLCV,reviewed,Single-stranded DNA-binding protein (SSB),Chlamydophila caviae (strain GPIC),161,227941
Q821R2,SYA_CHLCV,reviewed,Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS),Chlamydophila caviae (strain GPIC),875,227941
Q821U7,SYC_CHLCV,reviewed,Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS),Chlamydophila caviae (strain GPIC),476,227941
Q46175,SYDND_CHLCV,reviewed,Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS),Chlamydophila caviae (strain GPIC),584,227941
Q823A6,SURE1_CHLCV,reviewed,5'-nucleotidase SurE 1 (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase 1),Chlamydophila caviae (strain GPIC),279,227941
Q821U6,SYK_CHLCV,reviewed,Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),Chlamydophila caviae (strain GPIC),525,227941
Q822L8,SYI_CHLCV,reviewed,Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS),Chlamydophila caviae (strain GPIC),1043,227941
Q822N0,SYM_CHLCV,reviewed,Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS),Chlamydophila caviae (strain GPIC),550,227941
Q822K4,SYV_CHLCV,reviewed,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),Chlamydophila caviae (strain GPIC),940,227941
Q824J8,SYFB_CHLCV,reviewed,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),Chlamydophila caviae (strain GPIC),793,227941
Q821I3,SYT_CHLCV,reviewed,Threonine--tRNA ligase (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS),Chlamydophila caviae (strain GPIC),635,227941
Q822R7,SYL_CHLCV,reviewed,Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS),Chlamydophila caviae (strain GPIC),820,227941
Q824A9,SYP_CHLCV,reviewed,Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS),Chlamydophila caviae (strain GPIC),577,227941
Q822B5,SYFA_CHLCV,reviewed,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),Chlamydophila caviae (strain GPIC),341,227941
Q824R3,SYH_CHLCV,reviewed,Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS),Chlamydophila caviae (strain GPIC),430,227941
Q822J3,TAL_CHLCV,reviewed,Transaldolase (EC 2.2.1.2),Chlamydophila caviae (strain GPIC),327,227941
Q821H9,SYW_CHLCV,reviewed,Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS),Chlamydophila caviae (strain GPIC),345,227941
Q821P2,SYS_CHLCV,reviewed,Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase),Chlamydophila caviae (strain GPIC),426,227941
Q822U8,TGT_CHLCV,reviewed,Queuine tRNA-ribosyltransferase (EC 2.4.2.29) (Guanine insertion enzyme) (tRNA-guanine transglycosylase),Chlamydophila caviae (strain GPIC),372,227941
Q824H4,SYR_CHLCV,reviewed,Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS),Chlamydophila caviae (strain GPIC),564,227941
Q823H9,SYY_CHLCV,reviewed,Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase) (TyrRS),Chlamydophila caviae (strain GPIC),412,227941
Q822B9,TILS_CHLCV,reviewed,tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase),Chlamydophila caviae (strain GPIC),317,227941
Q824E9,THIE_CHLCV,reviewed,Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase),Chlamydophila caviae (strain GPIC),212,227941
Q821V5,UVRC_CHLCV,reviewed,UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C),Chlamydophila caviae (strain GPIC),605,227941
Q822J6,VATE_CHLCV,reviewed,V-type ATP synthase subunit E (V-ATPase subunit E),Chlamydophila caviae (strain GPIC),208,227941
Q821H8,UVRB_CHLCV,reviewed,UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B),Chlamydophila caviae (strain GPIC),656,227941
Q822J8,VATA_CHLCV,reviewed,V-type ATP synthase alpha chain (EC 3.6.3.14) (V-ATPase subunit A),Chlamydophila caviae (strain GPIC),591,227941
Q824J6,YIDD_CHLCV,reviewed,Putative membrane protein insertion efficiency factor,Chlamydophila caviae (strain GPIC),103,227941
P59809,YIDC_CHLCV,reviewed,Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC),Chlamydophila caviae (strain GPIC),794,227941
Q823W0,Q823W0_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),143,227941
Q823D2,Q823D2_CHLCV,unreviewed,"Sodium-dependent transporter, putative",Chlamydophila caviae (strain GPIC),493,227941
Q823C6,Q823C6_CHLCV,unreviewed,Fructose-bisphosphate aldolase class I,Chlamydophila caviae (strain GPIC),349,227941
Q823B1,Q823B1_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),379,227941
Q822K7,Q822K7_CHLCV,unreviewed,Pyruvate kinase (EC 2.7.1.40),Chlamydophila caviae (strain GPIC),481,227941
Q823B9,Q823B9_CHLCV,unreviewed,DNA gyrase subunit B (EC 5.99.1.3),Chlamydophila caviae (strain GPIC),806,227941
Q822D4,Q822D4_CHLCV,unreviewed,"ABC transporter, permease protein, putative",Chlamydophila caviae (strain GPIC),610,227941
Q823X3,Q823X3_CHLCV,unreviewed,"Polymorphic outer membrane protein G family protein/autotransporter, putative",Chlamydophila caviae (strain GPIC),843,227941
Q824U7,Q824U7_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),172,227941
Q824U0,Q824U0_CHLCV,unreviewed,"Type III secretion chaperone, putative",Chlamydophila caviae (strain GPIC),335,227941
Q824C4,Q824C4_CHLCV,unreviewed,Chorismate dehydratase (EC 4.2.1.151) (Menaquinone biosynthetic enzyme MqnA),Chlamydophila caviae (strain GPIC),260,227941
H2VFU5,H2VFU5_CHLCV,unreviewed,Type III secretion chaperone,Chlamydophila caviae (strain GPIC),146,227941
Q822H5,Q822H5_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),621,227941
Q823D9,Q823D9_CHLCV,unreviewed,"Cationic outer membrane protein OmpH, putative",Chlamydophila caviae (strain GPIC),179,227941
Q824K3,Q824K3_CHLCV,unreviewed,"Peptide ABC transporter, periplasmic peptide-binding protein, putative",Chlamydophila caviae (strain GPIC),705,227941
Q824K2,Q824K2_CHLCV,unreviewed,"Peptide ABC transporter, permease protein, putative",Chlamydophila caviae (strain GPIC),493,227941
Q822X9,Q822X9_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),1149,227941
Q823A2,Q823A2_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),287,227941
Q822F0,Q822F0_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),274,227941
Q821R6,Q821R6_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),73,227941
Q822X5,Q822X5_CHLCV,unreviewed,"Acetyl-CoA carboxylase, biotin carboxyl carrier protein",Chlamydophila caviae (strain GPIC),166,227941
Q823R6,Q823R6_CHLCV,unreviewed,Hydroxymethylbilane synthase (EC 2.5.1.61),Chlamydophila caviae (strain GPIC),242,227941
Q824C5,Q824C5_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),329,227941
Q823X9,Q823X9_CHLCV,unreviewed,"Polymorphic outer membrane protein E/F family protein/autotransporter, putative",Chlamydophila caviae (strain GPIC),927,227941
Q821I2,Q821I2_CHLCV,unreviewed,"Chromosome partitioning ATPase ParA, putative",Chlamydophila caviae (strain GPIC),255,227941
Q822E0,Q822E0_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),240,227941
Q822D7,Q822D7_CHLCV,unreviewed,"Na+/H+ antiporter, putative",Chlamydophila caviae (strain GPIC),420,227941
Q821P8,Q821P8_CHLCV,unreviewed,Sodium/alanine symporter family protein,Chlamydophila caviae (strain GPIC),457,227941
Q822A4,Q822A4_CHLCV,unreviewed,"Metalloprotease, insulinase family",Chlamydophila caviae (strain GPIC),974,227941
Q823R8,Q823R8_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),138,227941
Q822C4,Q822C4_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),76,227941
Q823J4,Q823J4_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),435,227941
Q824G5,Q824G5_CHLCV,unreviewed,"Tail-specific protease, putative",Chlamydophila caviae (strain GPIC),651,227941
Q822J7,Q822J7_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),266,227941
Q824M9,Q824M9_CHLCV,unreviewed,Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-),Chlamydophila caviae (strain GPIC),335,227941
Q821E5,Q821E5_CHLCV,unreviewed,"Coenzyme pqq synthesis protein c, putative",Chlamydophila caviae (strain GPIC),242,227941
Q823W8,Q823W8_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),91,227941
Q822Y9,Q822Y9_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),140,227941
Q823R5,Q823R5_CHLCV,unreviewed,DNA repair protein RadA,Chlamydophila caviae (strain GPIC),453,227941
Q824R9,Q824R9_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),199,227941
Q822W0,Q822W0_CHLCV,unreviewed,Ribose-phosphate pyrophosphokinase,Chlamydophila caviae (strain GPIC),301,227941
Q823C3,Q823C3_CHLCV,unreviewed,"ABC transporter, permease protein",Chlamydophila caviae (strain GPIC),221,227941
Q823Z0,Q823Z0_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),234,227941
Q822A6,Q822A6_CHLCV,unreviewed,"Glycerol-serine phosphatidyltransferase, putative",Chlamydophila caviae (strain GPIC),268,227941
Q821D3,Q821D3_CHLCV,unreviewed,Geranyltranstransferase,Chlamydophila caviae (strain GPIC),293,227941
Q821Z9,Q821Z9_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),238,227941
Q821J0,Q821J0_CHLCV,unreviewed,Proline dipeptidase,Chlamydophila caviae (strain GPIC),356,227941
Q821D4,Q821D4_CHLCV,unreviewed,"Putative transferase, LpxA family",Chlamydophila caviae (strain GPIC),204,227941
Q824I6,Q824I6_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),235,227941
Q823N8,Q823N8_CHLCV,unreviewed,"Type III secretion chaperone, putative",Chlamydophila caviae (strain GPIC),143,227941
Q822M4,Q822M4_CHLCV,unreviewed,Signal recognition particle,Chlamydophila caviae (strain GPIC),447,227941
Q822V1,Q822V1_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),280,227941
Q821X2,Q821X2_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),450,227941
Q821N2,Q821N2_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),183,227941
Q821M9,Q821M9_CHLCV,unreviewed,UTP--glucose-1-phosphate uridylyltransferase family protein,Chlamydophila caviae (strain GPIC),460,227941
Q823Z5,Q823Z5_CHLCV,unreviewed,"Sodium/pantothenate symporter, putative",Chlamydophila caviae (strain GPIC),444,227941
Q823I5,Q823I5_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),324,227941
Q821E0,Q821E0_CHLCV,unreviewed,RNA polymerase sigma factor SigA,Chlamydophila caviae (strain GPIC),572,227941
Q824R7,Q824R7_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),294,227941
Q823Q4,Q823Q4_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),197,227941
Q821M6,Q821M6_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),388,227941
Q823S0,Q823S0_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),146,227941
Q822C8,Q822C8_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),167,227941
Q824J7,Q824J7_CHLCV,unreviewed,LysM domain protein,Chlamydophila caviae (strain GPIC),363,227941
Q823Y1,Q823Y1_CHLCV,unreviewed,"Polymorphic outer membrane protein E/F family protein/autotransporter, putative",Chlamydophila caviae (strain GPIC),941,227941
Q821G4,Q821G4_CHLCV,unreviewed,Peptidoglycan-associated lipoprotein,Chlamydophila caviae (strain GPIC),191,227941
Q823V7,Q823V7_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),533,227941
H2VFU4,H2VFU4_CHLCV,unreviewed,Type III secretion inner membrane protein SctV,Chlamydophila caviae (strain GPIC),709,227941
Q823U3,Q823U3_CHLCV,unreviewed,Uncharacterized protein,Chlamydophila caviae (strain GPIC),698,227941
Q821T9,Q821T9_CHLCV,unreviewed,"8-amino-7-oxononanoate synthase, putative",Chlamydophila caviae (strain GPIC),364,227941
Q824L9,Q824L9_CHLCV,unreviewed,"ADP,ATP carrier protein",Chlamydophila caviae (strain GPIC),546,227941
