Entry,Entry name,Status,Protein names,Organism,Length,Organism ID
H1GA45,H1GA45_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,156,1002366
H1GBA5,H1GBA5_LISIO,unreviewed,ABC transporter transmembrane region,Listeria innocua ATCC 33091,512,1002366
H1GBF8,H1GBF8_LISIO,unreviewed,Phosphomethylpyrimidine kinase,Listeria innocua ATCC 33091,271,1002366
H1G7U6,H1G7U6_LISIO,unreviewed,"ABC transporter, substrate-binding protein, family 3",Listeria innocua ATCC 33091,271,1002366
H1GDM4,H1GDM4_LISIO,unreviewed,GTP cyclohydrolase 1 type 2 homolog,Listeria innocua ATCC 33091,373,1002366
H1GFC2,H1GFC2_LISIO,unreviewed,"Transcriptional regulator, AraC family",Listeria innocua ATCC 33091,326,1002366
H1GBQ3,H1GBQ3_LISIO,unreviewed,Glyoxalase family protein,Listeria innocua ATCC 33091,296,1002366
H1GB45,H1GB45_LISIO,unreviewed,Cyclic nucleotide-binding domain protein,Listeria innocua ATCC 33091,215,1002366
H1G9H7,H1G9H7_LISIO,unreviewed,"Iron chelate uptake ABC transporter, FeCT family, permease protein",Listeria innocua ATCC 33091,329,1002366
H1GEF5,H1GEF5_LISIO,unreviewed,Mbl protein,Listeria innocua ATCC 33091,331,1002366
H1G955,H1G955_LISIO,unreviewed,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Listeria innocua ATCC 33091,542,1002366
H1G8T3,H1G8T3_LISIO,unreviewed,Putative ribosomal protein S1,Listeria innocua ATCC 33091,381,1002366
H1G8J2,H1G8J2_LISIO,unreviewed,Multidrug efflux protein,Listeria innocua ATCC 33091,456,1002366
H1GFC3,H1GFC3_LISIO,unreviewed,"Transporter, major facilitator family protein",Listeria innocua ATCC 33091,422,1002366
H1GBT9,H1GBT9_LISIO,unreviewed,YceI-like domain protein,Listeria innocua ATCC 33091,176,1002366
H1GA93,H1GA93_LISIO,unreviewed,YycH protein,Listeria innocua ATCC 33091,279,1002366
H1GBL0,H1GBL0_LISIO,unreviewed,Putative flagellar protein FliS,Listeria innocua ATCC 33091,128,1002366
H1GA13,H1GA13_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,176,1002366
H1GFZ7,H1GFZ7_LISIO,unreviewed,30S ribosomal protein S5,Listeria innocua ATCC 33091,167,1002366
H1G9Y2,H1G9Y2_LISIO,unreviewed,DNA-binding helix-turn-helix protein,Listeria innocua ATCC 33091,110,1002366
H1G9N4,H1G9N4_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,291,1002366
H1GF26,H1GF26_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,186,1002366
H1GAC8,H1GAC8_LISIO,unreviewed,DNA-binding helix-turn-helix protein,Listeria innocua ATCC 33091,279,1002366
H1GA82,H1GA82_LISIO,unreviewed,Anaerobic ribonucleoside-triphosphate reductase-activating protein (EC 1.97.1.-),Listeria innocua ATCC 33091,183,1002366
H1GD27,H1GD27_LISIO,unreviewed,Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase),Listeria innocua ATCC 33091,415,1002366
H1GDG9,H1GDG9_LISIO,unreviewed,Putative metallophosphoesterase,Listeria innocua ATCC 33091,267,1002366
H1GBC0,H1GBC0_LISIO,unreviewed,Probable membrane transporter protein,Listeria innocua ATCC 33091,246,1002366
H1GC94,H1GC94_LISIO,unreviewed,"Peptidase, U32 family",Listeria innocua ATCC 33091,408,1002366
H1GBV2,H1GBV2_LISIO,unreviewed,"Transcriptional regulator, MerR family",Listeria innocua ATCC 33091,123,1002366
H1GEL4,H1GEL4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,132,1002366
H1GER1,H1GER1_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,263,1002366
H1GF94,H1GF94_LISIO,unreviewed,PTS system sorbose subfamily IIB component,Listeria innocua ATCC 33091,162,1002366
H1GBA7,H1GBA7_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,605,1002366
H1GA12,H1GA12_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,203,1002366
H1GBE8,H1GBE8_LISIO,unreviewed,Ser/Thr phosphatase family protein,Listeria innocua ATCC 33091,235,1002366
H1GAJ1,H1GAJ1_LISIO,unreviewed,Low temperature requirement protein LtrA,Listeria innocua ATCC 33091,371,1002366
H1GC31,H1GC31_LISIO,unreviewed,Sulfate permease,Listeria innocua ATCC 33091,544,1002366
H1GBL5,H1GBL5_LISIO,unreviewed,Flagellar M-ring protein FliF,Listeria innocua ATCC 33091,550,1002366
H1G8I8,H1G8I8_LISIO,unreviewed,STAS domain protein,Listeria innocua ATCC 33091,274,1002366
H1G9A5,H1G9A5_LISIO,unreviewed,"Efflux ABC transporter, permease protein",Listeria innocua ATCC 33091,646,1002366
H1GFS5,H1GFS5_LISIO,unreviewed,Magnesium-importing ATPase,Listeria innocua ATCC 33091,856,1002366
H1GDD8,H1GDD8_LISIO,unreviewed,Probable butyrate kinase (BK) (EC 2.7.2.7) (Branched-chain carboxylic acid kinase),Listeria innocua ATCC 33091,355,1002366
H1GES9,H1GES9_LISIO,unreviewed,Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29),Listeria innocua ATCC 33091,184,1002366
H1GDZ3,H1GDZ3_LISIO,unreviewed,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2),Listeria innocua ATCC 33091,307,1002366
H1GFQ4,H1GFQ4_LISIO,unreviewed,Permease IIC component,Listeria innocua ATCC 33091,454,1002366
H1G8P0,H1G8P0_LISIO,unreviewed,Putative DNA replication protein DnaD,Listeria innocua ATCC 33091,239,1002366
H1GBJ9,H1GBJ9_LISIO,unreviewed,Flagellar hook protein FlgE,Listeria innocua ATCC 33091,411,1002366
H1GF09,H1GF09_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,588,1002366
H1GCL8,H1GCL8_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,295,1002366
H1GAX6,H1GAX6_LISIO,unreviewed,Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25),Listeria innocua ATCC 33091,291,1002366
H1GD93,H1GD93_LISIO,unreviewed,Translation initiation factor IF-2,Listeria innocua ATCC 33091,782,1002366
H1GD02,H1GD02_LISIO,unreviewed,Ribonuclease PH (RNase PH) (EC 2.7.7.56) (tRNA nucleotidyltransferase),Listeria innocua ATCC 33091,248,1002366
H1GFU4,H1GFU4_LISIO,unreviewed,PRD domain protein,Listeria innocua ATCC 33091,689,1002366
H1GBQ1,H1GBQ1_LISIO,unreviewed,"Putative bacitracin ABC transporter, ATP-binding protein BcrA",Listeria innocua ATCC 33091,301,1002366
H1G9V9,H1G9V9_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,91,1002366
H1GBI7,H1GBI7_LISIO,unreviewed,Flagellar motor protein MotA,Listeria innocua ATCC 33091,283,1002366
H1G921,H1G921_LISIO,unreviewed,Cell division protein FtsA,Listeria innocua ATCC 33091,426,1002366
H1GDN6,H1GDN6_LISIO,unreviewed,Putative undecaprenol kinase,Listeria innocua ATCC 33091,131,1002366
H1G8E8,H1G8E8_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,298,1002366
H1GA24,H1GA24_LISIO,unreviewed,Glutamate:gamma-aminobutyrate antiporter,Listeria innocua ATCC 33091,507,1002366
H1GCR3,H1GCR3_LISIO,unreviewed,"Transcriptional regulator, AraC family",Listeria innocua ATCC 33091,294,1002366
H1GAY2,H1GAY2_LISIO,unreviewed,Putative ribulose-phosphate 3-epimerase,Listeria innocua ATCC 33091,222,1002366
H1GE21,H1GE21_LISIO,unreviewed,Putative cysteine desulfurase,Listeria innocua ATCC 33091,379,1002366
H1GBE4,H1GBE4_LISIO,unreviewed,"Transcriptional regulator, GntR family",Listeria innocua ATCC 33091,215,1002366
H1G8Z7,H1G8Z7_LISIO,unreviewed,"ABC transporter, permease protein",Listeria innocua ATCC 33091,323,1002366
H1GB80,H1GB80_LISIO,unreviewed,Protein translocase subunit SecA,Listeria innocua ATCC 33091,776,1002366
H1G8D0,H1G8D0_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,162,1002366
H1GCI1,H1GCI1_LISIO,unreviewed,Putative 2-oxoisovalerate dehydrogenase subunit beta,Listeria innocua ATCC 33091,325,1002366
H1GE74,H1GE74_LISIO,unreviewed,Nuclease SbcCD subunit D,Listeria innocua ATCC 33091,374,1002366
H1GET3,H1GET3_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,224,1002366
H1GA79,H1GA79_LISIO,unreviewed,"Oxidoreductase, NAD-binding domain protein",Listeria innocua ATCC 33091,323,1002366
H1GC78,H1GC78_LISIO,unreviewed,Metallo-beta-lactamase domain protein,Listeria innocua ATCC 33091,376,1002366
H1GD36,H1GD36_LISIO,unreviewed,ATP-dependent Clp protease ATP-binding subunit ClpX,Listeria innocua ATCC 33091,419,1002366
H1GAP3,H1GAP3_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,204,1002366
H1GBK0,H1GBK0_LISIO,unreviewed,Flagellar motor switch protein,Listeria innocua ATCC 33091,78,1002366
H1G822,H1G822_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,121,1002366
H1G949,H1G949_LISIO,unreviewed,Nuclear export factor GLE1,Listeria innocua ATCC 33091,205,1002366
H1GD74,H1GD74_LISIO,unreviewed,UPF0154 protein HMPREF0557_01966,Listeria innocua ATCC 33091,79,1002366
H1GF82,H1GF82_LISIO,unreviewed,Permease IIC component,Listeria innocua ATCC 33091,452,1002366
H1G8F8,H1G8F8_LISIO,unreviewed,Transcription factor FapR (Fatty acid and phospholipid biosynthesis regulator),Listeria innocua ATCC 33091,189,1002366
H1GB66,H1GB66_LISIO,unreviewed,ATP phosphoribosyltransferase regulatory subunit,Listeria innocua ATCC 33091,392,1002366
H1G7T1,H1G7T1_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,257,1002366
H1GAZ8,H1GAZ8_LISIO,unreviewed,LPXTG-motif protein cell wall anchor domain protein,Listeria innocua ATCC 33091,611,1002366
H1GC18,H1GC18_LISIO,unreviewed,Protoporphyrinogen oxidase,Listeria innocua ATCC 33091,455,1002366
H1GDK5,H1GDK5_LISIO,unreviewed,"ABC transporter, ATP-binding protein",Listeria innocua ATCC 33091,533,1002366
H1GCG5,H1GCG5_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,267,1002366
H1GEF1,H1GEF1_LISIO,unreviewed,ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta),Listeria innocua ATCC 33091,473,1002366
H1GAF0,H1GAF0_LISIO,unreviewed,"Transcriptional regulator, DeoR family",Listeria innocua ATCC 33091,254,1002366
H1GD58,H1GD58_LISIO,unreviewed,Acyltransferase,Listeria innocua ATCC 33091,652,1002366
H1GCA2,H1GCA2_LISIO,unreviewed,Pseudouridine synthase (EC 5.4.99.-),Listeria innocua ATCC 33091,296,1002366
H1GE85,H1GE85_LISIO,unreviewed,30S ribosomal protein S2,Listeria innocua ATCC 33091,249,1002366
H1GFQ5,H1GFQ5_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,73,1002366
H1GA58,H1GA58_LISIO,unreviewed,Sucrose phosphorylase (EC 2.4.1.7) (Sucrose glucosyltransferase),Listeria innocua ATCC 33091,480,1002366
H1G8J4,H1G8J4_LISIO,unreviewed,"Metal ion ABC transporter, permease protein",Listeria innocua ATCC 33091,280,1002366
H1G9I7,H1G9I7_LISIO,unreviewed,Oligopeptide transport ATP-binding protein OppD,Listeria innocua ATCC 33091,358,1002366
H1G8I3,H1G8I3_LISIO,unreviewed,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain),Listeria innocua ATCC 33091,1070,1002366
H1GAI2,H1GAI2_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,209,1002366
H1GCP2,H1GCP2_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,340,1002366
H1G897,H1G897_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,123,1002366
H1G9F2,H1G9F2_LISIO,unreviewed,"AP endonuclease, family 2",Listeria innocua ATCC 33091,322,1002366
H1GD06,H1GD06_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,452,1002366
H1G8Y3,H1G8Y3_LISIO,unreviewed,Sugar-binding domain protein,Listeria innocua ATCC 33091,336,1002366
H1GA26,H1GA26_LISIO,unreviewed,M protein trans-acting positive regulator,Listeria innocua ATCC 33091,504,1002366
H1GAB5,H1GAB5_LISIO,unreviewed,Beta-eliminating lyase,Listeria innocua ATCC 33091,362,1002366
H1GEE8,H1GEE8_LISIO,unreviewed,ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta),Listeria innocua ATCC 33091,179,1002366
H1GAE0,H1GAE0_LISIO,unreviewed,Transketolase (EC 2.2.1.1),Listeria innocua ATCC 33091,665,1002366
H1GE08,H1GE08_LISIO,unreviewed,Resolvase protein,Listeria innocua ATCC 33091,322,1002366
H1GAB3,H1GAB3_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,183,1002366
H1GDA5,H1GDA5_LISIO,unreviewed,"Peptidase, S54 family",Listeria innocua ATCC 33091,518,1002366
H1GEG2,H1GEG2_LISIO,unreviewed,Cell envelope-like function transcriptional attenuator common domain protein,Listeria innocua ATCC 33091,349,1002366
H1GDI4,H1GDI4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,125,1002366
H1G8T1,H1G8T1_LISIO,unreviewed,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),Listeria innocua ATCC 33091,338,1002366
H1G990,H1G990_LISIO,unreviewed,Pyridoxal 5'-phosphate synthase subunit PdxT (EC 4.3.3.6) (Pdx2) (Pyridoxal 5'-phosphate synthase glutaminase subunit) (EC 3.5.1.2),Listeria innocua ATCC 33091,188,1002366
H1GFG0,H1GFG0_LISIO,unreviewed,tRNA modification GTPase MnmE (EC 3.6.-.-),Listeria innocua ATCC 33091,457,1002366
H1GBT4,H1GBT4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,218,1002366
H1G9S6,H1G9S6_LISIO,unreviewed,Phage minor structural protein,Listeria innocua ATCC 33091,341,1002366
H1GES6,H1GES6_LISIO,unreviewed,S4 domain protein,Listeria innocua ATCC 33091,92,1002366
H1GE44,H1GE44_LISIO,unreviewed,Phosphotransferase enzyme family protein,Listeria innocua ATCC 33091,260,1002366
H1GEC4,H1GEC4_LISIO,unreviewed,"Lipid kinase, YegS/Rv2252/BmrU family",Listeria innocua ATCC 33091,306,1002366
H1G979,H1G979_LISIO,unreviewed,Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase),Listeria innocua ATCC 33091,456,1002366
H1GAK5,H1GAK5_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,160,1002366
H1GG10,H1GG10_LISIO,unreviewed,Mg2+ transporter-C family protein,Listeria innocua ATCC 33091,220,1002366
H1GEM3,H1GEM3_LISIO,unreviewed,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12)",Listeria innocua ATCC 33091,510,1002366
H1GA81,H1GA81_LISIO,unreviewed,Anaerobic ribonucleoside-triphosphate reductase,Listeria innocua ATCC 33091,716,1002366
H1GEQ3,H1GEQ3_LISIO,unreviewed,Flavodoxin-like protein,Listeria innocua ATCC 33091,177,1002366
H1GCI3,H1GCI3_LISIO,unreviewed,Dihydrolipoyl dehydrogenase (EC 1.8.1.4),Listeria innocua ATCC 33091,467,1002366
H1GBI2,H1GBI2_LISIO,unreviewed,Flagellar biosynthesis protein FlhA,Listeria innocua ATCC 33091,691,1002366
H1G8T6,H1G8T6_LISIO,unreviewed,LysM domain protein,Listeria innocua ATCC 33091,243,1002366
H1GBP0,H1GBP0_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,131,1002366
H1GAG7,H1GAG7_LISIO,unreviewed,Imelysin,Listeria innocua ATCC 33091,386,1002366
H1GA21,H1GA21_LISIO,unreviewed,Permease IIC component,Listeria innocua ATCC 33091,433,1002366
H1GB96,H1GB96_LISIO,unreviewed,BioY family protein,Listeria innocua ATCC 33091,182,1002366
H1GCR9,H1GCR9_LISIO,unreviewed,"Glycerol dehydratase reactivation factor, large subunit",Listeria innocua ATCC 33091,606,1002366
H1G7W4,H1G7W4_LISIO,unreviewed,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-),Listeria innocua ATCC 33091,97,1002366
H1GG05,H1GG05_LISIO,unreviewed,30S ribosomal protein S11,Listeria innocua ATCC 33091,129,1002366
H1GAQ7,H1GAQ7_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,120,1002366
H1GE60,H1GE60_LISIO,unreviewed,"Glutamine amidotransferase, class I",Listeria innocua ATCC 33091,201,1002366
H1GG07,H1GG07_LISIO,unreviewed,50S ribosomal protein L17,Listeria innocua ATCC 33091,135,1002366
H1G820,H1G820_LISIO,unreviewed,Ser/Thr phosphatase family protein,Listeria innocua ATCC 33091,462,1002366
H1G7U9,H1G7U9_LISIO,unreviewed,ATPase/histidine kinase/DNA gyrase B/HSP90 domain protein,Listeria innocua ATCC 33091,326,1002366
H1GEI6,H1GEI6_LISIO,unreviewed,Phosphate-specific transport system accessory protein PhoU,Listeria innocua ATCC 33091,219,1002366
H1G9T6,H1G9T6_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,131,1002366
H1GAD0,H1GAD0_LISIO,unreviewed,LPXTG-motif protein cell wall anchor domain protein,Listeria innocua ATCC 33091,1313,1002366
H1GCI5,H1GCI5_LISIO,unreviewed,"Lactate/malate dehydrogenase, alpha/beta protein",Listeria innocua ATCC 33091,316,1002366
H1G9T4,H1G9T4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,112,1002366
H1GEA0,H1GEA0_LISIO,unreviewed,"Putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (SHCHC synthase) (EC 4.2.99.20)",Listeria innocua ATCC 33091,275,1002366
H1GFA2,H1GFA2_LISIO,unreviewed,"Cytochrome aa3 quinol oxidase, subunit I",Listeria innocua ATCC 33091,659,1002366
H1GBI5,H1GBI5_LISIO,unreviewed,"CheR methyltransferase, SAM binding domain protein",Listeria innocua ATCC 33091,262,1002366
H1GC06,H1GC06_LISIO,unreviewed,"Transporter, major facilitator family protein",Listeria innocua ATCC 33091,386,1002366
H1GCR5,H1GCR5_LISIO,unreviewed,Propanediol utilization protein PduB,Listeria innocua ATCC 33091,267,1002366
H1G9Z1,H1G9Z1_LISIO,unreviewed,Tagatose-6-phosphate kinase (EC 2.7.1.144),Listeria innocua ATCC 33091,307,1002366
H1GDX4,H1GDX4_LISIO,unreviewed,Delta-aminolevulinic acid dehydratase (EC 4.2.1.24),Listeria innocua ATCC 33091,324,1002366
H1G8L2,H1G8L2_LISIO,unreviewed,"Putative pyruvate, phosphate dikinase regulatory protein (PPDK regulatory protein) (EC 2.7.11.32) (EC 2.7.4.27)",Listeria innocua ATCC 33091,270,1002366
H1GEB4,H1GEB4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,67,1002366
H1G8L7,H1G8L7_LISIO,unreviewed,"Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II",Listeria innocua ATCC 33091,521,1002366
H1GAM4,H1GAM4_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,136,1002366
H1GBU8,H1GBU8_LISIO,unreviewed,"ABC transporter, permease protein",Listeria innocua ATCC 33091,269,1002366
H1G9S2,H1G9S2_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,51,1002366
H1GB97,H1GB97_LISIO,unreviewed,"Transcriptional regulator, PadR family",Listeria innocua ATCC 33091,110,1002366
H1GCT6,H1GCT6_LISIO,unreviewed,Response regulator receiver domain protein,Listeria innocua ATCC 33091,190,1002366
H1G9G3,H1G9G3_LISIO,unreviewed,Putative enoyl-[acyl-carrier-protein] reductase II,Listeria innocua ATCC 33091,309,1002366
H1G8J8,H1G8J8_LISIO,unreviewed,Heavy metal-associated domain protein,Listeria innocua ATCC 33091,68,1002366
H1GAM7,H1GAM7_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,416,1002366
H1GC20,H1GC20_LISIO,unreviewed,Alanine racemase (EC 5.1.1.1),Listeria innocua ATCC 33091,368,1002366
H1GAU1,H1GAU1_LISIO,unreviewed,Putative penicillin-binding protein 3,Listeria innocua ATCC 33091,678,1002366
H1G805,H1G805_LISIO,unreviewed,Divergent PAP2 family protein,Listeria innocua ATCC 33091,157,1002366
H1G9M8,H1G9M8_LISIO,unreviewed,"AP endonuclease, family 2",Listeria innocua ATCC 33091,284,1002366
H1GEQ0,H1GEQ0_LISIO,unreviewed,50S ribosomal protein L19,Listeria innocua ATCC 33091,125,1002366
H1GDC6,H1GDC6_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,135,1002366
H1GE15,H1GE15_LISIO,unreviewed,Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3),Listeria innocua ATCC 33091,320,1002366
H1GEX6,H1GEX6_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,259,1002366
H1GD86,H1GD86_LISIO,unreviewed,Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS),Listeria innocua ATCC 33091,568,1002366
H1GDH3,H1GDH3_LISIO,unreviewed,Glycerol uptake operon antiterminator regulatory protein,Listeria innocua ATCC 33091,191,1002366
H1GFC0,H1GFC0_LISIO,unreviewed,Protein jag,Listeria innocua ATCC 33091,206,1002366
H1GBY2,H1GBY2_LISIO,unreviewed,UvrABC system protein C,Listeria innocua ATCC 33091,366,1002366
H1GDL6,H1GDL6_LISIO,unreviewed,Branched-chain amino acid transport protein,Listeria innocua ATCC 33091,108,1002366
H1GCV1,H1GCV1_LISIO,unreviewed,Ethanolamine utilization protein EutQ,Listeria innocua ATCC 33091,148,1002366
H1G9D1,H1G9D1_LISIO,unreviewed,"PTS system, Lactose/Cellobiose specific IIB subunit",Listeria innocua ATCC 33091,485,1002366
H1GAG2,H1GAG2_LISIO,unreviewed,Sec-independent protein translocase protein TatC,Listeria innocua ATCC 33091,244,1002366
H1G8M3,H1G8M3_LISIO,unreviewed,Transcriptional regulator MntR (Manganese transport regulator),Listeria innocua ATCC 33091,152,1002366
H1GFE8,H1GFE8_LISIO,unreviewed,4-phosphoerythronate dehydrogenase,Listeria innocua ATCC 33091,403,1002366
H1GA74,H1GA74_LISIO,unreviewed,Cof-like hydrolase,Listeria innocua ATCC 33091,270,1002366
H1GDW5,H1GDW5_LISIO,unreviewed,Probable septum site-determining protein MinC,Listeria innocua ATCC 33091,225,1002366
H1G8U0,H1G8U0_LISIO,unreviewed,Riboflavin transporter,Listeria innocua ATCC 33091,211,1002366
H1G9K7,H1G9K7_LISIO,unreviewed,Antibiotic biosynthesis monooxygenase,Listeria innocua ATCC 33091,167,1002366
H1GEX3,H1GEX3_LISIO,unreviewed,LPXTG-motif protein cell wall anchor domain protein,Listeria innocua ATCC 33091,697,1002366
H1G9I0,H1G9I0_LISIO,unreviewed,Heme uptake protein IsdC,Listeria innocua ATCC 33091,208,1002366
H1GCZ5,H1GCZ5_LISIO,unreviewed,PHP domain protein,Listeria innocua ATCC 33091,570,1002366
H1GFA4,H1GFA4_LISIO,unreviewed,Phosphomevalonate kinase,Listeria innocua ATCC 33091,356,1002366
H1GAS9,H1GAS9_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,105,1002366
H1GCC6,H1GCC6_LISIO,unreviewed,"Integral membrane protein, YkoY family",Listeria innocua ATCC 33091,255,1002366
H1G7U4,H1G7U4_LISIO,unreviewed,"Acetyltransferase, GNAT family",Listeria innocua ATCC 33091,172,1002366
H1GAT9,H1GAT9_LISIO,unreviewed,NmrA family protein,Listeria innocua ATCC 33091,281,1002366
H1GCI6,H1GCI6_LISIO,unreviewed,UPF0223 protein HMPREF0557_01727,Listeria innocua ATCC 33091,90,1002366
H1GB37,H1GB37_LISIO,unreviewed,Periplasmic binding protein,Listeria innocua ATCC 33091,306,1002366
H1GC45,H1GC45_LISIO,unreviewed,"Transcriptional regulator, effector binding domain protein",Listeria innocua ATCC 33091,167,1002366
H1GFK6,H1GFK6_LISIO,unreviewed,D-alanyl-D-alanine carboxypeptidase DacA,Listeria innocua ATCC 33091,445,1002366
H1GBE2,H1GBE2_LISIO,unreviewed,"Transcriptional regulator, GntR family",Listeria innocua ATCC 33091,213,1002366
H1G9I2,H1G9I2_LISIO,unreviewed,Oligoendopeptidase F,Listeria innocua ATCC 33091,606,1002366
H1G978,H1G978_LISIO,unreviewed,Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase),Listeria innocua ATCC 33091,404,1002366
H1G9D7,H1G9D7_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,338,1002366
H1G8A6,H1G8A6_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,251,1002366
H1G9H0,H1G9H0_LISIO,unreviewed,Uncharacterized protein,Listeria innocua ATCC 33091,115,1002366
H1GEJ9,H1GEJ9_LISIO,unreviewed,Pyrophosphatase PpaX (EC 3.6.1.1),Listeria innocua ATCC 33091,217,1002366
H1GAS0,H1GAS0_LISIO,unreviewed,HEAT repeat protein,Listeria innocua ATCC 33091,230,1002366
H1G8U1,H1G8U1_LISIO,unreviewed,Thioesterase family protein,Listeria innocua ATCC 33091,172,1002366
H1GA29,H1GA29_LISIO,unreviewed,Protein-arginine kinase (EC 2.7.14.1),Listeria innocua ATCC 33091,340,1002366
H1GEF4,H1GEF4_LISIO,unreviewed,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT),Listeria innocua ATCC 33091,430,1002366
H1G8P4,H1G8P4_LISIO,unreviewed,DnaQ family exonuclease/DinG family helicase,Listeria innocua ATCC 33091,928,1002366
H1G8V7,H1G8V7_LISIO,unreviewed,"Transcriptional regulator, TetR family",Listeria innocua ATCC 33091,206,1002366
H1GAG6,H1GAG6_LISIO,unreviewed,FTR1 family protein,Listeria innocua ATCC 33091,494,1002366
H1GFA0,H1GFA0_LISIO,unreviewed,"Cytochrome aa3 quinol oxidase, subunit IV",Listeria innocua ATCC 33091,110,1002366
H1G831,H1G831_LISIO,unreviewed,FeS assembly ATPase SufC,Listeria innocua ATCC 33091,261,1002366
H1GFZ2,H1GFZ2_LISIO,unreviewed,50S ribosomal protein L5,Listeria innocua ATCC 33091,179,1002366
H1GDP2,H1GDP2_LISIO,unreviewed,Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193),Listeria innocua ATCC 33091,255,1002366
