env,Polyadenylate-binding protein 2
env,Polyadenylate-binding protein 4-like
tat,Polyadenylate-binding protein-interacting protein 2
tat,Polyadenylate-binding protein-interacting protein 1
tat,Polyadenylate-binding protein 5
tat,Polyadenylate-binding protein 4
tat,Polyadenylate-binding protein 3
tat,Polyadenylate-binding protein 1
tat,Polyadenylate-binding protein 2
tat,Polyadenylate-binding protein 4-like
v 1,Polyadenylate-binding protein-interacting protein 2
v 1,Polyadenylate-binding protein-interacting protein 1
v 1,Polyadenylate-binding protein 5
v 1,Polyadenylate-binding protein 4
v 1,Polyadenylate-binding protein 3
v 1,Polyadenylate-binding protein 1
v 1,Polyadenylate-binding protein 2
v 1,Polyadenylate-binding protein 4-like
nef,Sodium/potassium-transporting ATPase subunit alpha-3
rev,Myeloblastin
gag,Myeloblastin
tat,Myeloblastin
v 1,Myeloblastin
rev,26S proteasome non-ATPase regulatory subunit 4
rex,Alpha-crystallin B chain
rex,26S proteasome non-ATPase regulatory subunit 4
tat,26S proteasome non-ATPase regulatory subunit 4
v 1,26S proteasome non-ATPase regulatory subunit 4
rev,U1 small nuclear ribonucleoprotein A
tat,U1 small nuclear ribonucleoprotein A
v 1,U1 small nuclear ribonucleoprotein A
rev,FACT complex subunit SSRP1
rev,FACT complex subunit SPT16
nef,Far upstream element-binding protein 2
nef,PC4 and SFRS1-interacting protein
nef,FACT complex subunit SSRP1
nef,FACT complex subunit SPT16
vif,Far upstream element-binding protein 2
vif,PC4 and SFRS1-interacting protein
vif,FACT complex subunit SSRP1
vif,FACT complex subunit SPT16
tat,FACT complex subunit SSRP1
tat,FACT complex subunit SPT16
v 1,FACT complex subunit SSRP1
v 1,FACT complex subunit SPT16
rev,C-C motif chemokine 2
nef,C-C motif chemokine 2
vif,C-C motif chemokine 2
tat,C-C motif chemokine 2
tat,Cyclin-T1
rev,Serine/threonine-protein kinase PAK 2
rev,Transmembrane emp24 domain-containing protein 7
rev,"Interferon alpha-inducible protein 27, mitochondrial"
rev,Eukaryotic translation initiation factor 6
gag,Serine/threonine-protein kinase PAK 2
gag,Transmembrane emp24 domain-containing protein 7
gag,"Interferon alpha-inducible protein 27, mitochondrial"
gag,Eukaryotic translation initiation factor 6
tat,Serine/threonine-protein kinase PAK 2
tat,Transmembrane emp24 domain-containing protein 7
tat,"Interferon alpha-inducible protein 27, mitochondrial"
tat,Eukaryotic translation initiation factor 6
vif,Small proline-rich protein 2A
vpr,Small proline-rich protein 2A
rev,Histone deacetylase 6
gag,Probable hydrolase PNKD
gag,Mitochondrial glutamate carrier 1
rev,Probable hydrolase PNKD
rev,Mitochondrial glutamate carrier 1
rex,Sodium/potassium-transporting ATPase subunit alpha-3
rex,Probable hydrolase PNKD
rex,C-C chemokine receptor type 5
rex,Mitochondrial glutamate carrier 1
vif,Probable hydrolase PNKD
vif,C-C chemokine receptor type 5
vif,Mitochondrial glutamate carrier 1
env,Probable hydrolase PNKD
env,Mitochondrial glutamate carrier 1
tat,Probable hydrolase PNKD
tat,Mitochondrial glutamate carrier 1
v 1,Probable hydrolase PNKD
v 1,Mitochondrial glutamate carrier 1
gag,TNFAIP3-interacting protein 1
env,Single-stranded DNA cytosine deaminase
env,Amyloid beta A4 protein
rev,ATP-dependent RNA helicase A
nef,ATP-dependent RNA helicase A
nef,Nischarin
gag,ATP-dependent RNA helicase A
v 1,ATP-dependent RNA helicase A
nef,Cation-independent mannose-6-phosphate receptor
nef,Membrane-associated progesterone receptor component 1
rev,Cation-independent mannose-6-phosphate receptor
rev,Membrane-associated progesterone receptor component 1
v 1,Cation-independent mannose-6-phosphate receptor
v 1,Membrane-associated progesterone receptor component 1
gag,Poly [ADP-ribose] polymerase 1
gag,NADH-cytochrome b5 reductase 1
gag,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
gag,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"
gag,Poly [ADP-ribose] polymerase 2
gag,"Succinate-semialdehyde dehydrogenase, mitochondrial"
gag,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
rev,Poly [ADP-ribose] polymerase 1
rev,NADH-cytochrome b5 reductase 1
rev,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
rev,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"
rev,Poly [ADP-ribose] polymerase 2
rev,"Succinate-semialdehyde dehydrogenase, mitochondrial"
rev,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
env,Poly [ADP-ribose] polymerase 1
env,NADH-cytochrome b5 reductase 1
env,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
env,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"
env,Poly [ADP-ribose] polymerase 2
env,"Succinate-semialdehyde dehydrogenase, mitochondrial"
env,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
v 1,Poly [ADP-ribose] polymerase 1
v 1,NADH-cytochrome b5 reductase 1
v 1,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
v 1,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"
v 1,Poly [ADP-ribose] polymerase 2
v 1,"Succinate-semialdehyde dehydrogenase, mitochondrial"
v 1,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial"
rev,Prosaposin
vpr,Prosaposin
tat,Prosaposin
v 1,Prosaposin
rev,Serine/threonine-protein kinase TBK1
tat,Serine/threonine-protein kinase TBK1
v 1,Serine/threonine-protein kinase TBK1
gag pol,Peptidyl-prolyl cis-trans isomerase A
gag pol,TNFAIP3-interacting protein 1
gag pro,Mitochondrial ribonuclease P protein 1
gag pro,Nischarin
tat,Eukaryotic translation initiation factor 4E
tat,Sorbin and SH3 domain-containing protein 1
rev,Eukaryotic translation initiation factor 4E
rev,Sorbin and SH3 domain-containing protein 1
gag pro,Eukaryotic translation initiation factor 4E
gag pro,Sorbin and SH3 domain-containing protein 1
gag pro,mRNA cap guanine-N7 methyltransferase
gag,Eukaryotic translation initiation factor 4E
gag,Sorbin and SH3 domain-containing protein 1
v 1,Eukaryotic translation initiation factor 4E
v 1,Sorbin and SH3 domain-containing protein 1
gag pol,Inositol-tetrakisphosphate 1-kinase
gag,Inositol-tetrakisphosphate 1-kinase
rnase h,"cDNA, FLJ96345, Homo sapiens SET translocation"
nef,Bone marrow stromal antigen 2
rev,Transmembrane emp24 domain-containing protein 2
rev,Cadherin-1
gag,Transmembrane emp24 domain-containing protein 2
gag,Cadherin-1
gag,Intercellular adhesion molecule 1
tat,Transmembrane emp24 domain-containing protein 2
tat,Cadherin-1
env,Transmembrane emp24 domain-containing protein 2
env,Cadherin-1
nef,Alpha-
env,Small proline-rich protein 2A
gag,Aryl hydrocarbon receptor
gag,Vitamin D3 receptor
rev,Aryl hydrocarbon receptor
rev,Vitamin D3 receptor
nef,Aryl hydrocarbon receptor
nef,Vitamin D3 receptor
vif,Aryl hydrocarbon receptor
vif,Vitamin D3 receptor
tat,Aryl hydrocarbon receptor
tat,Vitamin D3 receptor
rev,Furin
tat,Furin
gag,Far upstream element-binding protein 2
gag,PC4 and SFRS1-interacting protein
gag,Glycine N-acyltransferase
rev,ELAV-like protein 1
rev,Myelin-associated neurite-outgrowth inhibitor
rev,Leukocyte elastase inhibitor
vif,ELAV-like protein 1
vif,TNFAIP3-interacting protein 1
vif,Myelin-associated neurite-outgrowth inhibitor
vif,Leukocyte elastase inhibitor
tat,ELAV-like protein 1
tat,Myelin-associated neurite-outgrowth inhibitor
tat,Leukocyte elastase inhibitor
v 1,Furin
v 1,Ribosomal RNA small subunit methyltransferase NEP1
rev,Ribosomal RNA small subunit methyltransferase NEP1
gag pol,Uncharacterized protein DKFZp686E07254
gag pol,HSP90AB1 protein
gag pol,LOC645212 protein
gag pol,Ribosomal RNA small subunit methyltransferase NEP1
gag pol,Transcription factor Dp-1
gag pol,PIGS protein
gag pol,ACTN1 protein
gag pol,FLJ00399 protein
gag pol,USP10 protein
gag pol,Tenascin-X
gag pol,LAMB1 protein
tat,Ribosomal RNA small subunit methyltransferase NEP1
vpu,Probable hydrolase PNKD
gag pro,Neurogenic locus notch homolog protein 1
gag pro,Single-stranded DNA cytosine deaminase
gag pro,Amyloid beta A4 protein
gag pol,Single-stranded DNA cytosine deaminase
gag pol,Amyloid beta A4 protein
gag pro,Transcription factor AP-2-alpha
gag,Transcription factor AP-2-alpha
rev,Inositol monophosphatase 1
rev,Hematopoietic prostaglandin D synthase
rev,Inositol monophosphatase 2
rnase h,Inositol monophosphatase 1
rnase h,Hematopoietic prostaglandin D synthase
rnase h,Inositol monophosphatase 2
tat,Inositol monophosphatase 1
tat,Hematopoietic prostaglandin D synthase
tat,Inositol monophosphatase 2
env,Inositol monophosphatase 1
env,Hematopoietic prostaglandin D synthase
env,Inositol monophosphatase 2
v 1,Inositol monophosphatase 1
v 1,Hematopoietic prostaglandin D synthase
v 1,Inositol monophosphatase 2
rnase h,Single-stranded DNA cytosine deaminase
rnase h,Amyloid beta A4 protein
rev,tRNA-dihydrouridine
rev,Zinc finger CCCH-type antiviral protein 1
rex,tRNA-dihydrouridine
rex,Zinc finger CCCH-type antiviral protein 1
v 1,tRNA-dihydrouridine
v 1,Zinc finger CCCH-type antiviral protein 1
rev,Annexin A2
gag,Annexin A2
tat,Annexin A2
v 1,Annexin A2
vif,Beta-defensin 1
rev,Beta-defensin 1
nef,tRNA
nef,Beta-defensin 1
nef,Probable 28S rRNA
tat,Beta-defensin 1
v 1,Beta-defensin 1
tat,Protein DJ-1
v 1,Protein DJ-1
rev,"Interferon-induced, double-stranded RNA-activated protein kinase"
tat,"Interferon-induced, double-stranded RNA-activated protein kinase"
v 1,"Interferon-induced, double-stranded RNA-activated protein kinase"
tax,Single-stranded DNA cytosine deaminase
tax,Amyloid beta A4 protein
rev,Tyrosine-protein kinase HCK
rev,Cyclin-dependent kinase inhibitor 1
nef,Serine/threonine-protein kinase PAK 2
nef,Tyrosine-protein kinase HCK
nef,Cyclin-dependent kinase inhibitor 1
tat,Tyrosine-protein kinase HCK
tat,Cyclin-dependent kinase inhibitor 1
v 1,Serine/threonine-protein kinase PAK 2
v 1,Tyrosine-protein kinase HCK
v 1,Cyclin-dependent kinase inhibitor 1
tat,DNA dC->dU-editing enzyme APOBEC-3C
nef,Single-stranded DNA cytosine deaminase
nef,Amyloid beta A4 protein
env,Serotransferrin
env,Tumor necrosis factor receptor superfamily member 10A
rev,Tumor necrosis factor receptor superfamily member 10A
vif,Serotransferrin
vif,Tumor necrosis factor receptor superfamily member 10A
v 1,Serotransferrin
v 1,Tumor necrosis factor receptor superfamily member 10A
vpu,Sorbin and SH3 domain-containing protein 1
gag pol,DNA dC->dU-editing enzyme APOBEC-3G
rev,"HLA class II histocompatibility antigen, DRB1-4 beta chain"
v 1,"HLA class II histocompatibility antigen, DRB1-4 beta chain"
vif,"POU domain, class 2, transcription factor 1"
env,"POU domain, class 2, transcription factor 1"
vif,Nuclear pore complex protein Nup214
vif,Reticulon-3
rev,Reticulon-3
nef,Reticulon-3
tat,Reticulon-3
v 1,Reticulon-3
vif,Transmembrane emp24 domain-containing protein 2
v 1,Transmembrane emp24 domain-containing protein 2
rev,Triosephosphate isomerase
rev,60S ribosomal protein L17
gag,"Keratin, type I cytoskeletal 20"
rev,"Keratin, type I cytoskeletal 20"
nef,"Keratin, type I cytoskeletal 20"
gag pro,"Keratin, type I cytoskeletal 20"
tat,"Keratin, type I cytoskeletal 20"
v 1,"Keratin, type I cytoskeletal 20"
rev,Nuclear distribution protein nudE homolog 1
rev,Serine/threonine-protein kinase WNK1
tat,Nuclear distribution protein nudE homolog 1
tat,Serine/threonine-protein kinase WNK1
v 1,Nuclear distribution protein nudE homolog 1
v 1,Serine/threonine-protein kinase WNK1
src,"Acetyl-coenzyme A synthetase, cytoplasmic"
tat,"POU domain, class 2, transcription factor 2"
rev,"POU domain, class 2, transcription factor 2"
v 1,"POU domain, class 2, transcription factor 2"
rex,Inositol-tetrakisphosphate 1-kinase
rex,Histone H3.1t
gag pol,"POU domain, class 2, transcription factor 1"
gag pol,Histone H3.1t
rnase h,Inositol-tetrakisphosphate 1-kinase
env,Histone H3.1t
vpu,mRNA cap guanine-N7 methyltransferase
vpu,DNA dC->dU-editing enzyme APOBEC-3G
vpu,Selenoprotein P
vpu,Putative tRNA
gag,"Keratin, type I cytoskeletal 13"
rev,"Keratin, type I cytoskeletal 13"
rex,Single-stranded DNA cytosine deaminase
rex,"Keratin, type I cytoskeletal 13"
rex,Amyloid beta A4 protein
env,"Keratin, type I cytoskeletal 13"
tat,"Keratin, type I cytoskeletal 13"
v 1,"Keratin, type I cytoskeletal 13"
nep,Selenoprotein P
tax,Selenoprotein P
rev,Protein disulfide-isomerase
gag pro,Tumor necrosis factor receptor superfamily member 1A
gag pro,Protein disulfide-isomerase
gag,Tumor necrosis factor receptor superfamily member 1A
gag,Protein disulfide-isomerase
v 1,Tumor necrosis factor receptor superfamily member 1A
v 1,Protein disulfide-isomerase
vpu,Lysine-specific histone demethylase 1A
vpu,Saccharopine dehydrogenase-like oxidoreductase
vpu,Putative oxidoreductase GLYR1
vpu,Phytanoyl-CoA dioxygenase domain-containing protein 1
vpu,Fatty acid 2-hydroxylase
vpu,Hydroxysteroid dehydrogenase-like protein 2
vpu,Cytochrome b reductase 1
vpu,Synaptic vesicle membrane protein VAT-1 homolog
vpu,Ecto-NOX disulfide-thiol exchanger 2
vpu,Aflatoxin B1 aldehyde reductase member 3
vif,Interleukin-8
tax,C-C chemokine receptor type 5
rev,Platelet basic protein
rev,Hepatocyte growth factor-regulated tyrosine kinase substrate
rev,Presenilin-2
nef,Platelet basic protein
nef,Hepatocyte growth factor-regulated tyrosine kinase substrate
nef,Presenilin-2
gag,Platelet basic protein
gag,Hepatocyte growth factor-regulated tyrosine kinase substrate
gag,Presenilin-2
gag pol,Platelet basic protein
gag pol,Hepatocyte growth factor-regulated tyrosine kinase substrate
gag pol,Presenilin-2
tat,Platelet basic protein
tat,Hepatocyte growth factor-regulated tyrosine kinase substrate
tat,Presenilin-2
env,Platelet basic protein
env,Hepatocyte growth factor-regulated tyrosine kinase substrate
env,Presenilin-2
v 1,Platelet basic protein
v 1,Hepatocyte growth factor-regulated tyrosine kinase substrate
v 1,Presenilin-2
rev,BAG family molecular chaperone regulator 3
vpu,BAG family molecular chaperone regulator 3
tat,BAG family molecular chaperone regulator 3
v 1,BAG family molecular chaperone regulator 3
gag pro,Peptidyl-prolyl cis-trans isomerase A
vif,tRNA-dihydrouridine
env,Proprotein convertase subtilisin/kexin type 5
rev,Proprotein convertase subtilisin/kexin type 5
gag pol,Proprotein convertase subtilisin/kexin type 5
gag pol,mRNA cap guanine-N7 methyltransferase
vif,Proprotein convertase subtilisin/kexin type 5
vpr,Proprotein convertase subtilisin/kexin type 5
vpr,mRNA cap guanine-N7 methyltransferase
rev,Mitochondrial glutamate carrier 2
env,Mitochondrial glutamate carrier 2
tat,Mitochondrial glutamate carrier 2
rev,Amiloride-sensitive amine oxidase [copper-containing]
tat,Amiloride-sensitive amine oxidase [copper-containing]
rev,Transmembrane emp24 domain-containing protein 3
gag,Transmembrane emp24 domain-containing protein 3
gag,Cyclin-dependent kinase inhibitor 1
gag pro,Sodium/potassium-transporting ATPase subunit alpha-3
gag pro,Transmembrane emp24 domain-containing protein 2
gag pro,Transmembrane emp24 domain-containing protein 3
gag pro,Cyclin-dependent kinase inhibitor 1
vif,Transmembrane emp24 domain-containing protein 3
vif,Cyclin-dependent kinase inhibitor 1
tat,Transmembrane emp24 domain-containing protein 3
v 1,Transmembrane emp24 domain-containing protein 3
vpu,Sodium/potassium-transporting ATPase subunit alpha-3
gag pol,Major prion protein
rev,Major prion protein
vif,Major prion protein
env,Major prion protein
gag pro,Catenin delta-1
vpr,Bone marrow stromal antigen 2
gag,Bone marrow stromal antigen 2
v 1,Mothers against decapentaplegic homolog 3
rev,Transferrin receptor protein 1
gag pol,Serotransferrin
gag pol,Transferrin receptor protein 1
tat,Transferrin receptor protein 1
vpu,"Acetyl-coenzyme A synthetase, cytoplasmic"
vpu,Small proline-rich protein 2A
rev,Serine/threonine-protein kinase mTOR
nef,Serine/threonine-protein kinase mTOR
tat,Serine/threonine-protein kinase mTOR
env,Probable tRNA
gag,Probable tRNA
rev,Probable tRNA
nef,Probable tRNA
tat,Probable tRNA
vif,Nuclease-sensitive element-binding protein 1
rev,Nuclease-sensitive element-binding protein 1
tat,Nuclease-sensitive element-binding protein 1
v 1,Nuclease-sensitive element-binding protein 1
rev,Chromobox protein homolog 3
vif,Chromobox protein homolog 3
vif,Neutrophil defensin 1
env,Chromobox protein homolog 3
gag,Chromobox protein homolog 3
gag,Neutrophil defensin 1
v 1,Chromobox protein homolog 3
rev,DDB1- and CUL4-associated factor 1
vif,DDB1- and CUL4-associated factor 1
vpr,DDB1- and CUL4-associated factor 1
v 1,DDB1- and CUL4-associated factor 1
gag pro pol,Mitochondrial ribonuclease P protein 1
gag pro,O-phosphoseryl-tRNA
gag pro,tRNA
gag pro,Histone H3.1t
gag pro,Exportin-T
nef,Alpha-crystallin B chain
env,Procollagen galactosyltransferase 1
rev,N-acetylglucosamine-6-sulfatase
gag,N-acetylglucosamine-6-sulfatase
gag pro,N-acetylglucosamine-6-sulfatase
tat,N-acetylglucosamine-6-sulfatase
v 1,N-acetylglucosamine-6-sulfatase
rev,Lysosome-associated membrane glycoprotein 1
rev,Phosphofurin acidic cluster sorting protein 1
nef,Lysosome-associated membrane glycoprotein 1
nef,Phosphofurin acidic cluster sorting protein 1
vif,Lysosome-associated membrane glycoprotein 1
vif,Phosphofurin acidic cluster sorting protein 1
tat,Lysosome-associated membrane glycoprotein 1
tat,Phosphofurin acidic cluster sorting protein 1
v 1,Lysosome-associated membrane glycoprotein 1
v 1,Phosphofurin acidic cluster sorting protein 1
vif,RING-box protein 2
vif,E3 ubiquitin-protein ligase RBX1
v 1,RING-box protein 2
v 1,E3 ubiquitin-protein ligase RBX1
gag,Proliferating cell nuclear antigen
rev,Suppressor of tumorigenicity 14 protein
nef,Small proline-rich protein 2A
nef,Suppressor of tumorigenicity 14 protein
gag pol,Suppressor of tumorigenicity 14 protein
gag pol,Beta-2-glycoprotein 1
v 1,Presenilin-1
rev,Presenilin-1
gag pol,Presenilin-1
vif,Presenilin-1
gag,Presenilin-1
tat,Presenilin-1
tat,tRNA-dihydrouridine
nef,tRNA-dihydrouridine
rev,Small ubiquitin-related modifier 2
rev,Small ubiquitin-related modifier 3
rex,Small ubiquitin-related modifier 2
rex,Small ubiquitin-related modifier 3
rex,Small ubiquitin-related modifier 1
tat,Small ubiquitin-related modifier 2
tat,Small ubiquitin-related modifier 3
vpu,"cDNA, FLJ96345, Homo sapiens SET translocation"
gag,Inositol monophosphatase 1
gag,Inositol monophosphatase 2
vpu,"POU domain, class 2, transcription factor 1"
vpx,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
env,Ubiquitin-conjugating enzyme E2 D1
v 1,Ubiquitin-conjugating enzyme E2 D1
v 1,Cyclin-T1
gag pol,Sodium/potassium-transporting ATPase subunit alpha-3
vif,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
rev,Galectin-9
rev,Galectin-3
gag,Triosephosphate isomerase
gag,Galectin-9
gag,Galectin-3
v 1,Triosephosphate isomerase
v 1,Galectin-9
v 1,Galectin-3
nef,60S ribosomal protein L17
rev,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
tat,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
tat,Beta-secretase 2
rev,Interferon regulatory factor 3
tat,Interferon regulatory factor 3
v 1,Interferon regulatory factor 3
tat,Protein disulfide-isomerase
rnase h,Probable tRNA
rnase h,mRNA cap guanine-N7 methyltransferase
rex,Glial fibrillary acidic protein
gag pro,Glial fibrillary acidic protein
vif,Glial fibrillary acidic protein
rex,Bone marrow stromal antigen 2
rex,Prosaposin
env,Prosaposin
rev,Methyl-CpG-binding domain protein 2
v 1,Methyl-CpG-binding domain protein 2
vif,Beta-sarcoglycan
vif,DNA dC->dU-editing enzyme APOBEC-3B
rev,Beta-sarcoglycan
rev,DNA dC->dU-editing enzyme APOBEC-3B
tat,Beta-sarcoglycan
tat,DNA dC->dU-editing enzyme APOBEC-3B
v 1,Beta-sarcoglycan
v 1,DNA dC->dU-editing enzyme APOBEC-3B
rev,All-trans retinoic acid-induced differentiation factor
rev,Cofilin-1
rev,SUMO-conjugating enzyme UBC9
nef,All-trans retinoic acid-induced differentiation factor
nef,Hematopoietic prostaglandin D synthase
nef,Cofilin-1
nef,SUMO-conjugating enzyme UBC9
gag,All-trans retinoic acid-induced differentiation factor
gag,Hematopoietic prostaglandin D synthase
gag,Cofilin-1
gag,SUMO-conjugating enzyme UBC9
tat,All-trans retinoic acid-induced differentiation factor
tat,Cofilin-1
tat,SUMO-conjugating enzyme UBC9
gag,DNA dC->dU-editing enzyme APOBEC-3F
gag,DNA dC->dU-editing enzyme APOBEC-3G
gag pol,Elongator complex protein 1
gag pol,Tyrosine-protein kinase ABL1
gag pol,Dynactin subunit 1
rev,Elongator complex protein 1
rev,Tyrosine-protein kinase ABL1
rev,Dynactin subunit 1
rnase h,Elongator complex protein 1
rnase h,Tyrosine-protein kinase ABL1
rnase h,Dynactin subunit 1
gag,Elongator complex protein 1
gag,Tyrosine-protein kinase ABL1
gag,Dynactin subunit 1
tat,Elongator complex protein 1
tat,Tyrosine-protein kinase ABL1
tat,Dynactin subunit 1
v 1,Elongator complex protein 1
v 1,Tyrosine-protein kinase ABL1
v 1,Dynactin subunit 1
vpx,Proliferating cell nuclear antigen
env,Syndecan-2
gag pol,C-C chemokine receptor type 5
vpr,"cDNA, FLJ96345, Homo sapiens SET translocation"
vpx,"cDNA, FLJ96345, Homo sapiens SET translocation"
vif,3-beta-hydroxysteroid-Delta
vif,"Enoyl-CoA delta isomerase 2, mitochondrial"
vif,Fatty acid desaturase 2
vif,Fatty acid desaturase 1
vif,Acyl-CoA desaturase
rev,3-beta-hydroxysteroid-Delta
rev,"Enoyl-CoA delta isomerase 2, mitochondrial"
rev,Fatty acid desaturase 2
rev,Fatty acid desaturase 1
rev,Acyl-CoA desaturase
env,3-beta-hydroxysteroid-Delta
env,"Enoyl-CoA delta isomerase 2, mitochondrial"
env,Fatty acid desaturase 2
env,Fatty acid desaturase 1
env,Acyl-CoA desaturase
tat,3-beta-hydroxysteroid-Delta
tat,"Enoyl-CoA delta isomerase 2, mitochondrial"
tat,Fatty acid desaturase 2
tat,Fatty acid desaturase 1
tat,Acyl-CoA desaturase
v 1,3-beta-hydroxysteroid-Delta
v 1,"Enoyl-CoA delta isomerase 2, mitochondrial"
v 1,Fatty acid desaturase 2
v 1,Fatty acid desaturase 1
v 1,Acyl-CoA desaturase
rev,Caspase-4
vif,Caspase-4
tat,Caspase-4
v 1,Caspase-4
rev,E3 ubiquitin-protein ligase RBX1
nef,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
nef,E3 ubiquitin-protein ligase RBX1
tat,E3 ubiquitin-protein ligase RBX1
tat,Nuclear receptor coactivator 5
rev,Nuclear receptor coactivator 5
env,Nuclear receptor coactivator 5
v 1,Nuclear receptor coactivator 5
vif,Polyadenylate-binding protein-interacting protein 2
vif,Polyadenylate-binding protein-interacting protein 1
vif,Polyadenylate-binding protein 5
vif,Polyadenylate-binding protein 4
vif,Polyadenylate-binding protein 3
vif,Polyadenylate-binding protein 1
vif,Polyadenylate-binding protein 2
vif,Polyadenylate-binding protein 4-like
rev,RING-box protein 2
nef,Elongin-B
nef,Elongin-C
nef,Polyadenylate-binding protein-interacting protein 2
nef,Polyadenylate-binding protein-interacting protein 1
nef,RING-box protein 2
nef,Polyadenylate-binding protein 5
nef,Polyadenylate-binding protein 4
nef,Polyadenylate-binding protein 3
nef,Polyadenylate-binding protein 1
nef,Polyadenylate-binding protein 2
nef,Polyadenylate-binding protein 4-like
tat,RING-box protein 2
gag,Macrophage migration inhibitory factor
tat,Macrophage migration inhibitory factor
nef,Docking protein 1
nef,Cell division control protein 6 homolog
tat,Docking protein 1
tat,Cell division control protein 6 homolog
env,Docking protein 1
env,Cell division control protein 6 homolog
v 1,Docking protein 1
v 1,Cell division control protein 6 homolog
rev,DNA-dependent protein kinase catalytic subunit
tat,DNA-dependent protein kinase catalytic subunit
v 1,DNA-dependent protein kinase catalytic subunit
vif,Intercellular adhesion molecule 1
vif,Glycine N-acyltransferase
rev,"POU domain, class 5, transcription factor 1"
rev,C-X-C motif chemokine 3
rev,Anterior gradient protein 2 homolog
tat,"POU domain, class 5, transcription factor 1"
tat,C-X-C motif chemokine 3
tat,Anterior gradient protein 2 homolog
nef,Nuclear receptor coactivator 5
vif,Inositol-tetrakisphosphate 1-kinase
nef,Probable hydrolase PNKD
gag pol,Probable 28S rRNA
rex,Small proline-rich protein 2A
rex,Peptidyl-prolyl cis-trans isomerase A
nef,Baculoviral IAP repeat-containing protein 6
rev,Baculoviral IAP repeat-containing protein 6
vif,Baculoviral IAP repeat-containing protein 6
tat,Baculoviral IAP repeat-containing protein 6
nef,DDB1- and CUL4-associated factor 1
vpr,DNA dC->dU-editing enzyme APOBEC-3G
gag,DDB1- and CUL4-associated factor 1
tat,DDB1- and CUL4-associated factor 1
tat,60S ribosomal protein L17
v 1,60S ribosomal protein L17
env,Putative tRNA
gag,ELAV-like protein 2
env,Protein DJ-1
gag,Protein DJ-1
rev,Hsc70-interacting protein
nef,Hsc70-interacting protein
tat,Hsc70-interacting protein
v 1,Hsc70-interacting protein
tat,Triosephosphate isomerase
gag pol,Transmembrane emp24 domain-containing protein 2
vif,Cullin-5
rev,Cullin-5
nef,Cullin-5
v 1,Cullin-5
rex,Beta-2-glycoprotein 1
src,Complement C3
rev,Synaptic functional regulator FMR1
rex,Synaptic functional regulator FMR1
rex,Transcription factor AP-2-alpha
rex,"POU domain, class 5, transcription factor 1"
nef,Synaptic functional regulator FMR1
nef,"POU domain, class 5, transcription factor 1"
vif,Synaptic functional regulator FMR1
vif,"POU domain, class 5, transcription factor 1"
v 1,Synaptic functional regulator FMR1
v 1,"POU domain, class 5, transcription factor 1"
v 1,Serine/threonine-protein kinase mTOR
rex,Far upstream element-binding protein 2
rex,PC4 and SFRS1-interacting protein
rex,Catenin delta-1
rex,Major prion protein
vif,Catenin delta-1
tat,Major prion protein
v 1,Major prion protein
rnase h,Far upstream element-binding protein 2
gag,C-C motif chemokine 2
gag,Activator of 90 kDa heat shock protein ATPase homolog 1
gag,Polymerase delta-interacting protein 2
gag,Adapter molecule crk
env,Activator of 90 kDa heat shock protein ATPase homolog 1
env,Polymerase delta-interacting protein 2
env,Adapter molecule crk
tat,Integral membrane protein 2B
gag pol,Integral membrane protein 2B
rev,Integral membrane protein 2B
v 1,Integral membrane protein 2B
nep,"POU domain, class 2, transcription factor 1"
rev,Liver carboxylesterase 1
gag pro,Liver carboxylesterase 1
gag,Liver carboxylesterase 1
tat,Liver carboxylesterase 1
v 1,Liver carboxylesterase 1
rev,Probable ATP-dependent RNA helicase DDX58
rev,Gamma-interferon-inducible protein 16
rev,CD5 antigen-like
rnase h,CD5 antigen-like
nef,CD5 antigen-like
nef,Prosaposin
gag pro,Sperm-specific antigen 2
vif,Sperm-specific antigen 2
gag,Sperm-specific antigen 2
env,Sperm-specific antigen 2
rev,Myosin-9
rev,Myosin-2
nef,Myosin-9
nef,Myosin-2
tat,Myosin-9
tat,Myosin-2
v 1,Myosin-9
v 1,Myosin-2
src,Selenoprotein P
tax,Mitochondrial ribonuclease P protein 1
gag pro,TNFAIP3-interacting protein 1
env,Triosephosphate isomerase
