rev,Serine/threonine-protein kinase WNK1
tat,Nuclear distribution protein nudE homolog 1
tat,Serine/threonine-protein kinase WNK1
v 1,Nuclear distribution protein nudE homolog 1
v 1,Serine/threonine-protein kinase WNK1
src,"Acetyl-coenzyme A synthetase, cytoplasmic"
tat,"POU domain, class 2, transcription factor 2"
rev,"POU domain, class 2, transcription factor 2"
v 1,"POU domain, class 2, transcription factor 2"
p14,Inositol-tetrakisphosphate 1-kinase
p14,"POU domain, class 2, transcription factor 1"
p14,Histone H3.1t
rex,Inositol-tetrakisphosphate 1-kinase
rex,Histone H3.1t
matrix,Inositol-tetrakisphosphate 1-kinase
matrix,Histone H3.1t
gag pol,"POU domain, class 2, transcription factor 1"
gag pol,Histone H3.1t
p10,Single-stranded DNA cytosine deaminase
p10,Amyloid beta A4 protein
integrase,Inositol-tetrakisphosphate 1-kinase
rnase h,Inositol-tetrakisphosphate 1-kinase
p12,Beta-2-glycoprotein 1
gp120,Beta-2-glycoprotein 1
envelope glycoprotein,Histone H3.1t
env,Histone H3.1t
vpu,mRNA cap guanine-N7 methyltransferase
vpu,DNA dC->dU-editing enzyme APOBEC-3G
vpu,Selenoprotein P
vpu,Putative tRNA
p12,"Keratin, type I cytoskeletal 13"
rev,"Keratin, type I cytoskeletal 13"
rex,Single-stranded DNA cytosine deaminase
rex,"Keratin, type I cytoskeletal 13"
rex,Amyloid beta A4 protein
gag,"Keratin, type I cytoskeletal 13"
gp120,"Keratin, type I cytoskeletal 13"
tat,"Keratin, type I cytoskeletal 13"
env,"Keratin, type I cytoskeletal 13"
v 1,"Keratin, type I cytoskeletal 13"
nep,Selenoprotein P
tax,Selenoprotein P
rev,Protein disulfide-isomerase
gag pro,Tumor necrosis factor receptor superfamily member 1A
gag pro,Protein disulfide-isomerase
gag pro,Selenoprotein P
capsid,Tumor necrosis factor receptor superfamily member 1A
capsid,Protein disulfide-isomerase
gag,Tumor necrosis factor receptor superfamily member 1A
gag,Protein disulfide-isomerase
v 1,Tumor necrosis factor receptor superfamily member 1A
v 1,Protein disulfide-isomerase
gag pol,Selenoprotein P
vpu,Lysine-specific histone demethylase 1A
vpu,Saccharopine dehydrogenase-like oxidoreductase
vpu,Putative oxidoreductase GLYR1
vpu,Phytanoyl-CoA dioxygenase domain-containing protein 1
vpu,Fatty acid 2-hydroxylase
vpu,Hydroxysteroid dehydrogenase-like protein 2
vpu,Cytochrome b reductase 1
vpu,Synaptic vesicle membrane protein VAT-1 homolog
vpu,Ecto-NOX disulfide-thiol exchanger 2
vpu,Aflatoxin B1 aldehyde reductase member 3
vif,Interleukin-8
tax,C-C chemokine receptor type 5
rev,Platelet basic protein
rev,Hepatocyte growth factor-regulated tyrosine kinase substrate
rev,Presenilin-2
nef,Platelet basic protein
nef,Hepatocyte growth factor-regulated tyrosine kinase substrate
nef,Presenilin-2
gag,Platelet basic protein
gag,Hepatocyte growth factor-regulated tyrosine kinase substrate
gag,Presenilin-2
gag pol,Platelet basic protein
gag pol,Hepatocyte growth factor-regulated tyrosine kinase substrate
gag pol,Presenilin-2
tat,Platelet basic protein
tat,Hepatocyte growth factor-regulated tyrosine kinase substrate
tat,Presenilin-2
env,Platelet basic protein
env,Hepatocyte growth factor-regulated tyrosine kinase substrate
env,Presenilin-2
v 1,Platelet basic protein
v 1,Hepatocyte growth factor-regulated tyrosine kinase substrate
v 1,Presenilin-2
rev,BAG family molecular chaperone regulator 3
vpu,BAG family molecular chaperone regulator 3
tat,BAG family molecular chaperone regulator 3
v 1,BAG family molecular chaperone regulator 3
envelope glycoprotein,Bone marrow stromal antigen 2
gag pro,Peptidyl-prolyl cis-trans isomerase A
gag,Peptidyl-prolyl cis-trans isomerase A
matrix,Interleukin-8
env,Small proline-rich protein 2A
vif,tRNA-dihydrouridine
envelope glycoprotein,Proprotein convertase subtilisin/kexin type 5
envelope glycoprotein,mRNA cap guanine-N7 methyltransferase
gp160,Proprotein convertase subtilisin/kexin type 5
gp160,mRNA cap guanine-N7 methyltransferase
rev,Proprotein convertase subtilisin/kexin type 5
protease,Proprotein convertase subtilisin/kexin type 5
protease,mRNA cap guanine-N7 methyltransferase
vif,Proprotein convertase subtilisin/kexin type 5
vpr,Proprotein convertase subtilisin/kexin type 5
vpr,mRNA cap guanine-N7 methyltransferase
env,Proprotein convertase subtilisin/kexin type 5
rev,Mitochondrial glutamate carrier 2
gp41,Mitochondrial glutamate carrier 2
tat,Mitochondrial glutamate carrier 2
env,Mitochondrial glutamate carrier 2
rev,Amiloride-sensitive amine oxidase [copper-containing]
tat,Amiloride-sensitive amine oxidase [copper-containing]
rev,Transmembrane emp24 domain-containing protein 3
p24,Sodium/potassium-transporting ATPase subunit alpha-3
p24,Transmembrane emp24 domain-containing protein 3
p24,Cyclin-dependent kinase inhibitor 1
p26,Sodium/potassium-transporting ATPase subunit alpha-3
p26,Transmembrane emp24 domain-containing protein 2
p26,Transmembrane emp24 domain-containing protein 3
p26,Cyclin-dependent kinase inhibitor 1
gag pro,Sodium/potassium-transporting ATPase subunit alpha-3
gag pro,Transmembrane emp24 domain-containing protein 2
gag pro,Transmembrane emp24 domain-containing protein 3
gag pro,Cyclin-dependent kinase inhibitor 1
vif,Transmembrane emp24 domain-containing protein 3
vif,Cyclin-dependent kinase inhibitor 1
gag,Transmembrane emp24 domain-containing protein 2
gag,Transmembrane emp24 domain-containing protein 3
gag,Cyclin-dependent kinase inhibitor 1
tat,Transmembrane emp24 domain-containing protein 3
v 1,Transmembrane emp24 domain-containing protein 3
vpu,Sodium/potassium-transporting ATPase subunit alpha-3
envelope glycoprotein,Small proline-rich protein 2A
integrase,Major prion protein
rev,Major prion protein
vif,Major prion protein
env,Major prion protein
p24,O-phosphoseryl-tRNA
p24,tRNA
p24,Exportin-T
matrix,Catenin delta-1
matrix,mRNA cap guanine-N7 methyltransferase
gag pro,Catenin delta-1
gag,Catenin delta-1
protease,Mitochondrial ribonuclease P protein 1
spacer peptide 2,Mitochondrial ribonuclease P protein 1
sp2,Mitochondrial ribonuclease P protein 1
vpr,Bone marrow stromal antigen 2
gag,Bone marrow stromal antigen 2
v 1,Mothers against decapentaplegic homolog 3
rev,Transferrin receptor protein 1
protease,Serotransferrin
protease,Transferrin receptor protein 1
tat,Transferrin receptor protein 1
vpu,"Acetyl-coenzyme A synthetase, cytoplasmic"
vpu,Small proline-rich protein 2A
p11,Small proline-rich protein 2A
p11,Bone marrow stromal antigen 2
surface protein,Small proline-rich protein 2A
surface protein,Bone marrow stromal antigen 2
p12,mRNA cap guanine-N7 methyltransferase
gp120,mRNA cap guanine-N7 methyltransferase
rev,Serine/threonine-protein kinase mTOR
nef,Serine/threonine-protein kinase mTOR
tat,Serine/threonine-protein kinase mTOR
envelope glycoprotein,Probable tRNA
p12,Probable tRNA
rev,Probable tRNA
nef,Probable tRNA
gp120,Probable tRNA
tat,Probable tRNA
env,Probable tRNA
vif,Nuclease-sensitive element-binding protein 1
rev,Nuclease-sensitive element-binding protein 1
tat,Nuclease-sensitive element-binding protein 1
v 1,Nuclease-sensitive element-binding protein 1
rev,Chromobox protein homolog 3
vif,Chromobox protein homolog 3
vif,Neutrophil defensin 1
env,Chromobox protein homolog 3
sp1,Chromobox protein homolog 3
sp1,Neutrophil defensin 1
v 1,Chromobox protein homolog 3
p11,mRNA cap guanine-N7 methyltransferase
p10,Uncharacterized protein DKFZp686E07254
p10,HSP90AB1 protein
p10,LOC645212 protein
p10,Transcription factor Dp-1
p10,PIGS protein
p10,ACTN1 protein
p10,FLJ00399 protein
p10,USP10 protein
p10,Tenascin-X
p10,LAMB1 protein
rev,DDB1- and CUL4-associated factor 1
vif,DDB1- and CUL4-associated factor 1
vpr,DDB1- and CUL4-associated factor 1
v 1,DDB1- and CUL4-associated factor 1
gag pro pol,Mitochondrial ribonuclease P protein 1
p15,Mitochondrial ribonuclease P protein 1
gag pro,O-phosphoseryl-tRNA
gag pro,tRNA
gag pro,Histone H3.1t
gag pro,Exportin-T
protease,O-phosphoseryl-tRNA
protease,tRNA
protease,Histone H3.1t
protease,Exportin-T
capsid,O-phosphoseryl-tRNA
capsid,tRNA
capsid,Histone H3.1t
capsid,Exportin-T
nucleocapsid,O-phosphoseryl-tRNA
nucleocapsid,tRNA
nucleocapsid,Histone H3.1t
nucleocapsid,Exportin-T
transmembrane protein,Transmembrane emp24 domain-containing protein 2
nef,Alpha-crystallin B chain
envelope glycoprotein,"cDNA, FLJ96345, Homo sapiens SET translocation"
envelope glycoprotein,Procollagen galactosyltransferase 1
env,Procollagen galactosyltransferase 1
rev,N-acetylglucosamine-6-sulfatase
matrix,N-acetylglucosamine-6-sulfatase
gag pro,N-acetylglucosamine-6-sulfatase
gag,N-acetylglucosamine-6-sulfatase
tat,N-acetylglucosamine-6-sulfatase
v 1,N-acetylglucosamine-6-sulfatase
rev,Lysosome-associated membrane glycoprotein 1
rev,Phosphofurin acidic cluster sorting protein 1
nef,Lysosome-associated membrane glycoprotein 1
nef,Phosphofurin acidic cluster sorting protein 1
vif,Lysosome-associated membrane glycoprotein 1
vif,Phosphofurin acidic cluster sorting protein 1
tat,Lysosome-associated membrane glycoprotein 1
tat,Phosphofurin acidic cluster sorting protein 1
v 1,Lysosome-associated membrane glycoprotein 1
v 1,Phosphofurin acidic cluster sorting protein 1
vif,RING-box protein 2
vif,E3 ubiquitin-protein ligase RBX1
v 1,RING-box protein 2
v 1,E3 ubiquitin-protein ligase RBX1
p10,Proliferating cell nuclear antigen
sp1,Proliferating cell nuclear antigen
rev,Suppressor of tumorigenicity 14 protein
nef,Small proline-rich protein 2A
nef,Suppressor of tumorigenicity 14 protein
protease,Small proline-rich protein 2A
protease,Suppressor of tumorigenicity 14 protein
protease,Beta-2-glycoprotein 1
v 1,Presenilin-1
rev,Presenilin-1
protease,Presenilin-1
vif,Presenilin-1
gag,Presenilin-1
gag pol,Presenilin-1
tat,Presenilin-1
tat,tRNA-dihydrouridine
nef,tRNA-dihydrouridine
rev,Small ubiquitin-related modifier 2
rev,Small ubiquitin-related modifier 3
rex,Small ubiquitin-related modifier 2
rex,Small ubiquitin-related modifier 3
rex,Small ubiquitin-related modifier 1
tat,Small ubiquitin-related modifier 2
tat,Small ubiquitin-related modifier 3
vpu,"cDNA, FLJ96345, Homo sapiens SET translocation"
p14,Inositol monophosphatase 1
p14,Inositol monophosphatase 2
p14,C-C chemokine receptor type 5
envelope glycoprotein,"POU domain, class 2, transcription factor 1"
vpu,"POU domain, class 2, transcription factor 1"
protease,Far upstream element-binding protein 2
protease,PC4 and SFRS1-interacting protein
vpx,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
gp41,Ubiquitin-conjugating enzyme E2 D1
gp41,Neurogenic locus notch homolog protein 1
env,Ubiquitin-conjugating enzyme E2 D1
v 1,Ubiquitin-conjugating enzyme E2 D1
v 1,Cyclin-T1
integrase,Sodium/potassium-transporting ATPase subunit alpha-3
vif,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1
rev,Galectin-9
rev,Galectin-3
gag,Triosephosphate isomerase
gag,Galectin-9
gag,Galectin-3
v 1,Triosephosphate isomerase
v 1,Galectin-9
v 1,Galectin-3
nef,60S ribosomal protein L17
rev,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
tat,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial"
envelope glycoprotein,TNFAIP3-interacting protein 1
gp160,TNFAIP3-interacting protein 1
p12,TNFAIP3-interacting protein 1
p14,TNFAIP3-interacting protein 1
gp41,TNFAIP3-interacting protein 1
gp120,TNFAIP3-interacting protein 1
tat,Beta-secretase 2
rev,Interferon regulatory factor 3
tat,Interferon regulatory factor 3
v 1,Interferon regulatory factor 3
tat,Protein disulfide-isomerase
p24,Probable tRNA
p24,mRNA cap guanine-N7 methyltransferase
rnase h,Probable tRNA
rnase h,mRNA cap guanine-N7 methyltransferase
rex,Glial fibrillary acidic protein
p2a,Glial fibrillary acidic protein
vif,Glial fibrillary acidic protein
rex,Bone marrow stromal antigen 2
rex,Prosaposin
env,Prosaposin
rev,Methyl-CpG-binding domain protein 2
v 1,Methyl-CpG-binding domain protein 2
vif,Beta-sarcoglycan
vif,DNA dC->dU-editing enzyme APOBEC-3B
rev,Beta-sarcoglycan
rev,DNA dC->dU-editing enzyme APOBEC-3B
tat,Beta-sarcoglycan
tat,DNA dC->dU-editing enzyme APOBEC-3B
v 1,Beta-sarcoglycan
v 1,DNA dC->dU-editing enzyme APOBEC-3B
rev,All-trans retinoic acid-induced differentiation factor
rev,Cofilin-1
rev,SUMO-conjugating enzyme UBC9
nef,All-trans retinoic acid-induced differentiation factor
nef,Hematopoietic prostaglandin D synthase
nef,Cofilin-1
nef,SUMO-conjugating enzyme UBC9
capsid,All-trans retinoic acid-induced differentiation factor
capsid,Hematopoietic prostaglandin D synthase
capsid,Cofilin-1
capsid,SUMO-conjugating enzyme UBC9
gag,All-trans retinoic acid-induced differentiation factor
gag,Hematopoietic prostaglandin D synthase
gag,Cofilin-1
gag,SUMO-conjugating enzyme UBC9
tat,All-trans retinoic acid-induced differentiation factor
tat,Cofilin-1
tat,SUMO-conjugating enzyme UBC9
capsid,mRNA cap guanine-N7 methyltransferase
capsid,DNA dC->dU-editing enzyme APOBEC-3F
capsid,DNA dC->dU-editing enzyme APOBEC-3G
gag,DNA dC->dU-editing enzyme APOBEC-3F
gag,DNA dC->dU-editing enzyme APOBEC-3G
nucleocapsid,mRNA cap guanine-N7 methyltransferase
nucleocapsid,DNA dC->dU-editing enzyme APOBEC-3F
nucleocapsid,DNA dC->dU-editing enzyme APOBEC-3G
nucleocapsid,Putative tRNA
integrase,DNA dC->dU-editing enzyme APOBEC-3G
p15,Elongator complex protein 1
p15,Tyrosine-protein kinase ABL1
p15,Dynactin subunit 1
integrase,Elongator complex protein 1
integrase,Tyrosine-protein kinase ABL1
integrase,Dynactin subunit 1
rev,Elongator complex protein 1
rev,Tyrosine-protein kinase ABL1
rev,Dynactin subunit 1
rnase h,Elongator complex protein 1
rnase h,Tyrosine-protein kinase ABL1
rnase h,Dynactin subunit 1
matrix,Elongator complex protein 1
matrix,Tyrosine-protein kinase ABL1
matrix,Dynactin subunit 1
capsid,Elongator complex protein 1
capsid,Tyrosine-protein kinase ABL1
capsid,Dynactin subunit 1
tat,Elongator complex protein 1
tat,Tyrosine-protein kinase ABL1
tat,Dynactin subunit 1
v 1,Elongator complex protein 1
v 1,Tyrosine-protein kinase ABL1
v 1,Dynactin subunit 1
vpx,Proliferating cell nuclear antigen
protease,"cDNA, FLJ96345, Homo sapiens SET translocation"
p12,Platelet basic protein
gp120,Platelet basic protein
env,Syndecan-2
p10,Selenoprotein P
capsid,Transmembrane emp24 domain-containing protein 2
protease,C-C chemokine receptor type 5
vpr,"cDNA, FLJ96345, Homo sapiens SET translocation"
vpx,"cDNA, FLJ96345, Homo sapiens SET translocation"
vif,3-beta-hydroxysteroid-Delta
vif,"Enoyl-CoA delta isomerase 2, mitochondrial"
vif,Fatty acid desaturase 2
vif,Fatty acid desaturase 1
vif,Acyl-CoA desaturase
rev,3-beta-hydroxysteroid-Delta
rev,"Enoyl-CoA delta isomerase 2, mitochondrial"
rev,Fatty acid desaturase 2
rev,Fatty acid desaturase 1
rev,Acyl-CoA desaturase
gp41,3-beta-hydroxysteroid-Delta
gp41,"Enoyl-CoA delta isomerase 2, mitochondrial"
gp41,mRNA cap guanine-N7 methyltransferase
gp41,Fatty acid desaturase 2
gp41,Fatty acid desaturase 1
gp41,Acyl-CoA desaturase
tat,3-beta-hydroxysteroid-Delta
tat,"Enoyl-CoA delta isomerase 2, mitochondrial"
tat,Fatty acid desaturase 2
tat,Fatty acid desaturase 1
tat,Acyl-CoA desaturase
v 1,3-beta-hydroxysteroid-Delta
v 1,"Enoyl-CoA delta isomerase 2, mitochondrial"
v 1,Fatty acid desaturase 2
v 1,Fatty acid desaturase 1
v 1,Acyl-CoA desaturase
rev,Caspase-4
vif,Caspase-4
tat,Caspase-4
v 1,Caspase-4
rev,E3 ubiquitin-protein ligase RBX1
nef,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
nef,E3 ubiquitin-protein ligase RBX1
tat,E3 ubiquitin-protein ligase RBX1
tat,Nuclear receptor coactivator 5
rev,Nuclear receptor coactivator 5
env,Nuclear receptor coactivator 5
v 1,Nuclear receptor coactivator 5
vif,Polyadenylate-binding protein-interacting protein 2
vif,Polyadenylate-binding protein-interacting protein 1
vif,Polyadenylate-binding protein 5
vif,Polyadenylate-binding protein 4
vif,Polyadenylate-binding protein 3
vif,Polyadenylate-binding protein 1
vif,Polyadenylate-binding protein 2
vif,Polyadenylate-binding protein 4-like
rev,RING-box protein 2
nef,Elongin-B
nef,Elongin-C
nef,Polyadenylate-binding protein-interacting protein 2
nef,Polyadenylate-binding protein-interacting protein 1
nef,RING-box protein 2
nef,Polyadenylate-binding protein 5
nef,Polyadenylate-binding protein 4
nef,Polyadenylate-binding protein 3
nef,Polyadenylate-binding protein 1
nef,Polyadenylate-binding protein 2
nef,Polyadenylate-binding protein 4-like
tat,RING-box protein 2
p12,Macrophage migration inhibitory factor
gp41,Macrophage migration inhibitory factor
gp120,Macrophage migration inhibitory factor
tat,Macrophage migration inhibitory factor
nef,Docking protein 1
nef,Cell division control protein 6 homolog
tat,Docking protein 1
tat,Cell division control protein 6 homolog
env,Docking protein 1
env,Cell division control protein 6 homolog
v 1,Docking protein 1
v 1,Cell division control protein 6 homolog
p12,Bone marrow stromal antigen 2
gp120,Bone marrow stromal antigen 2
rev,DNA-dependent protein kinase catalytic subunit
tat,DNA-dependent protein kinase catalytic subunit
v 1,DNA-dependent protein kinase catalytic subunit
matrix,Intercellular adhesion molecule 1
transmembrane protein,Intercellular adhesion molecule 1
vif,Intercellular adhesion molecule 1
capsid,Intercellular adhesion molecule 1
gag,Intercellular adhesion molecule 1
sp2,Intercellular adhesion molecule 1
nucleocapsid,Intercellular adhesion molecule 1
vif,Glycine N-acyltransferase
integrase,Gastric intrinsic factor
rev,"POU domain, class 5, transcription factor 1"
rev,C-X-C motif chemokine 3
rev,Anterior gradient protein 2 homolog
tat,"POU domain, class 5, transcription factor 1"
tat,C-X-C motif chemokine 3
tat,Anterior gradient protein 2 homolog
nef,Nuclear receptor coactivator 5
vif,Inositol-tetrakisphosphate 1-kinase
envelope glycoprotein,Single-stranded DNA cytosine deaminase
envelope glycoprotein,Amyloid beta A4 protein
nef,Probable hydrolase PNKD
integrase,tRNA
integrase,Probable 28S rRNA
rex,Small proline-rich protein 2A
rex,Peptidyl-prolyl cis-trans isomerase A
nef,Baculoviral IAP repeat-containing protein 6
rev,Baculoviral IAP repeat-containing protein 6
vif,Baculoviral IAP repeat-containing protein 6
tat,Baculoviral IAP repeat-containing protein 6
nef,DDB1- and CUL4-associated factor 1
vpr,DNA dC->dU-editing enzyme APOBEC-3G
capsid,DDB1- and CUL4-associated factor 1
tat,DDB1- and CUL4-associated factor 1
tat,60S ribosomal protein L17
v 1,60S ribosomal protein L17
env,Putative tRNA
gag,ELAV-like protein 2
envelope glycoprotein,Protein DJ-1
p14,Protein DJ-1
gp41,Protein DJ-1
env,Protein DJ-1
protease,"POU domain, class 2, transcription factor 1"
rev,Hsc70-interacting protein
nef,Hsc70-interacting protein
tat,Hsc70-interacting protein
v 1,Hsc70-interacting protein
tat,Triosephosphate isomerase
integrase,Transmembrane emp24 domain-containing protein 2
p24,Far upstream element-binding protein 2
p24,Selenoprotein P
vif,Cullin-5
rev,Cullin-5
nef,Cullin-5
v 1,Cullin-5
rex,Beta-2-glycoprotein 1
src,Complement C3
gag,Complement C3
p12,Neurogenic locus notch homolog protein 1
gp120,Neurogenic locus notch homolog protein 1
rev,Synaptic functional regulator FMR1
rex,Synaptic functional regulator FMR1
rex,Transcription factor AP-2-alpha
rex,"POU domain, class 5, transcription factor 1"
nef,Synaptic functional regulator FMR1
nef,"POU domain, class 5, transcription factor 1"
vif,Synaptic functional regulator FMR1
vif,"POU domain, class 5, transcription factor 1"
v 1,Synaptic functional regulator FMR1
v 1,"POU domain, class 5, transcription factor 1"
v 1,Serine/threonine-protein kinase mTOR
rex,Far upstream element-binding protein 2
rex,PC4 and SFRS1-interacting protein
rex,Catenin delta-1
rex,Major prion protein
vif,Catenin delta-1
tat,Major prion protein
v 1,Major prion protein
integrase,TNFAIP3-interacting protein 1
rnase h,Far upstream element-binding protein 2
matrix,C-C motif chemokine 2
p12,Activator of 90 kDa heat shock protein ATPase homolog 1
p12,Polymerase delta-interacting protein 2
p12,Adapter molecule crk
gp120,Activator of 90 kDa heat shock protein ATPase homolog 1
gp120,Polymerase delta-interacting protein 2
gp120,Adapter molecule crk
tat,Integral membrane protein 2B
integrase,Integral membrane protein 2B
rev,Integral membrane protein 2B
v 1,Integral membrane protein 2B
nep,"POU domain, class 2, transcription factor 1"
rev,Liver carboxylesterase 1
gag pro,Liver carboxylesterase 1
gag,Liver carboxylesterase 1
tat,Liver carboxylesterase 1
v 1,Liver carboxylesterase 1
rev,Probable ATP-dependent RNA helicase DDX58
rev,Gamma-interferon-inducible protein 16
rev,CD5 antigen-like
rnase h,CD5 antigen-like
nef,CD5 antigen-like
nef,Prosaposin
gag pro,Sperm-specific antigen 2
vif,Sperm-specific antigen 2
gag,Sperm-specific antigen 2
env,Sperm-specific antigen 2
envelope glycoprotein,D-tyrosyl-tRNA
rev,Myosin-9
rev,Myosin-2
nef,Myosin-9
nef,Myosin-2
tat,Myosin-9
tat,Myosin-2
v 1,Myosin-9
v 1,Myosin-2
envelope glycoprotein,Mitochondrial ribonuclease P protein 1
envelope glycoprotein,Complement C3
capsid,Complement C3
src,Selenoprotein P
tax,Mitochondrial ribonuclease P protein 1
gag pro,TNFAIP3-interacting protein 1
gag,TNFAIP3-interacting protein 1
nucleocapsid,TNFAIP3-interacting protein 1
envelope glycoprotein,Triosephosphate isomerase
matrix,Triosephosphate isomerase
gag pol,Triosephosphate isomerase
env,Triosephosphate isomerase
rnase h,Beta-2-glycoprotein 1
rev,DNA damage-binding protein 1
nef,DNA damage-binding protein 1
vpr,E3 ubiquitin-protein ligase RBX1
vpr,DNA damage-binding protein 1
tat,DNA damage-binding protein 1
v 1,DNA damage-binding protein 1
vpr,Transcription factor AP-1
v 1,Transcription factor AP-1
protease,Probable hydrolase PNKD
protease,Neutrophil defensin 1
v 1,"60 kDa heat shock protein, mitochondrial"
rev,"60 kDa heat shock protein, mitochondrial"
protease,Catenin delta-1
protease,"60 kDa heat shock protein, mitochondrial"
tat,"60 kDa heat shock protein, mitochondrial"
rnase h,Sodium/potassium-transporting ATPase subunit alpha-3
rnase h,Prosaposin
nef,Activator of 90 kDa heat shock protein ATPase homolog 1
nef,Polymerase delta-interacting protein 2
nef,Adapter molecule crk
rev,Acylamino-acid-releasing enzyme
rev,Telomerase reverse transcriptase
bzip,Acylamino-acid-releasing enzyme
bzip,Telomerase reverse transcriptase
tat,Acylamino-acid-releasing enzyme
tat,Telomerase reverse transcriptase
v 1,Acylamino-acid-releasing enzyme
v 1,Telomerase reverse transcriptase
envelope glycoprotein,Lysosome-associated membrane glycoprotein 1
matrix,Lysosome-associated membrane glycoprotein 1
capsid,Lysosome-associated membrane glycoprotein 1
gag,Lysosome-associated membrane glycoprotein 1
env,Lysosome-associated membrane glycoprotein 1
integrase,O-phosphoseryl-tRNA
vif,O-phosphoseryl-tRNA
integrase,"Dimethyladenosine transferase 1, mitochondrial"
integrase,Probable dimethyladenosine transferase
integrase,"Dimethyladenosine transferase 2, mitochondrial"
integrase,Neutrophil defensin 3
rev,"Dimethyladenosine transferase 1, mitochondrial"
rev,Probable dimethyladenosine transferase
rev,"Dimethyladenosine transferase 2, mitochondrial"
env,"Dimethyladenosine transferase 1, mitochondrial"
env,Probable dimethyladenosine transferase
env,"Dimethyladenosine transferase 2, mitochondrial"
v 1,"Dimethyladenosine transferase 1, mitochondrial"
v 1,Probable dimethyladenosine transferase
v 1,"Dimethyladenosine transferase 2, mitochondrial"
rev,Protein LYRIC
rex,Protein LYRIC
rex,Serine/threonine-protein kinase WNK1
vif,Protein LYRIC
vif,Serine/threonine-protein kinase WNK1
tat,Protein LYRIC
v 1,Protein LYRIC
matrix,Bone marrow stromal antigen 2
gag pro,Bone marrow stromal antigen 2
vpu,Transcription factor AP-1
rev,Transcription factor AP-1
vif,Transcription factor AP-1
tat,Transcription factor AP-1
env,Transcription factor AP-1
rev,Asialoglycoprotein receptor 2
nef,Asialoglycoprotein receptor 2
tat,Asialoglycoprotein receptor 2
p15,O-phosphoseryl-tRNA
p15,tRNA
p15,Exportin-T
vif,Exportin-T
sp2,O-phosphoseryl-tRNA
sp2,tRNA
sp2,Exportin-T
rev,Polypyrimidine tract-binding protein 1
nep,Mitochondrial ribonuclease P protein 1
nep,mRNA cap guanine-N7 methyltransferase
nep,Polypyrimidine tract-binding protein 1
nef,Polypyrimidine tract-binding protein 1
tat,Polypyrimidine tract-binding protein 1
v 1,Polypyrimidine tract-binding protein 1
protease,Prosaposin
env,Glycine N-acyltransferase
nef,Uncharacterized protein DKFZp686E07254
nef,HSP90AB1 protein
nef,LOC645212 protein
nef,Transcription factor Dp-1
nef,PIGS protein
nef,ACTN1 protein
nef,FLJ00399 protein
nef,USP10 protein
nef,Tenascin-X
nef,LAMB1 protein
nef,Liver carboxylesterase 1
env,Liver carboxylesterase 1
src,AT-rich interactive domain-containing protein 3A
p12,Alpha-crystallin B chain
gp120,Alpha-crystallin B chain
rnase h,Transmembrane emp24 domain-containing protein 2
vpu,78 kDa glucose-regulated protein
vif,60S ribosomal protein L17
tat,Heterogeneous nuclear ribonucleoprotein A1
rev,Heterogeneous nuclear ribonucleoprotein A1
vif,Heterogeneous nuclear ribonucleoprotein A1
v 1,Heterogeneous nuclear ribonucleoprotein A1
rev,Kinetochore-associated protein 1
tat,Kinetochore-associated protein 1
v 1,Kinetochore-associated protein 1
rev,Cathepsin B
gag,Cathepsin B
tat,Cathepsin B
v 1,Cathepsin B
gag,Far upstream element-binding protein 2
sp1,Far upstream element-binding protein 2
p11,Far upstream element-binding protein 2
env,Elongin-B
env,Elongin-C
envelope glycoprotein,Nischarin
rex,TNFAIP3-interacting protein 1
gag,Integral membrane protein 2B
nef,O-phosphoseryl-tRNA
nef,Exportin-T
tat,Mitochondrial inner membrane protein OXA1L
rev,Mitochondrial inner membrane protein OXA1L
nef,Mitochondrial inner membrane protein OXA1L
v 1,Mitochondrial inner membrane protein OXA1L
gag pol,Peptidyl-prolyl cis-trans isomerase A
nucleocapsid,Peptidyl-prolyl cis-trans isomerase A
rev,Interleukin-32
v 1,Interleukin-32
p12,Thioredoxin
rev,Thioredoxin
gp120,Thioredoxin
tat,Thioredoxin
envelope glycoprotein,Sorbin and SH3 domain-containing protein 1
p12,Sorbin and SH3 domain-containing protein 1
gp120,Sorbin and SH3 domain-containing protein 1
env,Sorbin and SH3 domain-containing protein 1
vif,Amiloride-sensitive amine oxidase [copper-containing]
nef,Amiloride-sensitive amine oxidase [copper-containing]
vpu,Amiloride-sensitive amine oxidase [copper-containing]
gag,Amiloride-sensitive amine oxidase [copper-containing]
v 1,Amiloride-sensitive amine oxidase [copper-containing]
p12,T-cell immunomodulatory protein
p12,Nuclear distribution protein nudE homolog 1
rev,T-cell immunomodulatory protein
gp120,T-cell immunomodulatory protein
gp120,Nuclear distribution protein nudE homolog 1
env,T-cell immunomodulatory protein
env,Nuclear distribution protein nudE homolog 1
env,Chitobiosyldiphosphodolichol beta-mannosyltransferase
rev,Transcription factor E2F1
rev,RNA-binding protein 45
protease,Transcription factor E2F1
protease,RNA-binding protein 45
tat,Transcription factor E2F1
tat,RNA-binding protein 45
